cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
002474104,AZZ,NA,26.39,332.76,184.554,0.399752475,L,1,3/31/2009,1,17.20349
00508B102,ACTU,NA,3.06,136.77,56.248,-0.92289451,K,1,3/31/2009,1,20.91503
00762W107,ABCO,NA,16.58,256.872663,98.002,0.408848799,K,1,3/31/2009,1,12.42461
05367P100,AVID,NA,9.14,341.140062,568.512,-0.024773929,K,1,3/31/2009,1,21.11597
058498106,BLL,NA,43.4,4069.95,1164.850833,0.654764816,L,1,3/31/2009,1,-13.08756
058516105,BTN,NA,2.16,30.30162,41.496,0.007261491,L,1,3/31/2009,1,8.796296
203607106,CBU,NA,16.75,548.422185,544.651,0.134348716,L,1,3/31/2009,1,-1.791045
203900105,JCS,NA,7.63,63.194315,86.854,0.182001479,K,1,3/31/2009,1,9.436435
205768203,CRK,NA,29.8,1383.99,1232.638,0.201700382,L,1,3/31/2009,1,15.63758
206708109,CNQR,NA,19.19,929.864883,484.012,0.102270192,K,1,3/31/2009,1,41.06305
247361702,DAL,NA,5.63,3932.36,1562,0.236077058,L,1,3/31/2009,1,9.591475
247916208,DNR,NA,14.86,3691.392304,2309.621,0.353395544,L,1,3/31/2009,1,9.555855
248019101,DLX,NA,9.63,492.81,61.7,4.574739837,L,1,3/31/2009,1,50.57113
24823Q107,DNDN,NA,4.2,412.45,13.579,-2.588980227,K,1,3/31/2009,1,404.7619
25179M103,DVN,NA,44.69,19833.422,20739,0.416107706,L,1,3/31/2009,0.95,16.02148
307000109,FDO,NA,33.37,4668.89,1345.577,0.378866202,L,1,3/31/2009,1,-0.5394067
307675108,FARM,NA,17.8,286.14,259.393,-0.004730274,K,1,3/31/2009,1,11.61448
313549404,FDML,NA,6.68,664.02206,1504.5,0.30934599,K,1,3/31/2009,0.5625,66.16766
437076102,HD,NA,23.56,39944.99,18331,0.210102942,L,1,3/31/2009,1,11.71477
043113208,ARTNA,NA,14.02,108.1,116.635,0.132137712,AUB,1,3/31/2009,1,4.564907
043387109,ARYX,NA,3.45,94.434211,19.038,-1.126463615,IPO,1,3/31/2009,1,10.27536
099724106,BWA,NA,20.3,2345.314541,2095.6,0.243370016,L,1,3/31/2009,1,42.61084
101119105,BPFH,NA,3.51,223.754504,547.273,-0.255039369,K,1,3/31/2009,1,31.62393
101137107,BSX,NA,7.95,11942.79,15400,0.112633391,L,1,3/31/2009,1,5.786163
112463104,BKD,NA,5.05,513.70017,1444.12,0.042689941,L,1,3/31/2009,1,104.1584
11373M107,BRKL,NA,9.5,605.6,493.869,0.049824228,K,1,3/31/2009,1,5.297241
115736100,BWS,NA,3.75,158.71,394.104,0.17282494,L,1,3/31/2009,1,71.46667
116794108,BRKR,NA,6.16,1010.660432,311.9,0.43251042,K,1,3/31/2009,1,6.818182
125071100,CDI,NA,9.72,183.771919,291.78,0.127875491,L,1,3/31/2009,1,22.94239
125509109,CI,NA,17.59,4767.56,3592,0.13363029,L,1,3/31/2009,1,12.0523
126117100,CNA,NA,9.16,2464.263577,7736,-0.07930526,L,1,3/31/2009,0.15498,30.67686
126389105,CSPI,NA,2.85,10.451566,24.202,0.019215506,LIQ,1,3/31/2009,1,5.258772
126650100,CVS,NA,27.49,40063.80287,38276.098,0.180364096,L,1,3/31/2009,1,15.90828
12673P105,CA,NA,17.61,9137.26,4384,0.31476387,K,1,3/31/2009,1,-2.044293
127150308,CACH,NA,2.88,38.14,79.163,0.043496885,K,1,3/31/2009,1,57.98611
127190304,CAI,NA,36.49,1092.113735,931.322,0.20982438,L,1,3/31/2009,1,8.385859
229678107,CBST,NA,16.36,941.462687,311.972,0.224737247,K,1,3/31/2009,1,1.466993
292764107,ENOC,NA,14.54,296.27,99.5,-0.294179671,K,1,3/31/2009,1,20.15131
395259104,GHL,NA,73.85,2091.66,132.963,0.415891127,L,1,3/31/2009,1,4.983074
398231100,GRIF,NA,35,177.68,122.417,-0.058281274,LIQ,1,3/31/2009,0.75,-11.05714
502100100,LNBB,NA,5,36.48,81.836,0.066076599,LIQ,1,3/31/2009,1,9.6
502424104,LLL,NA,67.8,8040.08,5941,0.274144869,L,1,3/31/2009,1,12.31563
009363102,ARG,NA,33.81,2749.48,2037.515,0.327465565,L,1,3/31/2009,1,27.53623
013817101,AA,NA,7.34,7140.5,12224.56,0.24880137,L,1,3/31/2009,1,23.56948
016230104,ALCO,NA,24,176.570544,112.754,-0.047723362,K,1,3/31/2009,1,11.12807
062540109,BOH,NA,32.98,1574.75,790.704,0.258768083,L,1,3/31/2009,1,6.549424
067383109,BCR,NA,79.72,7926.64,2000.7,0.340380336,L,1,3/31/2009,1,-9.947596
003654100,ABMD,NA,4.9,179.764526,128.238,-0.18919509,K,1,3/31/2009,1,36.12245
004446100,ACET,NA,5.96,147.592355,140.844,0.18499415,K,1,3/31/2009,1,19.96644
004848107,ACFN,NA,2.54,29.13,38.44,-0.245306147,K,1,3/31/2009,1,-2.362205
00847J105,AGYS,NA,4.3,97.49,311.977,0.059453101,K,1,3/31/2009,1,40.88379
052769106,ADSK,NA,16.81,3805.784,1333.4,0.379031048,K,1,3/31/2009,1,18.61987
053807103,AVT,NA,17.51,2627.271193,2796.194,0.214486472,L,1,3/31/2009,1,25.01428
056525108,BMI,NA,28.89,427.73,112.1016833,0.419786891,L,1,3/31/2009,1,34.85635
20451N101,CMP,NA,56.37,1836.172254,86.1,2.090007628,L,1,3/31/2009,1,-14.45805
207797101,CTWS,NA,20.28,171.342779,135.214,0.14379155,KU,1,3/31/2009,1,2.268245
209034107,CNSL,NA,10.26,302.551066,227.54,0.522127937,K,1,3/31/2009,1,13.31716
209115104,ED,NA,39.61,10847.14,14697,0.125264957,LU,1,3/31/2009,1,-6.261045
251893103,DV,NA,48.18,3450.4,906.666,0.256284012,L,1,3/31/2009,1,-11.66459
25264R207,DHIL,NA,39.32,101.85,30.246,0.331911658,BKR,1,3/31/2009,1,1.881994
300645108,EXAR,NA,6.24,267.89465,295.786,-0.025173403,K,1,3/31/2009,1,-1.442308
30161N101,EXC,NA,45.39,29877.63,15986.76667,0.428065963,LU,1,3/31/2009,1,1.630315
30231G102,XOM,NA,68.1,336525.0364,148551,0.610474081,L,1,3/31/2009,1,-2.099853
303726103,FCS,NA,3.73,461.751572,1103.1,0.140381283,L,1,3/31/2009,1,65.14745
313148108,AGM.A,NA,2.25,26.6,135.928,-27.63793103,ALB,1,3/31/2009,1,0
436893200,HOMB,NA,19.97,396.7,283.044,0.072729536,K,1,3/31/2009,1,10.41562
439734104,HFBC,NA,9.75,34.96,56.453,0.111792483,K,1,3/31/2009,1,-2.565385
049513104,ATML,NA,3.63,1629.71236,802.084,0.223779554,K,1,3/31/2009,1,5.785124
049560105,ATO,NA,23.12,2118.591998,2509.4,0.198270104,LU,1,3/31/2009,1,6.877162
102565108,BWL.A,NA,9.8,50.29,39.282,0.148686013,ALB,1,3/31/2009,1,27.09686
108763103,BRID,NA,3.93,37.074441,32.535,-0.028992045,LIQ,1,3/31/2009,0.6,20.86514
109641100,EAT,NA,15.1,1538.53,580.044,0.258145934,L,1,3/31/2009,1,17.35099
114340102,BRKS,NA,4.61,293.63,511.733,-0.039608546,K,1,3/31/2009,1,34.92408
12466Q104,CFFI,NA,14.45,43.792762,64.857,0.131781779,LIQ,1,3/31/2009,1,2.076125
12561W105,CNL,NA,21.69,1306.450148,1456.162,0.126661393,LU,1,3/31/2009,1,-1.728907
12709P103,CCMP,NA,24.03,562.24,443.87,0.13038277,K,1,3/31/2009,1,19.8918
