cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
073685109,BECN,NA,40.64,1175.7151,266.647,NULL,IPO,1,3/31/2006,1,-8.956693
086516101,BBY,NA,55.93,27401.5613,4856,NULL,L,1,3/31/2006,1,1.443953
13123X102,CPE,NA,21.02,407.2204,227.537,NULL,L,1,3/31/2006,1,-1.807802
13811E101,ECP,NA,13.6,54.604,23.416,NULL,LIQ,1,3/31/2006,1,3.75
14808P109,CASS,NA,35.69,198.63,75.1,NULL,LIQ,1,3/31/2006,1,25.77753
149150104,CATY,NA,37.64,1892.3509,773.617,NULL,K,1,3/31/2006,1,1.894567
228227104,CCI,NA,28.35,6116.89,1178.376,NULL,L,1,3/31/2006,1,18.69489
229669106,CUB,NA,23.94,639.6768,304.995,NULL,L,1,3/31/2006,1,-3.968254
28176E108,EW,NA,43.5,2576.94,690,NULL,L,1,3/31/2006,1,2.160919
285218103,ELRC,NA,17,434.027,222.281,NULL,K,1,3/31/2006,1,-5.176471
344849104,FL,NA,23.88,3713.04,2027,NULL,L,1,3/31/2006,1,-2.556058
350060109,FSTR,NA,19.43,198.0888,82.1,NULL,ALB,1,3/31/2006,1,21.87339
02043Q107,ALNY,NA,17.59,561.5,61.779,NULL,K,1,3/31/2006,1,-12.56396
05348P401,AVN.R,NA,14.62,458.3223,40.879,NULL,L,1,3/31/2006,1,-19.15185
057465106,BKRS,NA,21.6,134.0712,35.321,NULL,K,1,3/31/2006,1,-10.87963
057665200,BCP,NA,23.07,268.6962,64.521,NULL,L,1,3/31/2006,1,0.260078
05969A105,TBBK,NA,24.55,334.84,133.082,NULL,K,1,3/31/2006,1,-1.873727
060505104,BAC,NA,45.54,211706.5,101262,NULL,L,1,3/31/2006,1,9.617918
157085101,CERS,NA,8.56,230.7604,25.779,NULL,K,1,3/31/2006,1,-19.39252
168615102,CHS,NA,40.64,7354.8645,811.556,NULL,L,1,3/31/2006,1,-8.809055
169905106,CHH,NA,45.78,2991.3566,-167.176,NULL,L,1,3/31/2006,1,17.26141
17273K109,CIR,NA,29.2,462.9952,321.96,NULL,L,1,3/31/2006,1,3.767123
232820100,CYT,NA,60.01,2784.0438,1302.2,NULL,L,1,3/31/2006,1,0.7665389
234264109,DAKT,NA,36.5,707.735,119.583,NULL,K,1,3/31/2006,1,7.452055
35671D857,FCX,NA,59.77,11262.4014,1645.38,NULL,L,1,3/31/2006,1,8.586459
359694106,FUL,NA,51.34,1502.84,602.717,NULL,L,1,3/31/2006,1,2.101578
36237H101,GIII,NA,11.07,136.01,84.381,NULL,LIQ,1,3/31/2006,1,-10.11743
363576109,AJG,NA,27.81,2662.06,769.1,NULL,L,1,3/31/2006,1,-1.330457
369550108,GD,NA,63.98,25610.49,8901,NULL,L,1,3/31/2006,0.85,2.929031
372460105,GPC,NA,43.83,7578.93,2852.491125,NULL,L,1,3/31/2006,1,-0.4106776
002567105,ABAX,NA,22.68,455.42,68.19,NULL,LIQ,1,3/31/2006,1,15.16755
00724F101,ADBE,NA,34.95,21015.69,5187.6,NULL,K,1,3/31/2006,0.95,12.16023
007974108,ADVS,NA,28.42,879.1442,243.079,NULL,K,1,3/31/2006,1,23.85644
042744102,AROW,NA,27.4,285.2339,117.421,NULL,LIQ,1,3/31/2006,1,-1.350365
043436104,ABG,NA,19.72,650.23,587.757,NULL,L,1,3/31/2006,1,-2.281947
046224101,ASTE,NA,35.9,766.3214,242.742,NULL,K,1,3/31/2006,1,9.610028
177376100,CTXS,NA,37.9,6764.1648,1203.48,NULL,K,1,3/31/2006,1,5.329815
177835105,CHCO,NA,36.79,662.1096,292.141,NULL,K,1,3/31/2006,1,-0.8706488
178566105,CYN,NA,76.79,3801.7961,1458.008,NULL,L,1,3/31/2006,1,-4.987628
191216100,KO,NA,41.87,99143.27,16781.825,NULL,L,1,3/31/2006,0.9,0.214951
192422103,CGNX,NA,29.64,1387.34,506.521,NULL,K,1,3/31/2006,1,-10.08772
194162103,CL,NA,57.1,29426.85,1765.033333,NULL,L,1,3/31/2006,1,4.11953
374689107,ROCK,NA,29.46,877.04,587.077,NULL,K,1,3/31/2006,1,-5.668704
384802104,GWW,NA,75.35,6781.6505,2295.995,NULL,L,1,3/31/2006,1,2.08361
391164100,GXP,NA,28.15,2106.6333,1874.484,NULL,LU,1,3/31/2006,1,0.3552398
393657101,GBX,NA,40.05,622.3769,215.07,NULL,L,1,3/31/2006,1,0.4488924
037411105,APA,NA,65.51,21638.4777,13021.844,NULL,L,1,3/31/2006,1,8.588538
097023105,BA,NA,77.93,62374.1591,13468.35,NULL,L,1,3/31/2006,0.95,7.08328
224633107,CRD.B,NA,6,289.3301,179.031,NULL,ALB,1,3/31/2006,1,0.6666667
260003108,DOV,NA,48.56,9876.3758,3705.911667,NULL,L,1,3/31/2006,1,2.450577
30214U102,EXPO,NA,31.65,258.8653,133.2,NULL,K,1,3/31/2006,1,2.843602
023613102,ASBI,NA,13,41.76,35.657,NULL,LIQ,1,3/31/2006,1,0
025676206,AEL,NA,14.34,796.69,348.314,NULL,L,1,3/31/2006,1,-5.439331
053015103,ADP,NA,45.68,26474.53,6053.692158,NULL,L,1,3/31/2006,1,-3.502627
054540109,ACLS,NA,5.86,591.7955,426.041,NULL,K,1,3/31/2006,1,0.5119454
05566U108,BOFI,NA,7.5,62.89,62.325,NULL,IPO,1,3/31/2006,1,5.333333
057755209,BWINB,NA,26.55,390.76,352.74,NULL,ALB,1,3/31/2006,1,-4.934087
15189T107,CNP,NA,11.93,3708.43,3816,NULL,LU,1,3/31/2006,1,0.7544007
157228107,CTU,NA,2.75,27.9345,12.839,NULL,L,1,3/31/2006,1,2.181818
158520106,CHMP,NA,6.24,60.815,45.396,NULL,LIQ,1,3/31/2006,1,0.1602564
16150R104,CCF,NA,15,58.2,39.339,NULL,LIQ,1,3/31/2006,1,-3.2
165167107,CHK,NA,31.41,11735.48,6402.677,NULL,L,1,3/31/2006,0.8,0.8595989
165303108,CPK,NA,31.24,185.13,105.62,NULL,LU,1,3/31/2006,1,-4.673495
172062101,CINF,NA,42.07,7313.8273,7708,NULL,K,1,3/31/2006,1,1.354885
26882D109,EPIQ,NA,19,366.035,203.356,NULL,K,1,3/31/2006,1,-8.368421
277432100,EMN,NA,51.18,4178.2328,1929,NULL,L,1,3/31/2006,1,6.193826
358435105,FRD,NA,9.3,66.681,38.104,NULL,L,1,3/31/2006,1,11.59093
35952H106,FCEL,NA,11.47,560.41,228.323,NULL,K,1,3/31/2006,1,14.47254
361652209,GFIG,NA,51.91,1455.7121,167.152,NULL,IPO,1,3/31/2006,1,9.574264
36268Q103,GAIA,NA,16.11,328.76,107.286,NULL,ALB,1,3/31/2006,1,9.869646
002535300,RNT.A,NA,24.5,1337.3325,509.055,NULL,ALB,1,3/31/2006,1,-1.140964
002824100,ABT,NA,42.47,65345.448,14998.347,NULL,L,1,3/31/2006,1,1.351968
003830106,ABP,NA,5.87,249.9915,-19.157175,NULL,L,1,3/31/2006,1,4.258944
004337101,ANCX,NA,10.97,88.2317,31.185,NULL,LIQ,1,3/31/2006,1,0.8659981
00508X203,ATU,NA,61.22,1660.5925,321.238,NULL,L,1,3/31/2006,1,4.459327
006351308,AE,NA,28.2,118.9476,59.609,NULL,L,1,3/31/2006,1,31.34752
006743306,AEY,NA,5.9,59.6844,12.28,NULL,LIQ,1,3/31/2006,1,11.52542
00751Y106,AAP,NA,41.64,4499.3268,913.059,NULL,L,1,3/31/2006,1,-3.410182
00826T108,AFFX,NA,32.93,2219.43,519.838,NULL,K,1,3/31/2006,1,-12.99727
00846U101,A,NA,37.55,16267.4482,4313,NULL,L,1,3/31/2006,1,2.316911
045327103,AZPN,NA,12.65,557.321,-57.296,NULL,K,1,3/31/2006,1,1.660079
046433108,ATRO,NA,13.49,105.82,25.834,NULL,ALB,1,3/31/2006,1,7.089511
