cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
002535300,RNT.A,NA,18,967.4,491.47,NULL,ALB,1,10/31/2005,1,5.503194
002824100,ABT,NA,43.05,66917.6076,14381.91,NULL,L,1,10/31/2005,1,-12.40418
003830106,ABP,NA,5.85,245.501,-38.4231125,NULL,L,1,10/31/2005,1,13.33333
004337101,ANCX,NA,18.5,73.56,28.398,NULL,LIQ,1,10/31/2005,1,6.162162
00508X203,ATU,NA,48.7,1313.6825,304.874,NULL,L,1,10/31/2005,1,8.932239
006351308,AE,NA,19.39,81.787,54.312,NULL,LIQ,1,10/31/2005,1,16.40021
006743306,AEY,NA,3.64,36.66,9.135,NULL,LIQ,1,10/31/2005,1,14.83517
00751Y106,AAP,NA,37.5,4104.98,914.053,NULL,L,1,10/31/2005,1,12.90667
00826T108,AFFX,NA,45.39,2897.66,321.014,NULL,K,1,10/31/2005,1,8.482044
00846U101,A,NA,32.01,15818.64,3948,NULL,L,1,10/31/2005,1,11.40269
023613102,ASBI,NA,12.55,39.6831,38.969,NULL,LIQ,1,10/31/2005,1,-3.585657
025676206,AEL,NA,11.64,447.0225,347.479,NULL,L,1,10/31/2005,1,1.375156
067774109,BKS,NA,36.16,2478.9849,1270.238,NULL,L,1,10/31/2005,1,11.55973
067806109,B,NA,35,827.33,390.33325,NULL,L,1,10/31/2005,1,-0.8877138
132011107,CBM,NA,19.08,503.8837,386.338,NULL,L,1,10/31/2005,1,-5.245739
138098108,CMN,NA,19.35,290.41,118.828,NULL,L,1,10/31/2005,1,-5.374677
139674105,CCBG,NA,36.52,680.13,295.422,NULL,LIQ,1,10/31/2005,1,5.312158
140501107,CSWC,NA,87.45,337.3,427.444,NULL,LIQ,1,10/31/2005,1,6.491927
009128307,AIRM,NA,11.63,128.28,88.741,NULL,K,1,10/31/2005,1,29.40671
011659109,ALK,NA,31.53,858.6249,739.7675,NULL,L,1,10/31/2005,1,11.73486
012423109,AMRI,NA,13.4,433.4765,317.131,NULL,K,1,10/31/2005,1,-8.656716
016255101,ALGN,NA,7.38,453.5821,91.87,NULL,K,1,10/31/2005,1,-6.233062
01741R102,ATI,NA,28.71,2776.3,602.9,NULL,L,1,10/31/2005,1,14.87287
018490102,AGN,NA,89.3,11988.9719,1135.73125,NULL,L,1,10/31/2005,1,12.09537
018522300,ALE,NA,44.01,1323.84,712.5,NULL,LU,1,10/31/2005,1,5.84347
027745108,AMNB,NA,22,119.78,71.293,NULL,LIQ,1,10/31/2005,1,3.363636
029595105,AMS,NA,5.8,28.1532,18.939,NULL,LIQ,1,10/31/2005,1,12.06897
