cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
029326105,AMRB,NA,11.25,62.07,61.594,0.2197779,LIQ,1,11/30/2008,1,-4.699541
029899101,AWR,NA,35.03,605.630798,394.623,0.176839974,LU,1,11/30/2008,1,-5.852127
03062T105,CRMT,NA,9.34,110.004008,149.812,0.036179333,K,1,11/30/2008,1,47.85867
031162100,AMGN,NA,55.54,58845.79245,20178,0.335117455,K,1,11/30/2008,1,3.979114
032037103,AP,NA,16.65,169.46,207.434575,0.293302882,L,1,11/30/2008,1,30.33033
032511107,APC,NA,41.05,18843.58,26903.06125,0.269631639,L,1,11/30/2008,1,-5.841622
05541T101,BGCP,NA,3.8,746.22,206.575,0.042009973,ABB,1,11/30/2008,1,-27.36842
057665200,BCPC,NA,26.03,473.43,111.334,0.308126846,K,1,11/30/2008,1,-3.878435
05969A105,TBBK,NA,3.12,45.44,172.662,0.080896951,K,1,11/30/2008,1,20.19231
060505104,BAC,NA,16.25,81535.66397,156630,0.076982643,L,1,11/30/2008,1,-11.51154
177376100,CTXS,NA,26.66,4842.832589,1834.487,0.148191293,K,1,11/30/2008,1,-11.5904
177835105,CHCO,NA,35.42,573.19,302.056,0.283852558,K,1,11/30/2008,1,-1.806889
178566105,CYN,NA,43.88,2113.781963,1667.648,0.173263524,L,1,11/30/2008,1,10.9845
191216100,KO,NA,46.87,108436.3334,25959.5375,0.364759001,L,1,11/30/2008,0.9,-3.413697
192422103,CGNX,NA,13.63,539.1,466.012,0.110254367,K,1,11/30/2008,1,8.584006
194162103,CL,NA,65.07,32841.79,2889.3,1.308591993,L,1,11/30/2008,1,5.332718
232820100,CYT,NA,22.03,1037.920252,2117.1,0.210431825,L,1,11/30/2008,1,-3.676804
234264109,DAKT,NA,9.11,370.300693,194.739,0.338731028,K,1,11/30/2008,1,2.744237
278715206,EBIX,NA,25.86,258.11,66.49,0.409486388,K,1,11/30/2008,1,-7.579273
28176E108,EW,NA,49.77,2770.34,874.5,0.269868496,L,1,11/30/2008,1,10.40788
285218103,ELRC,NA,11.03,285.29,270.22,0.297858217,K,1,11/30/2008,1,2.471346
35671D857,FCX,NA,23.99,9059.9,22809,0.345696874,L,1,11/30/2008,1,1.875782
359523107,FTEK,NA,8.84,212.041738,69.3,0.207651621,K,1,11/30/2008,1,19.79638
35952W103,FSYS,NA,34.59,544.62,163.542,0.393996086,K,1,11/30/2008,1,-5.290546
359694106,FUL,NA,17.74,859.120011,648.532,0.260013573,L,1,11/30/2008,1,-9.188275
36237H101,GIII,NA,7.94,131.11,170.97,0.22167177,K,1,11/30/2008,1,-19.52141
36241U106,GSIT,NA,3.15,88.55,80.934,0.169499121,K,1,11/30/2008,1,-13.01587
363576109,AJG,NA,24.8,2356,726.2,0.345032258,L,1,11/30/2008,1,5.825514
369550108,GD,NA,51.67,20143.46,12134,0.320751607,L,1,11/30/2008,0.85,11.45732
002567105,ABAX,NA,13.26,290.21,109.665,0.188782123,K,1,11/30/2008,1,20.88989
004498101,ACIW,NA,15.7,548.07,220.436,0.048604819,K,1,11/30/2008,1,1.273885
00484M106,ACOR,NA,18.12,683.39301,112.412,-0.309220174,K,1,11/30/2008,1,13.18985
006854202,ADEP,NA,2.41,19.6,30.495,-0.014408825,K,1,11/30/2008,1,55.60166
00724F101,ADBE,NA,23.16,12296.94293,4468.268,0.298977421,K,1,11/30/2008,0.95,-8.074266
007974108,ADVS,NA,22.3,600.47,204.951,0.138474968,K,1,11/30/2008,1,-10.44843
00826A109,AFFY,NA,11.65,178.263267,64.771,-2.096296503,K,1,11/30/2008,1,-14.24893
064058100,BK,NA,30.21,34667.9856,27513,0.181914004,L,1,11/30/2008,1,-6.223105
06424J103,BOCH,NA,4.5,39.201728,46.029,0.178072761,LIQ,1,11/30/2008,1,-4.233418
15117B103,CLDX,NA,6.49,102.48,29.433,-1.192473885,K,1,11/30/2008,1,22.0339
168615102,CHS,NA,2.55,450.102938,937.245,0.09412484,L,1,11/30/2008,1,63.92157
169905106,CHH,NA,25.11,1578.541004,-115.2,NULL,L,1,11/30/2008,1,20.45002
17273K109,CIR,NA,21.83,368.83,485.744,0.213206826,L,1,11/30/2008,1,25.97343
40637H109,HALO,NA,3.71,302.16,39.654,-1.371592307,K,1,11/30/2008,1,50.9434
44925C103,ICFI,NA,19.6,291.61,198.051,0.329813625,K,1,11/30/2008,1,25.35714
449489103,IDSY,NA,4.35,47.5803,66.144,-0.116305934,K,1,11/30/2008,1,-6.896552
450828108,IBKC,NA,52.65,683.29,509.534,0.128499798,K,1,11/30/2008,1,-8.156884
042744102,AROW,NA,28.98,304.75,125.397,0.255851416,K,1,11/30/2008,1,-12.34043
002474104,AZZ,NA,24.06,292.19,174.459,0.380821635,L,1,11/30/2008,1,4.322527
00508B102,ACTU,NA,2.63,159.220823,103.654,0.167656077,K,1,11/30/2008,1,12.54753
00762W107,ABCO,NA,25.05,400.3,126.637,0.414830454,K,1,11/30/2008,1,-10.97804
062540109,BOH,NA,44.61,2128.43116,767.558,0.339560524,L,1,11/30/2008,1,1.255324
067383109,BCR,NA,82.03,8137.403972,1912,0.357635518,L,1,11/30/2008,1,2.718518
070203104,BSET,NA,4.25,48.97,169.699,-0.060163314,K,1,11/30/2008,1,-21.17647
15135B101,CNC,NA,18.5,793.730031,459.768,0.236105818,L,1,11/30/2008,1,6.540541
15643B106,TRUE,NA,8.73,52.63,116.107,0.178763121,LIQ,1,11/30/2008,1,-29.32417
16115Q308,GTLS,NA,9.56,271.483169,437.374,0.368694259,K,1,11/30/2008,1,11.19247
171340102,CHD,NA,59.44,4162.65,1370.95,0.221431869,L,1,11/30/2008,1,-5.585464
172755100,CRUS,NA,4.22,274.894201,166.723,0.091092759,K,1,11/30/2008,1,-36.49289
237194105,DRI,NA,18.29,2537.270977,1617.9,0.483824632,L,1,11/30/2008,1,54.07327
40108P101,GFED,NA,5.55,15,38.789,0.013045272,LIQ,1,11/30/2008,1,-4.326577
