cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
027745108,AMNB,NA,23.87,147.1824,91.831,NULL,LIQ,1,10/31/2006,1,-2.387935
029595105,AMS,NA,6.9,34.66,20.144,NULL,LIQ,1,10/31/2006,1,-10.86957
031100100,AME,NA,46.68,3294.23,986.36,NULL,L,1,10/31/2006,1,4.787918
031652100,AMKR,NA,6.91,1230.7331,292.196,NULL,K,1,10/31/2006,1,48.04631
09180C106,BJRI,NA,21.53,493.4676,139.181,NULL,K,1,10/31/2006,1,-3.65072
093671105,HRB,NA,21.86,7031.9905,1811.569,NULL,L,1,10/31/2006,1,9.78957
09578R103,NILE,NA,38.21,610.7868,44.222,NULL,IPO,1,10/31/2006,1,-12.33185
222816100,CVD,NA,58.5,3729.91,889.029,NULL,L,1,10/31/2006,1,2.34188
22282E102,CVA,NA,20.33,3001.6634,1240.99,NULL,L,1,10/31/2006,1,8.607968
278865100,ECL,NA,45.35,11411.284,1697.986,NULL,L,1,10/31/2006,0.9,-2.205072
281479105,EDUC,NA,6.83,25.6739,14.079,NULL,LIQ,1,10/31/2006,1,-1.903368
283677854,EE,NA,23.36,1131.9789,711.982,NULL,LU,1,10/31/2006,1,6.335617
28473M100,ASY,NA,5.61,18.18,6.369,NULL,LIQ,1,10/31/2006,1,-5.543672
358435105,FRD,NA,9.15,61.003,38.709,NULL,L,1,10/31/2006,1,4.371585
35952H106,FCEL,NA,6.62,351.7205,195.079,NULL,K,1,10/31/2006,1,-1.510574
361652209,GFIG,NA,57.67,1637.73,284.926,NULL,IPO,1,10/31/2006,1,-1.924744
36268Q103,GAIA,NA,14.51,388.01,206.132,NULL,ALB,1,10/31/2006,1,-6.43694
371532102,GCO,NA,37.57,856.86,350.5353125,NULL,L,1,10/31/2006,1,1.996274
427096508,HTGC,NA,13.87,223.96,153.329,NULL,K,1,10/31/2006,1,0.1913581
045327103,AZPN,NA,10.02,534.5369,-43.145,NULL,K,1,10/31/2006,1,-2.694611
046433108,ATRO,NA,17.48,137.85,30.07,NULL,ALB,1,10/31/2006,1,-1.029748
050095108,ATW,NA,46.2,1434.16,453.254,NULL,L,1,10/31/2006,1,7.294372
075571109,BEBE,NA,24.83,2282.45,408.224,NULL,K,1,10/31/2006,1,-19.81474
077347201,BELFA,NA,30.44,406.7418,213.031,NULL,ALB,1,10/31/2006,1,6.96452
087866109,BHBC,NA,8.39,180.0661,171.355,NULL,K,1,10/31/2006,1,3.456496
08915P101,BGFV,NA,24.04,545.9484,86.724,NULL,K,1,10/31/2006,1,2.202008
174715102,CIZ,NA,22.6,113.41,64.658,NULL,LIQ,1,10/31/2006,1,-3.761062
189054109,CLX,NA,64.56,9758.6,-21.0434375,NULL,L,1,10/31/2006,1,-0.8674102
190345108,CRV,NA,9.93,43.8707,34.441,NULL,LIQ,1,10/31/2006,1,-19.23018
192025104,CVLY,NA,20.15,70.21,40.195,NULL,LIQ,1,10/31/2006,1,-0.7444169
192176105,JVA,NA,3.9,21.57,11.083,NULL,IPO,1,10/31/2006,1,19.23077
19239V302,CCOI,NA,14.16,686.69,233.293,NULL,K,1,10/31/2006,1,11.93503
198516106,COLM,NA,55.84,1992.17,725.433,NULL,K,1,10/31/2006,0.9,5.64835
200080109,CMRO,NA,9.3,68.6247,35.525,NULL,LIQ,1,10/31/2006,0.9855,0.4301075
201723103,CMC,NA,26.61,3188.79,1214.533,NULL,L,1,10/31/2006,1,9.169485
26882D109,EPIQ,NA,15.28,296.48,208.212,NULL,K,1,10/31/2006,1,2.225131
277432100,EMN,NA,60.92,5013.72,2157,NULL,L,1,10/31/2006,1,-2.527905
316773100,FITB,NA,39.85,22238.94,9547,NULL,K,1,10/31/2006,1,-1.053952
319829107,FCF,NA,13.37,986.131,511.363,NULL,L,1,10/31/2006,1,2.76739
320218100,THFF,NA,34.41,456.5518,267.076,NULL,K,1,10/31/2006,1,-1.482127
320517105,FHN,NA,39.32,4873.61,2442.193,NULL,L,1,10/31/2006,1,1.373347
320867104,FMBI,NA,38.03,1898.82,694.938,NULL,K,1,10/31/2006,1,-2.182487
