cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
004631107,ACME,NA,3.96,63.55,100.915,NULL,K,1,7/31/2007,1,6.060606
00817Y108,AET,NA,48.07,24583,10135.398,NULL,L,1,7/31/2007,1,5.908051
008252108,AMG,NA,113,3805.98,735.367,NULL,L,1,7/31/2007,1,0.2212389
008272106,AFFM,NA,14.01,215.22,208.699,NULL,K,1,7/31/2007,0.8496,-9.064954
03076C106,AMP,NA,60.27,14178.42,7731,NULL,L,1,7/31/2007,1,1.487367
032657207,ALOG,NA,66.39,929.23,443.017,NULL,K,1,7/31/2007,1,4.02169
075896100,BBBY,NA,34.64,9399.444977,2500.894,NULL,K,1,7/31/2007,1,0
084423102,BER,NA,29.42,5710.983893,3571.177,NULL,L,1,7/31/2007,1,1.597553
156432106,CNBKA,NA,21.35,118.33,109.65,NULL,ALB,1,7/31/2007,1,-3.981265
15670S105,CVO,NA,21.01,1127.97,102.816,NULL,L,1,7/31/2007,1,-6.615897
171779309,CIEN,NA,36.53,3119.251732,792.127,NULL,K,1,7/31/2007,1,3.695593
229899109,CFR,NA,49.67,2937.411878,1417.83,NULL,L,1,7/31/2007,1,4.64867
230215105,CFI,NA,12.04,151.334264,78.931,NULL,L,1,7/31/2007,1,-15.28239
247850100,DEL,NA,51.99,648.73,220.328,NULL,L,1,7/31/2007,1,10.16912
02076X102,ANR,NA,17.85,1169.88443,354.597,NULL,L,1,7/31/2007,1,8.179272
021441100,ALTR,NA,23.2,8237.51,1428.611,NULL,K,1,7/31/2007,1,2.793124
023177108,EPAX,NA,38.69,749.85,63.529,NULL,K,1,7/31/2007,1,0.5040829
023586100,UHAL,NA,63.85,1285.71,831.268,NULL,K,1,7/31/2007,0.9,-1.268598
025537101,AEP,NA,43.49,17342.37283,14121,NULL,LU,1,7/31/2007,1,3.109986
025816109,AXP,NA,58.54,69581.50044,11052.525,NULL,L,1,7/31/2007,0.9,0.1366587
03475V101,ANGO,NA,18.77,449.18,331.266,NULL,K,1,7/31/2007,1,3.676079
035255108,ANIK,NA,19.97,219.37,47.552,NULL,K,1,7/31/2007,1,-8.71307
039483102,ADM,NA,33.6,21931.70136,11365.623,NULL,L,1,7/31/2007,1,0.6380625
040712101,ARKR,NA,36.49,130.882296,34.41,NULL,LIQ,1,7/31/2007,1,1.260277
04269E107,ARQL,NA,5.68,243.28267,66.946,NULL,K,1,7/31/2007,1,44.3662
04269X105,ARRY,NA,10.05,472.36,37.836,NULL,K,1,7/31/2007,1,12.93532
06643P104,BFIN,NA,13.8,319.82,309.587,NULL,K,1,7/31/2007,1,13.52402
073302101,BEAV,NA,40.56,3739.28,1124.6,NULL,K,1,7/31/2007,1,-3.920118
131193104,ELY,NA,16.23,1171.1,624.278,NULL,L,1,7/31/2007,1,0.5545287
140430109,CPI,NA,26.8,88.44,21.146,NULL,LIQ,1,7/31/2007,0.909,-9.508203
141665109,CECO,NA,29.68,2820.02,991.977,NULL,K,1,7/31/2007,1,0.06738544
144577103,CRZO,NA,36.57,950.881876,244.826,NULL,K,1,7/31/2007,1,7.383101
149847105,CBEY,NA,35.37,987.852904,96.532,NULL,K,1,7/31/2007,1,9.867119
150838100,CLDN,NA,15.06,354.1,156.401,NULL,K,1,7/31/2007,1,3.585657
239359102,DWSN,NA,54.61,416.28,138.938,NULL,K,1,7/31/2007,1,24.26295
239467103,DXR,NA,16.07,73.97,51.343,NULL,LIQ,1,7/31/2007,0.75,6.90728
24242R108,DEAR,NA,13.05,112.423388,142.762,NULL,K,1,7/31/2007,1,-2.528736
244199105,DE,NA,120.42,27092.50223,8061.398,NULL,L,1,7/31/2007,0.95,12.98788
261608103,DRC,NA,37.1,3184.224922,693.2,NULL,L,1,7/31/2007,1,-0.6199461
267888105,BOOM,NA,42.07,510.971997,64.476,NULL,K,1,7/31/2007,1,2.186831
29362U104,ENTG,NA,10.78,1457.04,1061.999,NULL,K,1,7/31/2007,1,-12.43043
293904108,ENZN,NA,7.2,317.25,-55.482,NULL,ERN,1,7/31/2007,1,12.63889
015351109,ALXN,NA,58.16,2118.024526,108.939,NULL,K,1,7/31/2007,1,3.971802
046220109,ASFI,NA,36.08,501.63,209.688,NULL,K,1,7/31/2007,1,2.050998
04963C209,ATRC,NA,9.75,119.97,27.109,NULL,K,1,7/31/2007,1,7.794872
091826107,BBOX,NA,40.25,705.470887,588.814,NULL,K,1,7/31/2007,1,1.73913
09624H109,BXC,NA,8.37,261.26,187.655,NULL,L,1,7/31/2007,1,-2.628435
096761101,BOBE,NA,32.45,1140.274082,779.111,NULL,K,1,7/31/2007,1,3.260823
191042100,COBR,NA,8.43,54.411604,72.47,NULL,LIQ,1,7/31/2007,1,-22.06406
202217105,CNAF,NA,17.82,54.26,37.349,NULL,LIQ,1,7/31/2007,1,-3.484966
00246W103,AXTI,NA,4.85,144.990503,83.099,NULL,K,1,7/31/2007,1,-4.948453
003654100,ABMD,NA,10.34,335.44117,123.286,NULL,K,1,7/31/2007,1,19.05223
004225108,ACAD,NA,14.04,517.682403,56.795,NULL,K,1,7/31/2007,1,2.492877
004446100,ACET,NA,9.115,221.720661,125.251,NULL,K,1,7/31/2007,1,-4.552935
00847J105,AGYS,NA,19.21,603.05,626.906,NULL,K,1,7/31/2007,1,-11.19209
028591105,ANAT,NA,149.53,3959.53,3700.726,NULL,LIQ,1,7/31/2007,1,-15.70253
030506109,AMWD,NA,30.05,448.943214,235.584,NULL,K,1,7/31/2007,1,0.3993344
03071H100,AMSF,NA,16.78,315.393776,168.131,NULL,K,1,7/31/2007,1,-1.966627
03076K108,ABCB,NA,17.85,241.72,184.099,NULL,K,1,7/31/2007,1,10.70028
032332504,ASYS,NA,12.13,78.812758,35.491,NULL,K,1,7/31/2007,1,-8.903545
075887109,BDX,NA,76.36,18707.11,4272.919,NULL,L,1,7/31/2007,1,0.75956
077454106,BDC,NA,54.78,2467.63,969.515,NULL,L,1,7/31/2007,1,-11.26324
08160H101,BHE,NA,22.2,1612.42,1257.372,NULL,L,1,7/31/2007,1,12.97297
084670108,BRK.A,NA,110000,168879.9,128091,NULL,NO,1,7/31/2007,0.5672,7.627273
089302103,BIG,NA,25.86,2763.81,1091.719,NULL,L,1,7/31/2007,1,15.11988
156700106,CTL,NA,45.87,5023.88,3894.803625,NULL,L,1,7/31/2007,1,4.743244
162825103,CKP,NA,23.07,909.72,499.935,NULL,L,1,7/31/2007,1,20.71955
16359R103,CHE,NA,63.28,1601.003617,440.704,NULL,L,1,7/31/2007,1,-1.857702
163731102,CHFC,NA,21.78,540.462053,517.647,NULL,K,1,7/31/2007,1,17.5625
168565109,CBNK,NA,14.5,107.870836,44.192,NULL,IPO,1,7/31/2007,1,-2.482759
168905107,PLCE,NA,34.11,982.481143,422.129,NULL,K,1,7/31/2007,1,-15.68455
049513104,ATML,NA,5.39,2634.863867,991.772,NULL,K,1,7/31/2007,1,-1.669759
049560105,ATO,NA,28.07,2492.791016,2364.281,NULL,LU,1,7/31/2007,1,1.314186
09058M103,BASI,NA,6.9,33.872976,18.79,NULL,LIQ,1,7/31/2007,1,-1.73913
179895107,CLC,NA,34.79,1732.31,552.125,NULL,L,1,7/31/2007,1,11.29635
190897108,COBZ,NA,15.46,368.962099,189.919,NULL,K,1,7/31/2007,1,18.11126
199908104,FIX,NA,12.94,529.95,243.949,NULL,L,1,7/31/2007,1,12.71289
200525103,CBSH,NA,44.45,3067.64,1457.687,NULL,K,1,7/31/2007,1,5.061867
21988R102,EXBD,NA,67.42,2521.300549,123.511,NULL,K,1,7/31/2007,1,0.904776
22025Y407,CXW,NA,28.85,3543.370386,1116.855,NULL,L,1,7/31/2007,1,-11.05719
224633206,CRD.A,NA,5.45,287.65,219.079,NULL,ALB,1,7/31/2007,1,2.016055
25388B104,DRIV,NA,45.01,1861.201713,636.578,NULL,K,1,7/31/2007,1,2.999333
25614T101,DMC,NA,12.56,171.81,10.896,NULL,L,1,7/31/2007,1,5.414013
257651109,DCI,NA,36.39,2886.09,644.702,NULL,L,1,7/31/2007,1,5.206698
257867101,RRD,NA,42.26,9301.43,5242.5155,NULL,L,1,7/31/2007,1,-14.66435
037833100,AAPL,NA,131.76,113965.5515,12796,NULL,K,1,7/31/2007,1,5.100182
03836W103,WTR,NA,21.88,2901.16,1215.867,NULL,LU,1,7/31/2007,1,10.09718
042698308,HRT,NA,11.16,30.262349,14.756,NULL,L,1,7/31/2007,1,14.14091
063904106,OZRK,NA,28.25,473.58,178.081,NULL,K,1,7/31/2007,1,8.283186
140781105,CRR,NA,45.08,1103.50214,388.334,NULL,L,1,7/31/2007,1,3.815439
14149F109,CFNL,NA,9.36,226.98,157.716,NULL,K,1,7/31/2007,1,-0.3191193
143436400,CKEC,NA,18.26,230.173581,201.787,NULL,K,1,7/31/2007,1,-12.15772
210502100,CPSS,NA,5.1,109.583613,116.962,NULL,K,1,7/31/2007,1,6.27451
217204106,CPRT,NA,28.14,2569.02,929.178,NULL,K,1,7/31/2007,1,4.264392
242309102,TRAK,NA,36.06,1429.924286,294.521,NULL,L,1,7/31/2007,1,5.934554
24276R206,DRV,NA,3.23,23.29,3.37,NULL,IPO,1,7/31/2007,1,-27.24458
297425100,ESL,NA,46.29,1186.340488,904.643,NULL,L,1,7/31/2007,1,9.073234
33582V108,FNFG,NA,12.86,1385.12007,1353.792,NULL,K,1,7/31/2007,1,11.13233
336901103,SRCE,NA,20.47,499.82,375.058,NULL,K,1,7/31/2007,1,15.6365
001031103,AEPI,NA,39.64,299.273081,75.314,NULL,K,1,7/31/2007,1,-6.609485
002567105,ABAX,NA,18.2,389.753,87.812,NULL,K,1,7/31/2007,1,6.813187
004498101,ACIW,NA,30.53,1124.230461,267.212,NULL,K,1,7/31/2007,1,-14.90337
00724F101,ADBE,NA,40.29,23708.15,5293.681,NULL,K,1,7/31/2007,0.95,6.105733
007974108,ADVS,NA,38.03,1033.562227,191.62,NULL,K,1,7/31/2007,1,5.364186
029326105,AMRB,NA,22.39,123.791243,59.983,NULL,LIQ,1,7/31/2007,1,1.384547
029899101,AWR,NA,36.89,629.380548,366.888,NULL,LU,1,7/31/2007,1,6.473382
03062T105,CRMT,NA,13.01,154.534211,123.728,NULL,K,1,7/31/2007,1,-6.994619
031162100,AMGN,NA,53.74,62319.3,20181,NULL,K,1,7/31/2007,1,-6.754745
032037103,AP,NA,42.22,418.294523,150.93445,NULL,L,1,7/31/2007,1,0.7342492
032511107,APC,NA,50.33,23349.38058,27787.6675,NULL,L,1,7/31/2007,1,-2.682297
032515108,ANAD,NA,14.53,855.12,229.553,NULL,K,1,7/31/2007,1,13.28286
073685109,BECN,NA,14.96,662.23,316.604,NULL,K,1,7/31/2007,1,-22.12567
084680107,BHLB,NA,26.24,232.01408,263.087,NULL,K,1,7/31/2007,1,13.55669
086516101,BBY,NA,44.59,21131.11182,6170,NULL,L,1,7/31/2007,1,-1.435299
157085101,CERS,NA,6.36,202.29,85.503,NULL,K,1,7/31/2007,1,8.805032
168615102,CHS,NA,19.36,3407.36,857.594,NULL,L,1,7/31/2007,1,-17.45868
169905106,CHH,NA,36.18,2392.313172,-70.489,NULL,L,1,7/31/2007,1,3.593145
17273K109,CIR,NA,39.88,652.631933,392.305,NULL,L,1,7/31/2007,1,6.128648
228227104,CCI,NA,36.25,10317.93,3741.908,NULL,L,1,7/31/2007,1,1.406897
