cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
002535300,AAN.A,NA,19.47,1315.2,1026.135,0.656706335,ALB,1,10/31/2009,1,0.1508749
002824100,ABT,NA,50.57,78176.79224,19879.109,0.369701976,L,1,10/31/2009,1,7.751631
004337101,ANCX,NA,6.06,63.53,65.969,0.28464885,LIQ,1,10/31/2009,1,1.570525
00508X203,ATU,NA,15.61,1056.851775,725.177,0.152524738,L,1,10/31/2009,1,4.612428
006351308,AE,NA,22.7,95.74,86.365,0.09619098,LIQ,1,10/31/2009,1,-6.43416
006743306,AEY,NA,2.26,22.954413,28.316,0.181374754,K,1,10/31/2009,1,-6.19469
00751Y106,AAP,NA,37.26,3556.44,1268.404,0.438071542,L,1,10/31/2009,1,5.47504
00826T108,AFFX,NA,5.23,369.330738,289.241,-0.058387296,K,1,10/31/2009,1,-9.17782
00846U101,A,NA,24.74,8538.072315,2489,0.118119727,L,1,10/31/2009,1,16.89572
09180C106,BJRI,NA,15.96,426.83,260.794,0.163490383,K,1,10/31/2009,1,6.954887
093671105,HRB,NA,18.34,6149.514241,1190.714,0.584861688,L,1,10/31/2009,1,10.68702
09578R103,NILE,NA,60.05,872.41,28.686,0.557978079,K,1,10/31/2009,1,-6.92756
225447101,CREE,NA,42.1,4362.991905,1751.492,0.088933892,K,1,10/31/2009,1,13.61045
228903100,CRY,NA,6,170.78,106.531,0.163486052,L,1,10/31/2009,1,-4.666667
232109108,CUTR,NA,9.01,120.512624,112.39,-0.093282656,K,1,10/31/2009,1,0.1109878
278865100,ECL,NA,43.96,10410.82,1884.2,0.497094505,L,1,10/31/2009,0.9,2.161056
281479105,EDUC,NA,4.98,19.283207,15.116,0.178354062,LIQ,1,10/31/2009,1,9.437751
28238P109,EHTH,NA,14.23,352.48393,162.589,0.186418922,K,1,10/31/2009,1,-6.746311
283677854,EE,NA,18.75,829.43,926.658,0.197491223,LU,1,10/31/2009,1,5.6
358435105,FRD,NA,5.77,39.232792,56.134,0.139706277,L,1,10/31/2009,1,-0.1733102
35952H106,FCEL,NA,3.33,257.174675,15.879,-3.321711806,K,1,10/31/2009,1,-8.108109
359678109,FLL,NA,2.4,43.204034,37.07,0.096915862,L,1,10/31/2009,1,43.74479
361652209,GFIG,NA,5.15,607.31,500.752,0.158233496,BKR,1,10/31/2009,1,-4.668119
363127309,GAN,NA,13.24,63.36,61.986,0.094617096,L,1,10/31/2009,0.7992,-20.1067
371532102,GCO,NA,26.07,591.08,504.0973625,0.20975725,L,1,10/31/2009,1,0.2685079
046433108,ATRO,NA,8.29,88.68,65.9,0.167289706,ALB,1,10/31/2009,1,-4.945718
050095108,ATW,NA,35.49,2278.283531,1060.617,0.298514492,L,1,10/31/2009,1,6.170753
132011107,CBM,NA,6,175.43307,107.267,0.387902898,L,1,10/31/2009,1,-11.83333
138098108,CMN,NA,16.06,267.5,203.494,0.174801795,L,1,10/31/2009,1,11.45704
139674105,CCBG,NA,11.74,199.87,272.706,0.027483561,K,1,10/31/2009,1,4.514481
140501107,CSWC,NA,74.26,277.854038,425.947,-0.149308339,K,1,10/31/2009,1,5.944016
143130102,KMX,NA,19.67,4363.35,1744.227,0.170114899,L,1,10/31/2009,1,1.067616
143658300,CCL,NA,29.12,24837.41,21560,0.148423006,L,1,10/31/2009,0.65,9.993132
146229109,CRI,NA,23.6,1340.120289,567.003,0.35956201,L,1,10/31/2009,1,-7.838983
205826209,CMTL,NA,32.12,906.63,639.595,0.171541925,K,1,10/31/2009,1,-10.52304
208242107,CONN,NA,6.31,141.71,351.859,0.228503463,K,1,10/31/2009,1,-9.350238
20825C104,COP,NA,50.18,74412.08,77065,0.21976342,L,1,10/31/2009,0.95,3.168593
26882D109,EPIQ,NA,12.61,455.94,335.481,0.152022331,K,1,10/31/2009,1,2.696273
277432100,EMN,NA,52.51,3817.86,1919,0.306409588,L,1,10/31/2009,1,14.49248
345838106,FRX,NA,27.67,8347.39,4426.426,0.195448819,L,1,10/31/2009,0.9,10.80593
346091705,FST,NA,19.6,2200.01,806.78,0.616360776,L,1,10/31/2009,1,-6.530612
346563109,FORR,NA,25.33,574.042493,307.136,0.148294069,K,1,10/31/2009,1,-1.105409
42805T105,HTZ,NA,9.31,3811.114396,3316.511,1.200132431,L,1,10/31/2009,1,5.263158
027745108,AMNB,NA,21.43,130.71,102.618,0.11353129,LIQ,1,10/31/2009,1,-5.226318
029595105,AMS,NA,2.5999,12.141359,22.172,0.336992515,LIQ,1,10/31/2009,1,21.92894
031100100,AME,NA,34.89,3751.313173,1664.445,0.211463818,L,1,10/31/2009,1,4.786472
031652100,AMKR,NA,5.51,1008.6,221.355,1.215141134,K,1,10/31/2009,1,0.7259528
04638F108,ALOT,NA,6.2,44.330812,53.998,0.059391089,LIQ,1,10/31/2009,1,13.3871
13342B105,CAM,NA,36.97,8127.950807,2800.16,0.299218082,L,1,10/31/2009,1,2.245064
134429109,CPB,NA,31.75,10963.56,1002.32625,1.909959072,L,1,10/31/2009,1,10.14173
14040H105,COF,NA,36.6,16455.36,22666.953,0.029228112,L,1,10/31/2009,1,4.947857
141619106,CSII,NA,4.89,71.39,30.332,-1.190590795,K,1,10/31/2009,1,2.862986
143905107,CSV,NA,3.8,66.14,106.102,0.192192613,L,1,10/31/2009,1,5
203668108,CYH,NA,31.28,2907.01,2331.666,0.400198828,L,1,10/31/2009,1,-2.461637
204166102,CVLT,NA,19.7,829.610301,117.438,0.187926817,K,1,10/31/2009,1,5.583756
205638109,CPWR,NA,7.06,1677.010281,915.443,0.261448197,K,1,10/31/2009,1,-1.699717
20563P101,CIX,NA,7.09,87.71,99.709,0.089331046,ALB,1,10/31/2009,1,2.2567
206710402,CCUR,NA,3.84,31.810998,33.528,0.129615467,K,1,10/31/2009,1,-9.114583
207410101,CNMD,NA,21.19,616.314562,669.481,0.100761635,K,1,10/31/2009,1,-1.887683
277196101,EVBS,NA,7.29,43.230152,103.465,0.096135266,LIQ,1,10/31/2009,1,6.310014
336433107,FSLR,NA,121.93,10321.04517,2284.891,0.280029799,K,1,10/31/2009,1,-2.312802
33761G104,FBMI,NA,5.9,45.263478,147.931,0.064182604,LIQ,1,10/31/2009,1,50.15197
343412102,FLR,NA,44.42,7989.59,3001.4215,0.408601092,L,1,10/31/2009,1,-4.367402
349853101,FWRD,NA,21.34,618.23,221.969,0.206002801,K,1,10/31/2009,1,6.498403
42726M106,HCCI,NA,12.5,133.86,43.95,0.108805461,LIQ,1,10/31/2009,1,-17.2
42809H107,HES,NA,54.74,17902.84,14494,0.243980115,L,1,10/31/2009,0.9,5.882353
462846106,IRM,NA,24.43,4957.182424,2391.23,0.245891636,L,1,10/31/2009,1,-1.760131
019222108,AHPI,NA,5.4799,44.342726,26.685,-0.055747429,LIQ,1,10/31/2009,1,-2.917494
01988P108,MDRX,NA,19.5,2830.07,761.651,0.073239581,K,1,10/31/2009,1,-1.538462
020002101,ALL,NA,29.57,15860.97403,15068,-0.077120823,L,1,10/31/2009,1,-3.262571
02341Q205,DIT,NA,63,35.94,20.117,0.598441247,LIQ,1,10/31/2009,1,22.08669
081437105,BMS,NA,25.83,2794.723551,1615.159563,0.21782409,L,1,10/31/2009,1,14.33969
21036P207,STZ.B,NA,16.03,3510.38,3043,0.204502136,ALB,1,10/31/2009,0.144113,5.864005
246647101,DK,NA,6.75,362.48,658.4,0.026037678,L,1,10/31/2009,1,2.359587
246911101,DLIA,NA,2.12,66.15,107.503,-0.071523585,K,1,10/31/2009,1,-22.16981
249030107,XRAY,NA,32.96,5011.093178,1803.126,0.215309699,K,1,10/31/2009,1,1.092233
249908104,DEPO,NA,3.11,160.504945,14.905,-1.646016233,K,1,10/31/2009,1,5.144694
373865104,GABC,NA,15.04,166.57,112.39,0.190301628,K,1,10/31/2009,1,14.67485
377316104,GLT,NA,10.57,481.61,466.0507625,0.321103245,L,1,10/31/2009,1,5.203406
38141G104,GS,NA,170.17,89407.34,4862,0.188040482,ABB,1,10/31/2009,0.95,-0.09402363
383082104,GRC,NA,24.69,412.583109,173.73975,0.209484067,L,1,10/31/2009,1,1.264677
384109104,GGG,NA,27.54,1651.63,185.4568,0.53505427,L,1,10/31/2009,1,2.287582
387328107,GVA,NA,28.56,1104.500223,835.281,0.254741817,L,1,10/31/2009,1,4.936975
44183U100,HUSA,NA,3.9,109.203011,19.525,0.001593467,K,1,10/31/2009,1,18.08154
493732101,KFRC,NA,11.73,449.91,214.671,-0.401928447,K,1,10/31/2009,1,10.40068
49375T100,KID,NA,4.97,106.840165,74.696,0.236856916,L,1,10/31/2009,1,-12.47485
000360206,AAON,NA,18.01,309.08101,110.68,0.438868859,K,1,10/31/2009,1,5.163798
001084102,AGCO,NA,28.11,2598.76,2447.9,0.160274462,L,1,10/31/2009,1,7.826396
157210105,CEVA,NA,10.13,198.492447,127.255,0.034075768,K,1,10/31/2009,1,14.90622
171046105,CBK,NA,6.09,219.223313,196.379,-0.032101192,L,1,10/31/2009,1,-6.239738
171484108,CHDN,NA,31.38,430.261755,431.881,0.156934433,K,1,10/31/2009,1,10.26131
171871106,CBB,NA,3.08,652.832368,-778.95,NULL,L,1,10/31/2009,1,-3.246753
237934104,DTLK,NA,3.99,51.61,43.257,0.042385105,K,1,10/31/2009,1,-0.7518797
29384R105,ENTR,NA,2.63,186.28,65.157,-0.16811701,K,1,10/31/2009,1,10.26616
002474104,AZZ,NA,34.26,421.45,223.182,0.365265276,L,1,10/31/2009,1,-1.196731
00508B102,ACTU,NA,5.01,227.44,69.151,0.280849207,K,1,10/31/2009,1,-19.56088
00762W107,ABCO,NA,24.64,382.453875,105.009,0.294661537,K,1,10/31/2009,1,6.331169
090931106,BSTC,NA,30.5,185.49,6.16,0.675371384,LIQ,1,10/31/2009,1,-4.229508
09643P207,BTH,NA,35.43,315.46,249.727,0.199537895,L,1,10/31/2009,1,-8.185154
229678107,CBST,NA,16.94,981.62,400.155,0.305461419,K,1,10/31/2009,1,-1.534829
281020107,EIX,NA,31.82,10367.31258,14057,0.206996883,LU,1,10/31/2009,0.95,7.008171
354613101,BEN,NA,104.63,24099.24208,7500.166,0.185841124,L,1,10/31/2009,0.65,3.249546
357023100,RAIL,NA,23.58,281.801868,213.78,0.170159957,K,1,10/31/2009,1,-22.35637
360271100,FULT,NA,8.26,1454.07388,1503.984,0.059628154,K,1,10/31/2009,1,4.358354
437076102,HD,NA,25.09,42767.34,19523,0.287660708,L,1,10/31/2009,1,9.047429
439038100,HOFT,NA,12.81,137.99,125.588,0.080166895,K,1,10/31/2009,1,-3.98318
032654105,ADI,NA,25.63,7472.403638,2479.192,0.210796607,L,1,10/31/2009,1,17.01131
062540109,BOH,NA,44.4,2128.48,902.799,0.24262322,L,1,10/31/2009,1,3.940998
067383109,BCR,NA,75.07,7246.972684,2169.6,0.365936468,L,1,10/31/2009,1,9.511123
070203104,BSET,NA,3.86,44.22,107.16,-0.060163314,K,1,10/31/2009,1,-4.404145
219350105,GLW,NA,14.61,22712.50466,13866.905,0.072292377,L,1,10/31/2009,1,14.5156
224122101,HOOK,NA,3.47,59.01,87.57,0.076123899,K,1,10/31/2009,1,-21.89841
225223304,CRAY,NA,7.46,261.57,120.709,0.287133507,K,1,10/31/2009,1,-6.300268
253651103,DBD,NA,30.24,2003.62,1045.94595,0.189133299,L,1,10/31/2009,1,-16.06065
253798102,DGII,NA,7.95,196.061421,230.148,0.063368631,K,1,10/31/2009,1,-0.754717
25381B101,DMRC,NA,14,102.09,48.043,-0.048906267,K,1,10/31/2009,1,6.785714
25470F203,DISCB,NA,27.2,7243.3,6147,0.163786008,ALB,1,10/31/2009,0.0397,17.05882
25746U109,D,NA,34.09,20292.15357,14820,0.249497243,LU,1,10/31/2009,1,7.986923
316570100,FPP,NA,2.02,18,9.485,0.081845392,L,1,10/31/2009,1,10.39604
31787A507,FNSR,NA,7.45,479.61,160.332,0.069075419,K,1,10/31/2009,1,22.14765
31983A103,FCBC,NA,11.64,206.02,243.136,0.123915401,K,1,10/31/2009,1,-5.584192
41754V103,HNR,NA,5.49,182.104425,266.592,-0.188134381,L,1,10/31/2009,1,8.378871
42210P102,HW,NA,4.12,247.53,328.186,0.050909927,L,1,10/31/2009,1,14.32039
42235N108,HPY,NA,12.29,460.4,177.544,0.899550742,L,1,10/31/2009,1,-12.94392
45812P107,ISSI,NA,3.5,88.981449,117.476,-0.004404605,K,1,10/31/2009,1,37.14286
45884X103,ITMN,NA,12.08,557.030629,-80.642,NULL,K,1,10/31/2009,1,-11.09272
043113208,ARTNA,NA,16.21,122.35,122.139,0.141062296,AUB,1,10/31/2009,1,4.511396
043387109,ARYX,NA,2.5,68.621325,9.36,-21.46310573,K,1,10/31/2009,1,-0.4
13123E500,CALD,NA,3.05,91.66,40.303,-0.238574638,K,1,10/31/2009,1,-9.180327
133034108,CAC,NA,30.73,234.93,186.771,0.198017894,K,1,10/31/2009,1,-0.2277904
139594105,CPLA,NA,68.9,1150.680021,170.87,0.416772985,K,1,10/31/2009,1,3.454282
142339100,CSL,NA,31.04,1901.730256,1190.6,0.190660209,L,1,10/31/2009,1,3.953019
147528103,CASY,NA,31.53,1604.180565,891.797,0.263377204,K,1,10/31/2009,1,-2.981288
14754D100,CSH,NA,30.26,886.68,680.189,0.251881462,L,1,10/31/2009,1,6.399648
148411101,CAS,NA,11.27,258.181274,381.525,0.015686139,L,1,10/31/2009,1,16.2378
149123101,CAT,NA,55.06,34287.38,7607.6375,0.33776329,L,1,10/31/2009,1,6.047948
203607106,CBU,NA,18.61,609.2914,565.9,0.130952465,L,1,10/31/2009,1,-0.2686728
203900105,JCS,NA,10.98,91.61,85.999,0.134819929,K,1,10/31/2009,1,3.369763
205768203,CRK,NA,41.09,1915.634085,1228.157,0.013155629,L,1,10/31/2009,1,-9.637382
206708109,CNQR,NA,35.64,1734.043244,505.157,0.117931061,K,1,10/31/2009,1,3.984287
26875P101,EOG,NA,81.66,20572.75,12292.791,0.130689751,L,1,10/31/2009,1,5.914769
026760405,AMIC,NA,4.4,37.43,86.303,0.03326589,LIQ,1,10/31/2009,0.3012,7.954545
02913V103,APEI,NA,31.9,580.263456,71.102,0.509073952,K,1,10/31/2009,1,0.4075235
029429107,ASEI,NA,66.12,585.600442,186.72,0.302326995,K,1,10/31/2009,1,5.487388
030111108,AMSC,NA,33.52,1478.271788,236.407,0.096735094,K,1,10/31/2009,1,-0.9546539
032159105,AXR,NA,12.17,72.9739,96.296,0.056516957,L,1,10/31/2009,0.9,10.76417
03232P405,AMSG,NA,21.07,646.05,540.008,0.4239737,K,1,10/31/2009,1,-1.70859
032359309,AFSI,NA,11.28,669.410878,476.853,0.247118304,K,1,10/31/2009,1,5.939716
063750103,BKMU,NA,7.02,326.973727,405.091,0.08318131,K,1,10/31/2009,1,0.8735424
068463108,BBSI,NA,11.6,120.140133,103.201,-0.076675614,K,1,10/31/2009,1,-5.353573
06846N104,BBG,NA,30.98,1408.200051,1290.72,0.296256093,L,1,10/31/2009,1,-7.84377
221006109,CRVL,NA,28.5,367.36,110.708,0.4644256,K,1,10/31/2009,1,4.877193
22160K105,COST,NA,56.85,24785.99,10192,0.240822027,K,1,10/31/2009,1,5.382586
22410J106,CBRL,NA,33.15,754.664822,191.277,0.766832834,K,1,10/31/2009,1,13.30317
254709108,DFS,NA,14.14,7675.400296,8386.199,0.007592655,L,1,10/31/2009,1,9.335219
25659T107,DLB,NA,41.94,4762.92,1291.89,0.276806193,L,1,10/31/2009,1,6.628517
256746108,DLTR,NA,45.13,4034.204773,1310.4,0.438110501,K,1,10/31/2009,1,8.508753
257559203,UFS,NA,41.89,1837.44,3073,0.142289122,L,1,10/31/2009,1,34.68608
257701300,DGICB,NA,17.51,388.27,371.328,0.059326919,ALB,1,10/31/2009,0.3999,-7.195888
260412101,DOVR,NA,2.285,11.852382,6.46,0.276570758,LIQ,1,10/31/2009,1,-8.09081
260543103,DOW,NA,23.48,26852.19,21326.525,0.108972443,L,1,10/31/2009,1,18.31346
315616102,FFIV,NA,44.89,3534.15,774.412,0.191059047,K,1,10/31/2009,1,4.767209
316394105,LION,NA,3.89,38.67,88.21,-0.22517933,K,1,10/31/2009,1,-31.87661
318910106,FBNC,NA,13.56,225.97,321.633,0.129570181,K,1,10/31/2009,1,-4.056047
31942D107,FCFS,NA,17.18,512.35,196.404,0.315741426,K,1,10/31/2009,1,11.17579
32006W106,FDEF,NA,14.42,117.06156,196.55,0.074254704,K,1,10/31/2009,1,-24.68793
32020R109,FFIN,NA,48.45,1008.54,388.859,0.192713472,K,1,10/31/2009,1,6.873065
418056107,HAS,NA,27.27,3774.501948,1397.695938,0.399679555,L,1,10/31/2009,1,8.727539
419596200,HVT.A,NA,11.9,258.65,244.756,0.018612478,ALB,1,10/31/2009,0.3336,-0.4263269
422704106,HL,NA,4.11,971.99,580.301,0.099160034,L,1,10/31/2009,1,60.82725
044209104,ASH,NA,34.54,2570.83,3854,0.14453125,L,1,10/31/2009,1,4.243103
045487105,ASBC,NA,12.81,1637.92471,2365.76,0.030316724,K,1,10/31/2009,1,-11.12103
04621X108,AIZ,NA,29.93,3529.540654,4364.574,0.171289025,L,1,10/31/2009,1,2.630161
046265104,AF,NA,9.98,968.522813,1205.879,0.074819281,L,1,10/31/2009,1,5.342768
049164205,AAWW,NA,26.29,554.67,808.147,0.069463848,K,1,10/31/2009,1,11.44922
049904105,ATRI,NA,118.41,234.353638,116.18,0.28384542,LIQ,1,10/31/2009,1,14.74251
050473107,AUBN,NA,19.56,71.28,52.948,0.215392518,LIQ,1,10/31/2009,1,-0.7668712
127387108,CDNS,NA,6.11,1627.69,86.386,-0.824112192,K,1,10/31/2009,1,-1.800327
128126109,CAMP,NA,3.11,80.02,15.916,-0.60951244,K,1,10/31/2009,1,15.11254
129603106,CCC,NA,15.84,886.541705,268.377,0.212654636,L,1,10/31/2009,1,-11.67929
14161H108,CATM,NA,9.95,405.38,5.407,17.82356205,K,1,10/31/2009,1,11.05528
144285103,CRS,NA,21.03,925.93,638.855375,0.093164719,L,1,10/31/2009,1,10.22349
147322101,CSCD,NA,5.4,71.95,72.133,-0.120846599,K,1,10/31/2009,1,-3.888889
150870103,CE,NA,27.45,3941.26,811,0.321637427,L,1,10/31/2009,1,8.4153
204157101,CWBC,NA,2.76,16.33,46.147,-0.196724172,LIQ,1,10/31/2009,1,10.50725
205477102,CTGX,NA,6.97,126.21,69.739,0.162941308,K,1,10/31/2009,1,-11.47776
268648102,EMC,NA,16.47,33303.12325,14509.477,0.154144504,L,1,10/31/2009,1,2.185792
268664109,EMCI,NA,20.58,272.503999,307.348,0.062545994,K,1,10/31/2009,1,1.763864
046220109,ASFI,NA,6.53,93.2,236.41,0.239157499,K,1,10/31/2009,1,3.595904
04963C209,ATRC,NA,4.08,61.17,22.115,-0.248974906,K,1,10/31/2009,1,33.57843
131193104,ELY,NA,6.84,441.024828,732.027,0.018012639,L,1,10/31/2009,1,4.969147
139209100,CBNJ,NA,7.1,94.53,142.989,-0.029336654,K,1,10/31/2009,1,-0.2816902
141665109,CECO,NA,20.84,1774.751635,850.662,0.270717861,K,1,10/31/2009,1,24.90403
144577103,CRZO,NA,23.18,719.913198,315.47,0.341548465,K,1,10/31/2009,1,-9.188956
149847105,CBEY,NA,13.35,385.61,150.222,0.298550288,K,1,10/31/2009,1,-3.29588
150838100,CLDN,NA,9.76,213.17,177.799,0.208443168,K,1,10/31/2009,1,-1.946721
204512107,CTT,NA,2.2,22.27,0.214,-17.04910714,L,1,10/31/2009,1,3.181818
205363104,CSC,NA,50.71,7692.68,5989,0.320979844,L,1,10/31/2009,1,9.071189
205887102,CAG,NA,21,9301.51,5322.892,0.3143881,L,1,10/31/2009,1,5.666667
205944101,CNW,NA,32.99,1617.260819,691.956,0.308431536,L,1,10/31/2009,1,-7.862041
33646W100,FSBK,NA,10.59,103.13,86.708,0.165545766,K,1,10/31/2009,1,-4.910293
33832D106,FVE,NA,3.45,122.254421,124.233,0.164781147,L,1,10/31/2009,1,-11.5942
339382103,FLXS,NA,8.28,54.452368,108.352,0.034978588,LIQ,1,10/31/2009,1,1.449275
