cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
075571109,BEBE,NA,24.78,2277.852,408.224,NULL,K,1,9/30/2006,1,0.2017756
077347201,BELFA,NA,27.38,366.3159,213.031,NULL,ALB,1,9/30/2006,1,11.33543
087866109,BHBC,NA,8.16,175.13,171.355,NULL,K,1,9/30/2006,1,2.818627
08915P101,BGFV,NA,22.8,517.7879,86.724,NULL,K,1,9/30/2006,1,5.438597
174715102,CIZ,NA,22.65,113.66,64.658,NULL,LIQ,1,9/30/2006,1,-0.2207506
189054109,CLX,NA,63,9522.8,-20.96401667,NULL,L,1,9/30/2006,1,2.938513
190345108,CRV,NA,9.8,43.3,34.441,NULL,LIQ,1,9/30/2006,1,1.326531
192025104,CVLY,NA,19.6,65.0524,40.195,NULL,LIQ,1,9/30/2006,1,8.658163
192176105,JVA,NA,3.95,21.8435,11.083,NULL,IPO,1,9/30/2006,1,-1.265823
19239V302,CCOI,NA,11.59,562.06,233.293,NULL,K,1,9/30/2006,1,22.17429
198516106,COLM,NA,55.83,1991.81,725.433,NULL,K,1,9/30/2006,0.9,0.01791152
200080109,CMRO,NA,8.9,65.673,35.525,NULL,LIQ,1,9/30/2006,0.9855,4.494382
201723103,CMC,NA,20.33,2436.23,1214.533,NULL,L,1,9/30/2006,1,31.28006
294429105,EFX,NA,36.71,4719.89,1022.5,NULL,L,1,9/30/2006,1,3.595751
358435105,FRD,NA,8.3699,55.8021,38.709,NULL,L,1,9/30/2006,1,10.32357
35952H106,FCEL,NA,7.61,404.32,195.079,NULL,K,1,9/30/2006,1,-13.0092
361652209,GFIG,NA,55.29,1570.14,284.926,NULL,IPO,1,9/30/2006,1,4.304576
002535300,RNT.A,NA,21,1223.62,657.525,NULL,ALB,1,9/30/2006,1,8.268059
002824100,ABT,NA,48.56,74190.31,15768.581,NULL,L,1,9/30/2006,1,-1.541182
003830106,ABP,NA,3.06,130.4753,-16.64665,NULL,L,1,9/30/2006,1,16.99346
004337101,ANCX,NA,9.23,98.37,35.066,NULL,LIQ,1,9/30/2006,1,5.145655
00508X203,ATU,NA,50.1,1366.75,433.149,NULL,L,1,9/30/2006,1,2.47505
006351308,AE,NA,34.85,146.9972,73.338,NULL,L,1,9/30/2006,1,7.747489
006743306,AEY,NA,4.2,43.06,15.098,NULL,LIQ,1,9/30/2006,1,-2.619048
00751Y106,AAP,NA,32.94,3462.5208,970.054,NULL,L,1,9/30/2006,1,6.314511
00826T108,AFFX,NA,21.56,1459.1376,533.535,NULL,K,1,9/30/2006,1,18.27458
00846U101,A,NA,32.69,13359.73,3792,NULL,L,1,9/30/2006,1,8.901805
053015103,ADP,NA,47.34,26300.7,6135.848683,NULL,L,1,9/30/2006,1,4.435995
054540109,ACLS,NA,7.04,712.74,449.586,NULL,K,1,9/30/2006,1,-1.988636
05566U108,BOFI,NA,6.5,54.301,65.083,NULL,IPO,1,9/30/2006,1,3.076923
057755209,BWINB,NA,24.22,367.104,352.79,NULL,ALB,1,9/30/2006,1,6.812551
132011107,CBM,NA,20.71,556.01,287.383,NULL,L,1,9/30/2006,1,12.98889
138098108,CMN,NA,13.89,215.42,158.338,NULL,L,1,9/30/2006,1,3.455724
139674105,CCBG,NA,31.1,576.3,311.744,NULL,LIQ,1,9/30/2006,1,7.845659
140501107,CSWC,NA,119.15,461.8254,554.56,NULL,LIQ,1,9/30/2006,1,0.5874947
14056A101,CAPB,NA,20.26,60.1519,39.743,NULL,IPO,1,9/30/2006,1,6.811451
143130102,KMX,NA,41.71,4440.2,1131.701,NULL,L,1,9/30/2006,1,6.209542
146229109,CRI,NA,26.39,1534.9215,547.372,NULL,L,1,9/30/2006,1,6.972338
225447101,CREE,NA,20.11,1553.16,860.923,NULL,K,1,9/30/2006,1,9.348583
228903100,CRY,NA,6.45,160.1212,33.18,NULL,L,1,9/30/2006,1,-7.596899
232109108,CUTR,NA,26.59,335.9912,92.463,NULL,K,1,9/30/2006,1,7.145544
278865100,ECL,NA,42.82,10774.67,1697.986,NULL,L,1,9/30/2006,0.9,5.908454
281479105,EDUC,NA,6.9,25.9302,14.079,NULL,LIQ,1,9/30/2006,1,-1.014493
283677854,EE,NA,22.34,1082.5517,711.982,NULL,LU,1,9/30/2006,1,4.565801
28473M100,ASY,NA,5,16.2,6.369,NULL,LIQ,1,9/30/2006,1,12.2
009128307,AIRM,NA,23.6,277.5832,114.44,NULL,K,1,9/30/2006,1,2.542373
011659109,ALK,NA,38.04,1517.0352,1122.456667,NULL,L,1,9/30/2006,1,5.546793
012423109,AMRI,NA,9.36,316.42,319.778,NULL,K,1,9/30/2006,1,27.24359
016255101,ALGN,NA,11.38,719.86,96.715,NULL,K,1,9/30/2006,1,21.79262
01741R102,ATI,NA,62.19,6255.9407,1073.3,NULL,L,1,9/30/2006,1,26.59591
018490102,AGN,NA,112.61,17314.4632,3017.525,NULL,L,1,9/30/2006,1,2.56638
004631107,ACME,NA,5.25,84.25,91.61166667,NULL,K,1,9/30/2006,1,0.1904762
005125109,ACXM,NA,24.66,2171.74,810.5746667,NULL,K,1,9/30/2006,1,0.3649635
00817Y108,AET,NA,39.55,21661.54,9978.198,NULL,L,1,9/30/2006,1,4.222503
008252108,AMG,NA,100.11,3054.8566,744.674,NULL,L,1,9/30/2006,1,0.02996704
008272106,AFFM,NA,14.65,221.78,206.477,NULL,IPO,1,9/30/2006,0.8496,13.37884
05334D107,AUXL,NA,10.12,297.55,20.17,NULL,IPO,1,9/30/2006,1,24.50593
053611109,AVY,NA,60.17,6604.9208,1751.4,NULL,L,1,9/30/2006,1,4.936015
05379B107,AVA,NA,23.68,1162.27,1289.592,NULL,LU,1,9/30/2006,1,8.699325
054303102,AVP,NA,30.66,13725.75,1068.241667,NULL,L,1,9/30/2006,1,-0.8153946
05453N100,AWRE,NA,5.66,133.24,48.697,NULL,K,1,9/30/2006,1,-17.84452
05561Q201,BOKF,NA,52.6,3516.31,1583.01,NULL,K,1,9/30/2006,0.9,-2.281369
055662100,BSM,NA,4.75,99.8545,25.679,NULL,L,1,9/30/2006,1,0.6315789
057224107,BHI,NA,68.2,22434.63,5380.797,NULL,L,1,9/30/2006,1,1.246334
05874B107,BYI,NA,17.6,917.6112,178.925,NULL,L,1,9/30/2006,1,12.78409
059692103,BXS,NA,27.76,2196.46,1008.953,NULL,L,1,9/30/2006,1,-7.961095
131193104,ELY,NA,13.11,969.1042,607.679,NULL,L,1,9/30/2006,1,2.440885
140430109,CPI,NA,23.99,79.17,20.198,NULL,LIQ,1,9/30/2006,0.909,-0.7919967
141665109,CECO,NA,22.49,2129.67,965.701,NULL,K,1,9/30/2006,1,-0.9337483
144577103,CRZO,NA,25.79,668.3478,196.746,NULL,K,1,9/30/2006,1,10.7406
149847105,CBEY,NA,27.45,741.27,79.971,NULL,IPO,1,9/30/2006,1,10.52823
150838100,CLDN,NA,16.64,389.6921,131.294,NULL,K,1,9/30/2006,1,12.74039
229899109,CFR,NA,57.82,3212.9995,1028.056,NULL,L,1,9/30/2006,1,-6.329989
230215105,CFI,NA,5.47,63.92,74.907,NULL,L,1,9/30/2006,1,-4.936015
280358102,EDGW,NA,5.7,64.97,82.742,NULL,LIQ,1,9/30/2006,1,13.68421
285229100,ESIO,NA,20.6,599.46,388.167,NULL,K,1,9/30/2006,1,-3.15534
404160103,HEII,NA,2.62,24.903,10.444,NULL,K,1,9/30/2006,1,-38.54962
404251100,HNI,NA,41.58,2082.8,567.332,NULL,L,1,9/30/2006,1,8.152958
015351109,ALXN,NA,33.98,1073.67,34.336,NULL,K,1,9/30/2006,1,9.947027
046220109,ASFI,NA,37.49,513.41,176.585,NULL,K,1,9/30/2006,1,-9.202454
04963C209,ATRC,NA,6.83,82.83,37.336,NULL,IPO,1,9/30/2006,1,17.56955
156432106,CNBKA,NA,25.876,143.38,103.394,NULL,ALB,1,9/30/2006,1,2.488793
15670S105,CVO,NA,18.82,1003.4071,29.128,NULL,L,1,9/30/2006,1,5.419766
171779309,CIEND,NA,27.25,2300.9627,729.873,NULL,K,1,9/30/2006,1,-13.72477
232517102,CYBE,NA,13.1964,119.5725,71.485,NULL,K,1,9/30/2006,1,-3.913006
232806109,CY,NA,17.77,2508.0045,975.216,NULL,L,1,9/30/2006,1,-5.514913
233331107,DTE,NA,41.51,7378.87,7133,NULL,LU,1,9/30/2006,1,9.443507
319383105,BUSE,NA,22.71,487.0159,173.907,NULL,K,1,9/30/2006,1,1.653851
31986N102,FCCY,NA,18.43,63.6572,31.708,NULL,LIQ,1,9/30/2006,1,-3.689636
32022D108,FFKY,NA,30.66,134.444,68.029,NULL,LIQ,1,9/30/2006,1,1.728637
