cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
02916P103,ARII,NA,30.64,650.1,257.222,NULL,IPO,1,2/28/2007,1,-2.609668
03076C106,AMP,NA,58.45,13981.6,7753,NULL,L,1,2/28/2007,1,-2.241232
032657207,ALOG,NA,55.95,781.3,427.084,NULL,K,1,2/28/2007,1,12.57315
05334D107,AUXL,NA,12.43,438.83,52.608,NULL,IPO,1,2/28/2007,1,18.10137
053611109,AVY,NA,66.43,7078.07,1747.2,NULL,L,1,2/28/2007,1,-2.66502
05379B107,AVA,NA,23.37,1231.0147,1283.692,NULL,LU,1,2/28/2007,1,3.679932
054303102,AVP,NA,36.66,16297.17,1041.302083,NULL,L,1,2/28/2007,1,1.636661
05453N100,AWRE,NA,5.49,129.4,49.998,NULL,K,1,2/28/2007,1,12.75045
05561Q201,BOKF,NA,50.13,3362.1189,1669.918,NULL,K,1,2/28/2007,0.9,-1.196888
055662100,BSM,NA,7.84,164.96,25.624,NULL,L,1,2/28/2007,1,4.591837
057224107,BHI,NA,65.11,20850.8917,5193.398,NULL,L,1,2/28/2007,1,1.56658
05874B107,BYI,NA,21.84,1157.8039,178.925,NULL,L,1,2/28/2007,1,7.967033
059692103,BXS,NA,24.9,1970.1377,1031.359,NULL,L,1,2/28/2007,1,-0.9824261
253827109,DRAD,NA,4.8,90.3216,55.362,NULL,IPO,1,2/28/2007,1,-3.958333
254543101,DIOD,NA,37.54,973.7876,277.016,NULL,K,1,2/28/2007,1,-7.16569
254687106,DIS,NA,34.25,70158.6247,34471,NULL,L,1,2/28/2007,0.95,0.5255474
25848T109,HILL,NA,3.47,156.15,155.912,NULL,K,1,2/28/2007,1,5.18732
319383105,BUSE,NA,21.83,468.3844,179.677,NULL,K,1,2/28/2007,1,-1.832341
31986N102,FCCY,NA,18.05,67.2001,34.168,NULL,LIQ,1,2/28/2007,1,1.193906
32022D108,FFKY,NA,31.3,137.22,70.063,NULL,LIQ,1,2/28/2007,1,-7.766151
410345102,HBI,NA,28.61,2756.95,21.249,NULL,IPO,1,2/28/2007,1,2.72632
41043F208,HGR,NA,11.67,256.38,203.562,NULL,L,1,2/28/2007,1,0
412822108,HOG,NA,65.86,16962.46,2855.86725,NULL,L,1,2/28/2007,1,-10.50747
046220109,ASFI,NA,33.08,457.6,184.262,NULL,K,1,2/28/2007,1,30.65406
04963C209,ATRC,NA,10.11,123.1701,34.453,NULL,IPO,1,2/28/2007,1,0.9891197
109043109,BGG,NA,29.25,1445.1,1014.582,NULL,L,1,2/28/2007,1,5.470086
118440106,BKE,NA,34.51,997.65,312.047,NULL,L,1,2/28/2007,1,3.448276
120076104,BBW,NA,26.57,545.19,148.995,NULL,IPO,1,2/28/2007,1,3.387279
12541W209,CHRW,NA,50.96,8875.2444,916.973,NULL,K,1,2/28/2007,1,-5.374744
229899109,CFR,NA,54.08,3237.3911,1121.421,NULL,L,1,2/28/2007,1,-3.235947
230215105,CFI,NA,6.61,77.251,75.863,NULL,L,1,2/28/2007,1,5.900151
