cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
015351109,ALXN,NA,43.24,1546.3921,124.677,NULL,K,1,3/31/2007,1,-3.191489
05334D107,AUXL,NA,14.68,530.5205,42.329,NULL,IPO,1,3/31/2007,1,1.226158
053611109,AVY,NA,64.26,6846.86,1701.5,NULL,L,1,3/31/2007,1,-3.205727
05379B107,AVA,NA,24.23,1276.3152,1377.852,NULL,LU,1,3/31/2007,1,-2.641354
054303102,AVP,NA,37.26,16385.29,1106.554167,NULL,L,1,3/31/2007,1,6.816962
05453N100,AWRE,NA,6.19,146.542,51.37,NULL,K,1,3/31/2007,1,-5.977383
05561Q201,BOKF,NA,49.53,3344.4141,1721.022,NULL,K,1,3/31/2007,0.9,3.634161
055662100,BSM,NA,8.2,172.53,25.027,NULL,L,1,3/31/2007,1,-12.43902
057224107,BHI,NA,66.13,21177.5364,5342.198,NULL,L,1,3/31/2007,1,21.56359
05874B107,BYI,NA,23.58,1254.61,164.973,NULL,L,1,3/31/2007,1,-0.7633588
059692103,BXS,NA,24.45,1933.4082,1026.585,NULL,L,1,3/31/2007,1,0.4907975
261608103,DRC,NA,30.46,2603.63,669.49,NULL,L,1,3/31/2007,1,4.760342
303250104,FIC,NA,38.68,2209.3629,699.696,NULL,L,1,3/31/2007,1,-7.678387
436440101,HOLX,NA,57.64,3068.42,686.529,NULL,K,1,3/31/2007,1,-0.1561416
03475V101,ANGO,NA,16.89,399.364,131.269,NULL,IPO,1,3/31/2007,1,-1.480166
035255108,ANIK,NA,12.37,134.91,45.488,NULL,K,1,3/31/2007,1,4.607923
039483102,ADM,NA,36.7,23955.16,11526.02033,NULL,L,1,3/31/2007,1,5.449591
040712101,ARKR,NA,33.952,121.616,33.472,NULL,LIQ,1,3/31/2007,1,4.135863
04269E107,ARQL,NA,7.46,267.2918,79.954,NULL,K,1,3/31/2007,1,17.69437
04269X105,ARRY,NA,12.7,507.2125,50.285,NULL,K,1,3/31/2007,1,9.84252
075896100,BBBY,NA,40.17,11383.31,2728.305,NULL,K,1,3/31/2007,1,1.418969
084423102,BER,NA,33.12,6386.84,3335.159,NULL,L,1,3/31/2007,1,-1.902174
191042100,COBR,NA,10.36,66.5215,75.106,NULL,LIQ,1,3/31/2007,1,-1.295696
202217105,CNAF,NA,19.2,58.464,37.228,NULL,LIQ,1,3/31/2007,1,0.6770833
253827109,DRAD,NA,4.61,86.7463,55.445,NULL,IPO,1,3/31/2007,1,-0.8676789
254543101,DIOD,NA,34.85,907.37,293.943,NULL,K,1,3/31/2007,1,5.939742
254687106,DIS,NA,34.43,70527.3422,35104,NULL,L,1,3/31/2007,0.95,1.597444
25848T109,HILL,NA,3.65,164.4142,155.912,NULL,K,1,3/31/2007,1,12.87671
319383105,BUSE,NA,21.43,459.8449,185.274,NULL,K,1,3/31/2007,1,-5.32504
31986N102,FCCY,NA,18.2655,68.0024,35.696,NULL,LIQ,1,3/31/2007,1,0.1888807
32022D108,FFKY,NA,28.69,125.33,72.098,NULL,LIQ,1,3/31/2007,1,-1.359359
419879101,HA,NA,3.15,146.74,46.574,NULL,L,1,3/31/2007,1,6.349206
420261109,HWKN,NA,14.76,150.13,80.201,NULL,LIQ,1,3/31/2007,1,0.6775068
004631107,ACME,NA,5.7,95.6003,85.99466667,NULL,K,1,3/31/2007,1,-3.333333
005125109,ACXM,NA,21.39,1675.8636,597.3986667,NULL,K,1,3/31/2007,1,5.656849
00817Y108,AET,NA,43.79,22613.16,9797.098,NULL,L,1,3/31/2007,1,7.056406
008252108,AMG,NA,108.35,3244.77,717.806,NULL,L,1,3/31/2007,1,8.564837
008272106,AFFM,NA,17.3,265.7625,211.61,NULL,IPO,1,3/31/2007,0.8496,-6.184971
091826107,BBOX,NA,36.54,634.2613,576.157,NULL,K,1,3/31/2007,1,-0.2736727
09624H109,BXC,NA,10.5,325.101,190.5,NULL,IPO,1,3/31/2007,1,8.666667
096761101,BOBE,NA,36.95,1322.1818,831.937,NULL,K,1,3/31/2007,1,-0.67659
229899109,CFR,NA,52.33,3137.9162,1376.883,NULL,L,1,3/31/2007,1,-2.216702
230215105,CFI,NA,7,87.885,75.863,NULL,L,1,3/31/2007,1,28.57143
280358102,EDGW,NA,8.44,99.2121,86.25,NULL,K,1,3/31/2007,1,4.146919
285229100,ESIO,NA,19.24,560.9806,402.466,NULL,K,1,3/31/2007,1,7.068607
37637Q105,GBCI,NA,24.04,1264.46,456.143,NULL,K,1,3/31/2007,1,-10.19973
378967103,GCA,NA,16.69,1384.74,124.064,NULL,IPO,1,3/31/2007,1,-6.111444
382550101,GT,NA,31.19,5622.1535,751.8291667,NULL,L,1,3/31/2007,1,6.636743
40052B108,GTXI,NA,20.4,711.0827,97.049,NULL,IPO,1,3/31/2007,1,-4.362745
452327109,ILMN,NA,29.3,1759.44,254.329,NULL,K,1,3/31/2007,1,11.36519
45320R108,IMX,NA,2.08,24.55,18.636,NULL,L,1,3/31/2007,1,-2.884615
035290105,AXE,NA,65.94,2414.9866,962,NULL,L,1,3/31/2007,1,8.583561
03662Q105,ANSS,NA,50.77,1966.69,582.37,NULL,K,1,3/31/2007,1,0.8469568
037598109,APOG,NA,20.04,568.4,224.009,NULL,K,1,3/31/2007,1,20.15968
038336103,ATR,NA,66.93,2321.467,980.141,NULL,L,1,3/31/2007,1,9.831167
040047102,ARNA,NA,10.86,660.4725,371.423,NULL,K,1,3/31/2007,1,19.98158
081437105,BMS,NA,33.39,3492.31,1698.802292,NULL,L,1,3/31/2007,1,-0.5091345
172908105,CTAS,NA,36.1,5765.4585,2172.017,NULL,K,1,3/31/2007,1,3.795014
19247A100,CNS,NA,43.08,1711.2669,144.866,NULL,L,1,3/31/2007,1,19.10399
192576106,COHU,NA,18.8,427.12,275.981,NULL,K,1,3/31/2007,1,9.468085
19623P101,CBAN,NA,20.76,149.5758,76.611,NULL,LIQ,1,3/31/2007,1,0.4822977
253922108,DCOM,NA,13.23,478.1454,290.631,NULL,K,1,3/31/2007,1,1.649542
313855108,FSS,NA,15.52,739.5125,407.4590417,NULL,L,1,3/31/2007,1,1.739691
31428X106,FDX,NA,107.43,33067.07,14378.33333,NULL,L,1,3/31/2007,0.95,-1.852369
318457108,FAC,NA,10.47,498.4034,261.863,NULL,L,1,3/31/2007,1,-3.342885
318687100,FBSI,NA,17,26.384,26.494,NULL,LIQ,1,3/31/2007,1,-1.470588
319390100,FBIZ,NA,22.5,56.21,44.51,NULL,LIQ,1,3/31/2007,1,-6.666667
320795107,FMAR,NA,15.2,97.59,78.043,NULL,LIQ,1,3/31/2007,1,-13.35526
320817109,FRME,NA,23.72,439.28,327.325,NULL,K,1,3/31/2007,1,-9.064081
419870100,HE,NA,25.99,2117.5092,1202.02,NULL,LU,1,3/31/2007,1,1.269719
42222N103,HSTM,NA,4.3,94.2904,29.634,NULL,K,1,3/31/2007,1,-13.90698
422245100,HWAY,NA,46.75,1632.57,293.589,NULL,K,1,3/31/2007,1,-9.262033
422347104,HTLD,NA,15.88,1560.2417,552.647,NULL,K,1,3/31/2007,1,8.50126
462846106,IRM,NA,26.13,5203.8938,1825.406,NULL,L,1,3/31/2007,1,7.539227
054937107,BBT,NA,41.02,22245.3923,11745,NULL,L,1,3/31/2007,1,2.533682
056032105,BTUI,NA,10,92.02,44.932,NULL,K,1,3/31/2007,1,22.1
057755100,BWINA,NA,25.84,386.321,366.152,NULL,ALB,1,3/31/2007,1,-1.431889
05945F103,BANF,NA,46.35,731.01,348.913,NULL,K,1,3/31/2007,1,-7.63754
22160N109,CSGP,NA,44.68,855.1305,251.292,NULL,K,1,3/31/2007,1,9.243509
222660102,CRRC,NA,39.07,487.7108,194.425,NULL,LIQ,1,3/31/2007,1,1.868441
262037104,DRQ,NA,43.28,1747.43,429.18,NULL,L,1,3/31/2007,1,16.68207
263534109,DD,NA,49.43,45679.51,-259760.1667,NULL,L,1,3/31/2007,1,-0.5259964
26483E100,DNB,NA,91.2,5422.6606,-146.8928333,NULL,L,1,3/31/2007,1,-0.9868421
30161Q104,EXEL,NA,9.94,960.522,52.54,NULL,K,1,3/31/2007,1,8.048289
302301106,EZPW,NA,14.73,597.74,181.416,NULL,ALB,1,3/31/2007,1,2.851324
30241L109,FEIC,NA,36.06,1250.93,353.97,NULL,K,1,3/31/2007,1,3.161398
303075105,FDS,NA,62.85,3078.55,406.538,NULL,L,1,3/31/2007,1,-2.132061
04638F108,ALOT,NA,11.09,74.47,45.83,NULL,LIQ,1,3/31/2007,1,5.049594
13342B105,CAM,NA,62.79,7065.8215,1831.687,NULL,L,1,3/31/2007,1,2.834846
134429109,CPB,NA,38.95,15190.4613,2000.995833,NULL,L,1,3/31/2007,1,0.9072683
14040H105,COF,NA,75.46,30983.4228,25235.203,NULL,L,1,3/31/2007,1,-1.590246
143905107,CSV,NA,8.09,151.43,95.573,NULL,L,1,3/31/2007,1,0.9888752
21036P207,STZ.B,NA,21.24,4965.74,3785.627,NULL,ALB,1,3/31/2007,0.144113,6.920904
246647101,DK,NA,19.13,978.31,432.7,NULL,IPO,1,3/31/2007,1,0.8665225
249030107,XRAY,NA,32.75,4982.24,1327.026,NULL,K,1,3/31/2007,1,2.015267
249908104,DEPO,NA,3.57,150.27,-39.303,NULL,K,1,3/31/2007,1,-3.641457
33615C101,FRGB,NA,29.7,365.4288,147.01,NULL,K,1,3/31/2007,1,-15.82492
33761G104,FBMI,NA,21.5,139.67,95.78,NULL,LIQ,1,3/31/2007,1,-9.069767
343412102,FLR,NA,89.72,7889.618,1740.097,NULL,L,1,3/31/2007,1,6.576014
349853101,FWRD,NA,32.88,999.7821,191.814,NULL,K,1,3/31/2007,1,-7.208029
42809H107,HES,NA,55.47,17474.05,10210,NULL,L,1,3/31/2007,0.9,2.307554
45885A300,INAP,NA,15.75,758.7247,126.525,NULL,L,1,3/31/2007,1,-2.476191
042744102,AROW,NA,22.4,237.4,118.13,NULL,LIQ,1,3/31/2007,1,-0.8928571
043436104,ABG,NA,28.25,949.46,655.888,NULL,L,1,3/31/2007,1,1.840708
046224101,ASTE,NA,40.25,877.15,301.459,NULL,K,1,3/31/2007,1,1.118012
13123X102,CPE,NA,13.57,281.58,311.417,NULL,L,1,3/31/2007,1,1.694915
13811E101,ECP,NA,14.2,57.93,26.525,NULL,LIQ,1,3/31/2007,1,-2.112676
14808P109,CASS,NA,33.76,282.49,83.973,NULL,LIQ,1,3/31/2007,1,-2.902844
148435100,ROX,NA,6.93,84.01,-2.881,NULL,IPO,1,3/31/2007,1,-10.67821
149150104,CATY,NA,33.98,1759.4843,943.074,NULL,K,1,3/31/2007,1,-3.194835
252131107,DXCM,NA,7.86,221.9428,66.346,NULL,K,1,3/31/2007,1,1.399491
344849104,FL,NA,23.55,3665.45,2295,NULL,L,1,3/31/2007,1,1.54723
350060109,FSTR,NA,20.61,217.4973,96.38,NULL,ALB,1,3/31/2007,1,11.49927
426281101,JKHY,NA,24.05,2160.6038,633.844,NULL,K,1,3/31/2007,1,-1.247401
426927109,HTBK,NA,25.49,297.17,122.82,NULL,K,1,3/31/2007,1,-14.24088
458118106,IDTI,NA,15.42,3030.2921,1851.015,NULL,K,1,3/31/2007,1,-2.853437
45816D100,INS,NA,4.3,19.26,6.424,NULL,L,1,3/31/2007,1,-8.139535
45822P105,TEG,NA,55.51,4188.57,1644.8,NULL,LU,1,3/31/2007,1,1.062872
037411105,APA,NA,70.7,23398.76,16710.04,NULL,L,1,3/31/2007,1,2.753748
073685109,BECN,NA,16.18,710.48,318.732,NULL,IPO,1,3/31/2007,1,-2.781211
084680107,BHLB,NA,33.65,294.8076,258.161,NULL,K,1,3/31/2007,1,-4.190193
086516101,BBY,NA,48.72,23479.484,5602,NULL,L,1,3/31/2007,1,-4.052396
177376100,CTXS,NA,32.03,5784.14,1465.165,NULL,K,1,3/31/2007,1,1.779582
177835105,CHCO,NA,40.45,702.212,305.307,NULL,K,1,3/31/2007,1,-5.38393
178566105,CYN,NA,73.6,3506.16,1490.915,NULL,L,1,3/31/2007,1,-0.5163044
191216100,KO,NA,48,111133.9,17591.875,NULL,L,1,3/31/2007,0.9,8.729167
192422103,CGNX,NA,21.67,963.5782,473.85,NULL,K,1,3/31/2007,1,-0.5537609
194162103,CL,NA,66.79,34290.9215,1598.395333,NULL,L,1,3/31/2007,1,1.964976
260003108,DOV,NA,48.81,9991.6025,4178.672667,NULL,L,1,3/31/2007,1,-1.413645
315405100,FOE,NA,21.61,932.2986,543.2652083,NULL,L,1,3/31/2007,1,-3.70199
31620M106,FIS,NA,45.46,8706.01,3539.007,NULL,L,1,3/31/2007,1,11.15266
317585404,FISI,NA,20.07,227.5335,164.754,NULL,LIQ,1,3/31/2007,1,-4.384654
416906105,HBIO,NA,4.82,147.34,73.116,NULL,K,1,3/31/2007,1,14.93776
418365102,HAST,NA,6.1,67.43,91.672,NULL,LIQ,1,3/31/2007,1,13.77049
422819102,HSII,NA,48.45,862.0708,263.705,NULL,K,1,3/31/2007,1,-2.621259
002567105,ABAX,NA,24.37,509.26,82.359,NULL,K,1,3/31/2007,1,-6.319245
00724F101,ADBE,NA,41.7,24538.64,5186.442,NULL,K,1,3/31/2007,0.95,-0.3357314
007974108,ADVS,NA,34.87,957.565,209.853,NULL,K,1,3/31/2007,1,-3.756811
097023105,BA,NA,88.91,70173.59,5031.25,NULL,L,1,3/31/2007,0.95,4.600157
228227104,CCI,NA,32.13,9085.6895,751.102,NULL,L,1,3/31/2007,1,6.878307
229669106,CUB,NA,21.64,578.2207,335.682,NULL,L,1,3/31/2007,1,-6.977819
28176E108,EW,NA,50.7,2934.6681,749.4,NULL,L,1,3/31/2007,1,-3.353057
285218103,ELRC,NA,14.4,370.0655,249.039,NULL,K,1,3/31/2007,1,-9.861111
374689107,ROCK,NA,22.62,675.01,621.209,NULL,K,1,3/31/2007,1,-1.414677
384802104,GWW,NA,77.24,6501.9085,2183.85,NULL,L,1,3/31/2007,1,6.965303
391164100,GXP,NA,32.45,2788.2987,1993.221,NULL,LU,1,3/31/2007,1,0.5855162
393657101,GBX,NA,26.7,426.43,262.742,NULL,L,1,3/31/2007,1,-13.78664
02043Q107,ALNY,NA,18,666.22,201.174,NULL,K,1,3/31/2007,1,4.277778
06424J103,BOCH,NA,11.75,103.9875,43.916,NULL,LIQ,1,3/31/2007,1,-5.021276
204149108,CTBI,NA,36.23,550.81,282.375,NULL,K,1,3/31/2007,1,-8.197626
29406L201,EPG,NA,6.9948,67.5138,19.833,NULL,L,1,3/31/2007,1,0.9319406
29444U502,EQIX,NA,85.63,2552.65,355.028,NULL,K,1,3/31/2007,1,-2.52248
35671D857,FCX,NA,66.19,25255.94,2145.426,NULL,L,1,3/31/2007,1,1.919422
038222105,AMAT,NA,18.32,25590.7312,6966.711,NULL,K,1,3/31/2007,1,4.912664
04033A100,ARIA,NA,4.49,293.8166,30.262,NULL,K,1,3/31/2007,1,2.672606
042682203,ARTX,NA,3.39,36.08,55.709,NULL,K,1,3/31/2007,1,-35.10324
17306X102,CTRN,NA,42.74,583.98,118.209,NULL,K,1,3/31/2007,1,-7.276556
19421R200,CLCT,NA,14.01,116.6332,69.382,NULL,K,1,3/31/2007,1,1.713062
197236102,COLB,NA,33.73,543.0867,252.347,NULL,K,1,3/31/2007,1,-10.02075
199333105,CMCO,NA,22.39,421.34,232.806,NULL,K,1,3/31/2007,1,10.58508
202608105,CVGI,NA,20.6,447.1848,273.707,NULL,K,1,3/31/2007,1,-4.563107
253651103,DBD,NA,47.71,3134.84,1096.631167,NULL,L,1,3/31/2007,1,-0.08383986
253798102,DGII,NA,12.7,319.38,207.077,NULL,K,1,3/31/2007,1,0.3937008
25746U109,D,NA,88.77,30978.18,18771,NULL,LU,1,3/31/2007,1,2.737411
316570100,FPP,NA,2.05,17.9108,8.404,NULL,L,1,3/31/2007,1,-4.390244
