Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,22.94000053,847298048,1.333483596,,Information Technology,,,,-0.044166644,0.136136275,0,,,,,0.0399,-0.044166644,0.086944273,-0.256448524,-0.322139814,,,22.5505,22.8609,22.6351,26.9937,530744.82,0.088471
,FVE,,5.260000229,252082864,1.200902763,,Health Care,,,,0.029354225,0.245260622,0,,,,,-0.0624,0.029354225,0.515028752,0.533527734,1.030888187,,,5.6365,5.1544,4.2867,3.8258,223728.84,0.037294
,FSP,,11.40999985,946315712,0.92421161,,REIT,,,,0.048293151,0.023304062,0,,,,,0.0242,0.048293151,0.141641916,0.173548819,-0.034097164,,,11.223,11.3164,10.8762,10.5731,827065.26,0.137865
,MDAS,,17.72999954,1043250944,0.419653586,,Health Care,,,,-0.003932567,0.011141135,0,,,,,0.0266,-0.003932567,0.349735077,0.406026965,0.663226998,,,17.9195,17.5089,15.5873,14.054,688664.87,0.114795
,CKEC,,13.61999989,242117488,0.233279308,,Consumer Discretionary,,,,0.207446827,0.03377286,0,,,,,0.0357,0.207446827,-0.074848501,0.021755436,1.101851828,,,12.577,12.3603,13.1632,12.1989,164514.65,0.027423
,SBRA,,22.21999931,823277696,0.378145806,,REIT,,,,0.110444731,0.027593363,0,,,,,0.0278,0.110444731,0.19450793,0.381010522,1.367419278,,,21.1135,20.2294,18.9422,17.0756,823273.22,0.137233
,CQB,,7.210000038,331403328,2.366050446,,,,,,-0.056282701,-0.155279068,0,,,,,-0.0309,-0.056282701,0.37811085,-0.151764701,-0.188063069,,,7.61,7.0356,6.106,7.1677,331234.61,0.055214
,AMRC,,11.06000042,494072320,0.502913322,,Industrials,,,,-0.063505502,0.055215141,0,,,,,-0.0072,-0.063505502,-0.097971086,-0.092698868,0.006369486,,,11.406,11.8482,11.9255,12.4004,53273.87,0.00888
,NXST,,10.86999989,314389600,-0.542584767,,Consumer Discretionary,,,,0.02354049,0.028114798,0,,,,,-0.0181,0.02354049,0.021324238,0.40258063,0.194505432,,,11.7295,10.3958,8.6466,8.2627,92967.07,0.015497
,CYNO,,26.34000015,351807584,0.388743774,,Health Care,,,,-0.000758743,0.022753915,0,,,,,-0.0023,-0.000758743,-0.088355479,0.274310598,1.164338536,,,25.6225,26.3933,24.2288,21.0621,126241.09,0.021043
