Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,24,886449600,1.274588028,,Information Technology,,,,0.113309009,0.130123585,0,,,,,-0.0128,0.113309009,0.063913004,-0.288030789,-0.216061118,,,23.4878,22.4769,22.6611,28.0064,554544,0.091289
,FVE,,5.110000134,244909008,1.167654037,,Health Care,,,,0.110869617,0.253396151,0,,,,,0.0119,0.110869617,0.711535318,0.53453461,1.052208881,,,5.009,4.3258,3.7516,3.55,217348.74,0.03578
,FSP,,11.06999969,918117056,0.981381372,,REIT,,,,0.015596338,0.021559342,0,,,,,-0.0514,0.015596338,0.087027435,0.055907011,0.047029954,,,11.604,10.9788,10.6173,10.4519,802420.02,0.132094
,MDAS,,17.79999924,1041091776,0.408972575,,Health Care,,,,0.047058779,0.004971704,0,,,,,0.016,0.047058779,0.328869389,0.36503062,0.787148511,,,17.4775,16.1619,14.2578,13.1732,691383.79,0.113816
,CKEC,,11.27999973,200520208,0.281672359,,Consumer Discretionary,,,,-0.073891671,0.040778932,0,,,,,-0.0925,-0.073891671,-0.273020746,-0.164444464,0.61373392,,,12.1522,12.7737,13.5461,11.6067,135887.65,0.02237
,SBRA,,20.01000023,741394560,0.426797024,,REIT,,,,0.020918359,0.026753636,0,,,,,-0.0177,0.020918359,0.164348687,0.276443338,1.189518884,,,19.805,19.1564,17.5502,16.1311,741390.51,0.122048
,CQB,,7.639999866,351168032,2.23288261,,,,,,0.260726063,-0.146539535,0,,,,,-0.0268,0.260726063,0.512871275,-0.161361125,-0.131818216,,,6.874,6.083,5.6368,7.2344,350989.24,0.05778
,AMRC,,11.81000042,527576320,0.470975559,,Industrials,,,,-0.024772853,0.051708676,0,,,,,-0.0183,-0.024772853,-0.018233197,-0.14544134,0.18574301,,,12.156,12.1164,11.8992,12.576,56886.48,0.009365
,NXST,,10.61999989,307158944,-0.55535745,,Consumer Discretionary,,,,0.227745706,0.028776632,0,,,,,0.0202,0.227745706,0.577489315,0.262782411,0.609090915,,,9.8915,8.6188,7.6122,7.8777,90828.91,0.014952
,CYNO,,26.36000061,342827616,0.36437263,,Health Care,,,,-0.039008373,0.011055119,0,,,,,-0.0365,-0.039008373,0.181360886,0.470161749,1.689795928,,,26.8718,25.8243,23.0757,19.6262,126432.8,0.020813
,CEVA,,14.38000011,324796768,0.594183844,,Information Technology,,,,-0.12048931,0.055801048,0,,,,,-0.0812,-0.12048931,-0.19490559,-0.381505371,-0.416159131,,,16.078,16.1646,16.4709,20.6901,81405.81,0.013401
,IDIX,,4.559999943,595411968,0.079949686,,,,,,-0.24000001,-0.073528922,0,,,,,-0.0236,-0.24000001,-0.582295707,-0.53182751,-0.061728433,,,5.3098,6.9053,8.2308,9.2852,47761.16,0.007862
,FORM,,5.590000153,279430112,1.189596174,,Information Technology,,,,0.096078482,-0.20953361,0,,,,,-0.0176,0.096078482,-0.137706365,0.014519042,-0.118296527,,,5.5203,5.5457,5.8348,5.5902,277325.49,0.045653
,SAFT,,45.88000107,702280576,0.970180625,,Financials,,,,-0.004782427,0.067971409,0,,,,,0.0119,-0.004782427,0.123753735,0.123915665,0.30507845,,,45.471,44.9794,43.1019,42.4984,581987.8,0.095807
,RRGB,,32.58962631,471425216,0.657565572,,Consumer Discretionary,,,,0.061897222,0.04938217,0,,,,,-0.026,0.061897222,0.079299667,-0.137155787,0.321022546,,,32.495,31.2258,31.3243,32.3019,264927.63,0.043612
,NPO,,36.00999832,745799488,0.693483984,,Industrials,,,,-0.043305024,0.054706393,0,,,,,-0.0534,-0.043305024,-0.038952868,-0.106894876,0.208794804,,,37.7755,36.234,36.9824,37.2582,352084.17,0.05796
,RJET,,4.630000114,224516112,2.116106482,,Industrials,,,,0,-0.45252877,0,,,,,0,0,-0.19819826,-0.075848323,0.624561498,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,101132.31,0.016648
,RUSHA,,19.26000023,719196480,0.79907648,,Industrials,,,,0.077783958,0.095601135,0,,,,,0.0355,0.077783958,0.123268452,-0.133603211,0.278884442,,,18.271,17.2024,16.6424,19.059,640645.38,0.105463
,BANC,,12.51000023,146405296,0.80902128,,Financials,,,,0.049307109,-0.044943729,0.218059052,,,,,-0.0016,0.049307109,0.069901708,0.070364362,0.185469834,,,12.3095,11.989,11.7887,11.7678,132656.04,0.021838
,PFS,,15.78999996,949627968,1.026239766,,Financials,,,,0.022006483,0.068307803,0,,,,,-0.0107,0.022006483,0.063736597,0.082674985,0.505020275,,,15.83,15.5352,15.1264,14.6047,950289.57,0.156437
,TRGT,,4.889999866,163475152,1.201179541,,Health Care,,,,0.018749932,-0.012894926,0,,,,,0,0.018749932,0.211318452,-0.065009589,-0.682467533,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,133105.8,0.021912
