Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,31.42000008,1161565952,0.937748699,,Information Technology,,,,-0.088218198,0.114764039,0,,,,,0.0022,-0.088218198,-0.078980311,-0.088348005,-0.263497023,,,32.3695,33.4938,33.6555,34.3212,23304,732211.68
,FVE,,3.430000067,164294592,1.710141549,,Health Care,,,,0.005865097,0.386299995,0,,,,,0.0586,0.005865097,0.035367266,0.324324394,-0.590692122,,,3.3955,3.4032,3.3154,3.2342,41960,143922.8
,FSP,,10.06999969,835179648,1.103196155,,REIT,,,,-0.031877575,0.02560527,0,,,,,0.0262,-0.031877575,-0.001749951,-0.176938513,-0.237760948,,,10.246,10.4212,10.3141,11.0974,70605,710992.35
,MDAS,,12.60999966,735425280,0.742892591,,Health Care,,,,-0.041793328,-0.021068082,0,,,,,-0.0345,-0.041793328,0.212412737,0.182926814,-0.21285897,,,12.961,13.374,11.9029,11.2146,8577,108162.78
,EPAX,,5.389999866,94811712,0.717580123,,Consumer Discretionary,,,,0.007476629,0.039857945,0,,,,,0.0569,0.007476629,0.195273801,0.114729973,-0.443057329,,,5.355,5.436,5.0285,5.6347,13629,73460.31
,SBRA,,16.73999977,619540736,0.527121096,,REIT,,,,0.018248128,0.020728258,0,,,,,0.0489,0.018248128,0.187299648,0.714265923,0.096870914,,,16.2285,15.8388,14.3882,12.725,26730,447448.48
,CQB,,8.5,389350144,2.05488563,,,,,,-0.032992032,0.144217232,0,,,,,0.0468,-0.032992032,-0.01775771,-0.042792805,-0.466080405,,,8.4615,9.0446,8.8387,9.1268,45415,386027.5
,NXST,,7.75,223189824,-0.821739973,,Consumer Discretionary,,,,-0.067388735,-0.053277519,0,,,,,0.0306,-0.067388735,-0.052730937,-0.148351684,-0.070743422,,,7.706,8.1566,8.189,7.9146,8774,67993.49
,CYNO,,20.67000008,261171648,0.458039764,,Health Care,,,,0.157334791,-0.011115295,0,,,,,0.0243,0.157334791,0.609995131,0.69843878,0.403258705,,,19.4135,18.4542,15.6116,13.4836,9666,199796.22
,IDIX,,8.770000458,943587072,0.054287518,,,,,,-0.104187897,-0.055086596,0,,,,,0.0092,-0.104187897,-0.355132654,0.461666743,0.726378069,,,8.51,10.1354,10.3153,8.0899,43574,382135.57
,FORM,,5.599999905,277618304,1.248664065,,Information Technology,,,,0.003584226,-0.237668047,0,,,,,0.0294,0.003584226,0.402939583,-0.063545169,-0.459980717,,,5.5228,5.4274,5.3043,6.229,50648,283628.8
,LF,,9.340000153,642259392,0.365856853,,Consumer Discretionary,,,,0.117224945,0.03098748,0,,,,,0.1308,0.117224945,0.266296471,1.504021476,1.187353675,,,8.5605,7.9334,6.9496,5.3595,41439,387040.26
,SAFT,,39.84999847,605624384,1.017536678,,Financials,,,,-0.042987535,0.022622933,0,,,,,-0.0047,-0.042987535,0.05518101,-0.042347472,-0.107381045,,,40.4915,41.7226,41.8655,40.8212,12617,502787.45
,RRGB,,35.65999985,520279392,0.566422558,,Consumer Discretionary,,,,-0.04114006,0.039547982,0,,,,,0.0294,-0.04114006,0.498518052,0.422417243,0.311511554,,,35.3117,35.6007,32.8437,30.5934,1297,46272.42
,NPO,,41.40999985,852201216,0.579792648,,Industrials,,,,0.007542613,0.050222881,0,,,,,0.0174,0.007542613,0.196799533,0.202380996,0.033183582,,,40.7745,39.217,37.1285,36.6048,11783,487912.08
,RJET,,5.090000153,246516832,3.300788808,,Industrials,,,,0.030364391,-0.553714726,0,,,,,0,0.030364391,-0.058014147,0.957692438,-0.056533796,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,48192,245297.28
,NCT,,7.070000172,860284672,0.080116504,,REIT,,,,0.125796168,0.294740809,0.071584444,,,,,0.0397,0.125796168,0.151521443,0.638541634,0.254919857,,,2.7505,2.6472,2.3919,2.2139,6731,47589.58
,RUSHA,,18.07999992,663260480,0.950361173,,Industrials,,,,-0.147973586,0.09626987,0,,,,,-0.0332,-0.147973586,-0.035820325,-0.063212402,-0.141092609,,,19.638,21.7098,21.5797,19.6472,32399,585773.92
,BANC,,10.98999977,128346544,0.876463023,,Financials,,,,-0.078020159,-0.023717039,0.248810751,,,,,-0.0081,-0.078020159,-0.080465591,-0.107933282,-0.263125413,,,11.1515,11.547,11.7834,11.9281,9248,101635.52
,PFS,,14.69999981,887746240,1.034920754,,Financials,,,,0.011699937,0.07078712,0,,,,,0.0722,0.011699937,0.028084065,0.155812666,0.049708603,,,14.122,14.174,13.9816,13.1934,60461,888776.7
,SAIA,,18.78000069,300365440,0.850384119,,Industrials,,,,0.104056463,0.053917654,0,,,,,0.1199,0.104056463,-0.043924562,0.406741584,0.131325317,,,11.554,11.2816,10.3832,9.3922,15926,299090.28
,IPCC,,53.40999985,630205952,1.060251846,,Financials,,,,0.020638219,0.066686136,0,,,,,0.0277,0.020638219,0.204148139,-0.071699522,-0.083212887,,,52.598,53.741,55.6127,53.9562,12400,662284
,NFP,,14.75,598631744,0.672420098,,,,,,-0.025759599,0.059592563,0,,,,,0.0257,-0.025759599,0.097449369,0.079005115,-0.08328155,,,14.6235,15.0186,14.7704,13.4691,41374,610266.5
,MOH,,25.64999962,1175744768,0.687597361,,Health Care,,,,-0.237288171,0.018302442,0,,,,,-0.072,-0.237288171,-0.061138169,0.211048123,-0.105232571,,,28.0665,31.2862,29.0393,24.0555,11141,285766.93
,WRC,,52.95999908,2188873984,0.416796493,,,,,,-0.093150724,0.060302695,0,,,,,-0.0034,-0.093150724,0.159313814,0.078615086,-0.177128673,,,54.611,56.7594,55.3925,52.4339,6395,338732.05
,VIAS,,22.29000092,454493088,0.636768777,,,,,,0.174394176,0.066632476,0,,,,,0.0183,0.174394176,0.233567337,0.082564388,-0.146304083,,,21.7105,20.093,18.6641,18.8633,2607,58101.45
,NPTN,,4.730000019,117650232,1.476019189,,Information Technology,,,,0,-0.129842498,0,,,,,0.1209,0,-0.014578915,-0.095602294,-0.563653141,,,4.4095,4.7914,5.0029,5.4912,4388,20750.85
,HSON,,5.440000057,177491968,0.604855539,,Industrials,,,,0.011152405,0.061461936,0,,,,,0.0462,0.011152405,0.03659659,0.174945988,-0.097844135,,,5.2735,5.136,5.0675,4.7884,32785,178350.4
,SMA,,7.110000134,260050368,1.21586449,,,,,,0.005657703,0.009075165,0,,,,,0.0487,0.005657703,0.046976588,-0.217821781,-0.285427109,,,7.0345,7.07,7.4525,7.8525,27244,193700.41
,IBI,,21.04000092,664851392,0.840823978,,,,,,-0.026376663,0.056665295,0,,,,,0.0573,-0.026376663,4.173091815,0.412080635,-0.003787875,,,20.945,21.0078,18.7993,16.6632,28787,605671.94
,AHT,,8.539999962,580995840,1.590897807,,REIT,,,,-0.05216429,-0.190856788,0.000265062,,,,,-0.0251,-0.05216429,-0.130055928,-0.016853874,-0.283276191,,,5.2626,5.2649,5.1615,5.004,52190,445702.6
,CVCO,,51.59999847,355565280,0.467961911,,Consumer Discretionary,,,,0.1077715,0.071278051,0,,,,,0.1953,0.1077715,0.170577275,0.145902729,0.110154883,,,46.41,46.424,45.2411,41.799,6818,351808.8
,GOOD,,16.98999977,185962352,0.708030408,,REIT,,,,-0.005442233,0.00756067,1.07549E-05,,,,,0.0041,-0.005442233,0.046442651,0.053580972,0.015744479,,,17.0365,17.4432,17.6108,17.0263,6425,109155.91
,MSPD,,5.010000229,174810912,0.380874393,,,,,,-0.213500735,-0.046061198,0,,,,,-0.0079,-0.213500735,-0.05516641,-0.094032543,-0.44456763,,,5.331,5.9362,5.6715,5.681,15304,76673.12
,PRSC,,14.06000042,183156816,0.602719251,,Health Care,,,,-0.093488059,0.077688182,0,,,,,-0.0161,-0.093488059,-0.069237045,0.124800034,-0.046132928,,,14.7595,15.115,14.7147,12.9333,10370,145796.58
,NNI,,25.81999969,1213441920,0.893139568,,Financials,,,,-0.003473568,0.158718763,0,,,,,0.0328,-0.003473568,0.101539349,0.212373001,0.142064177,,,25.3925,25.881,25.2709,22.6629,25789,665871.98
,QLTY,,11.17000008,301310752,-0.352410258,,Industrials,,,,-0.189404913,0.077763571,0,,,,,-0.0457,-0.189404913,-0.054646347,-0.008873148,-0.061344501,,,12.7093,13.1511,12.2775,11.5507,11821,132030.41
,MRLN,,14.68000031,186676752,0.987943009,,Financials,,,,-0.025232411,0.037872954,0,,,,,0.0607,-0.025232411,0.172715257,0.255981314,0.214767855,,,14.3475,14.7692,14.1711,12.8547,8655,127055.4
,FMD,,1.059999943,107639608,2.126921532,,Financials,,,,-0.131147608,9.133757083,9.29026E-06,,,,,0.1414,-0.131147608,-0.124848643,0.104166632,-0.506976793,,,10.3592,11.7977,12.3498,12.063,55142,58450.52
,CNO,,7.269999981,1754283776,1.702689068,,Financials,,,,-0.065552727,0.221001873,0,,,,,0.0254,-0.065552727,-0.004786154,0.163199997,-0.098014938,,,7.4535,7.5902,7.086,6.6131,221757,1612173.39
,VG,,2.039999962,460280928,-0.014095739,,Telecommunication Services,,,,-0.07692311,0.888683322,0,,,,,-0.0049,-0.07692311,0.144748549,-0.39104477,-0.604651159,,,2.093,2.2146,2.333,2.6986,79561,162303.25
,FPO,,12.43999958,628703872,0.703424992,,REIT,,,,0.028949497,-0.030461082,0.182916004,,,,,-0.0251,0.028949497,-0.02112918,-0.0999919,-0.190975676,,,12.655,12.7844,13.2812,13.3284,50038,622472.72
,CONN,,16.35000038,527802560,0.66951363,,Consumer Discretionary,,,,0.065146578,-0.008452024,0,,,,,-0.0377,0.065146578,0.122543151,0.775244334,1.496183192,,,17.6385,15.6572,13.7502,10.9854,13300,217454.74
,TICC,,9.210000038,347271328,0.878569463,,Financials,,,,-0.054414758,0.040915745,0,,,,,0.0154,-0.054414758,-0.043962709,0.092859641,-0.095261153,,,9.3853,9.7391,9.4928,9.1334,37706,347272.26
,CSBK,,10.22000027,267131376,0.693344237,,Financials,,,,-0.020134231,0.031441458,0,,,,,0.0029,-0.020134231,-0.001251668,0.015889877,-0.087706241,,,10.5275,10.4455,10.3166,10.2199,7718,78868.13
,DDIC,,12.97999954,266592320,0.406489579,,,,,,0.063934405,0.08690798,0,,,,,0.0015,0.063934405,0.138993511,0.442890876,0.415447363,,,12.892,12.1481,10.8166,9.5122,9688,125747.38
,PJC,,24.25,466489984,1.443355697,,Financials,,,,-0.089030833,-0.222105519,0,,,,,0.0037,-0.089030833,0.164303006,0.168111741,-0.323570404,,,25.1635,25.2972,23.6611,22.7904,15807,383319.75
,MCHX,,3.480000019,130214984,1.221119069,,Information Technology,,,,-0.219730944,0.022725096,0,,,,,0.0029,-0.219730944,-0.23246747,-0.605911599,-0.501047411,,,3.88,4.194,4.8429,6.7197,12563,43715.87
,HTH,,7.929999828,448062464,1.462704486,,Financials,,,,-0.054827234,-0.014576093,0,,,,,0.018,-0.054827234,-0.010701027,0.006345141,-0.182474228,,,7.9915,8.2076,8.3837,8.1436,39831,315859.83
,MGLN,,44.27999878,1209410816,0.721618312,,Health Care,,,,-0.092808901,0.09600956,0,,,,,-0.0838,-0.092808901,-0.152375095,-0.139693069,-0.148788958,,,47.7405,47.6976,48.3869,48.9155,28468,1260563.04
,GEOY,,22.90999985,509612352,0.863995965,,,,,,-0.048192765,0.103239256,1.96228E-06,,,,,0.0414,-0.048192765,-0.078636332,-0.317545426,-0.382313299,,,23.0433,22.4045,22.1072,26.6553,20909,479215.85
,MAIN,,25.61000061,690619776,0.58745888,,Financials,,,,0.045646901,0.112395711,0,,,,,0.0327,0.045646901,0.057098208,0.52013855,0.474376219,,,25.0285,24.6086,22.9574,20.5863,22941,587519.01
,ANGO,,12.38000011,311914112,1.318834231,,Health Care,,,,0.010612254,0.003789505,0,,,,,0.0215,0.010612254,0.090925925,-0.196625552,-0.240490755,,,12.1215,12.4524,13.2087,13.7215,24976,309202.88
,AINV,,7.25,1428564608,1.125190255,,Financials,,,,0.01115759,-0.064011806,0,,,,,0.0168,0.01115759,0.037220341,-0.060794416,-0.303630306,,,7.2718,7.1413,7.1007,7.6484,195914,1420376.5
,EPAM,,20.63999939,874987392,0.00860241,,Information Technology,,,,0.005847901,0.050689873,0.098218558,,,,,0.0233,0.005847901,0.027340391,0,0,,,21.011,18.0456,#N/A N/A,#N/A N/A,977,20176.63
,CRTX,,5.900000095,153655472,1.134225848,,,,,,-0.010067104,-0.00451009,0,,,,,0.0225,-0.010067104,0.299377903,-0.037520394,-0.155937012,,,5.845,5.7714,5.8063,6.3093,8044,47459.6
,LTM,,46.56000137,1995822336,0.499949815,,,,,,-0.079295993,0.048828495,0,,,,,0.0505,-0.079295993,0.002626134,0.079527016,0.190184117,,,47.671,49.3992,47.7953,43.4907,3975,185092.48
,CAB,,37.81000137,2604209152,0.474421569,,Consumer Discretionary,,,,-0.008912192,0.059004861,0,,,,,-0.0215,-0.008912192,0.424770968,0.517255267,0.480422867,,,38.6515,37.179,31.5639,27.6745,43261,1635698.41
,CNS,,35.24000168,1539903488,0.143696668,,Financials,,,,0.10470226,0.038725154,0,,,,,0.0445,0.10470226,0.130355997,0.311358242,0.176093348,,,34.143,32.872,31.8519,31.7188,3020,106444.53
