Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,29.40999985,1089421824,1.040708918,,Information Technology,,,,0.011889952,-0.005644278,0,,,,,-0.0111,0.011889952,-0.010423686,0.03759912,0.127737447,,,29.6585,29.2628,29.0602,28.5164,701046.17,0.085452
,FVE,,4.860000134,234599600,1.320603241,,Health Care,,,,-0.160621733,0.050613897,0,,,,,-0.1503,-0.160621733,-0.114754037,-0.059961303,-0.273542587,,,5.731,5.633,5.3971,5.4131,208255.86,0.025385
,FSP,,12.60000038,1262361344,0.831906031,,REIT,,,,0.00638977,0.013854987,0,,,,,0.0252,0.00638977,0.035540141,0.018747035,-0.088610728,,,12.362,12.1922,12.3016,12.6655,1134176.4,0.138247
,PLMT,,14.09000015,180246448,0.541025918,,Financials,,,,0.053851928,0.158582875,0,,,,,-0.0263,0.053851928,0.288913075,0.080521487,0.214655146,,,14.042,13.1448,13.0357,13.0819,62770.95,0.007651
,EAC,,19.30999947,266275888,0.784119034,,Industrials,,,,-0.10311199,0.037051796,0,,,,,0.0376,-0.10311199,-0.062985292,0.233077883,0.187576826,,,19.7313,19.9621,19.8182,18.7448,21688.26,0.002644
,CUTR,,11.18999958,157108800,0.534941391,,Health Care,,,,0.045794372,-0.03021473,0,,,,,0.0419,0.045794372,0.094609144,0.257303378,-0.139230802,,,10.77,10.2208,9.8238,9.6218,164213.25,0.020016
,CKEC,,29.86000061,688570368,0.211696603,,Consumer Discretionary,,,,0.0036975,0.007246899,0,,,,,0,0.0036975,0.072557487,0.352355105,0.647902827,,,30.948,29.0718,27.153,23.5457,494718,0.060302
,SBRA,,27.88999939,1085830656,0.423682995,,REIT,,,,-0.02037232,0.023713643,5.34153E-05,,,,,0.0418,-0.02037232,0.081141629,0.24435504,0.011230345,,,27.331,27.6838,26.991,25.9367,612252.21,0.074629
,CQB,,12.44999981,583067264,0.642186655,,,,,,0.13802562,-0.026303998,0,,,,,0.0733,0.13802562,0.064102565,-0.016587681,0.604381371,,,11.5535,11.1706,10.9952,11.5574,578451.9,0.070509
,AMRC,,7.559999943,347199168,0.78850731,,Industrials,,,,-0.263157917,0.00695332,0,,,,,-0.0357,-0.263157917,-0.217391298,-0.245509022,0.021621601,,,8.562,9.3076,9.3373,9.3502,147828.24,0.018019
,CYNO,,29.29999924,652309312,0.503368561,,Health Care,,,,-0.048083217,-0.002524876,0,,,,,0.0198,-0.048083217,0.099849846,0.284524328,0.119602566,,,29.71,28.7934,26.9749,25.619,368135.98,0.044873
,CEVA,,17.55999947,371217792,0.514239921,,Information Technology,,,,-0.028761087,0.018008296,0,,,,,-0.0271,-0.028761087,0.153745017,0.017970984,0.125640964,,,18.159,17.4668,16.5349,16.9691,388708.16,0.04738
