Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,29.27000046,1084235776,1.045686771,,Information Technology,,,,0.005841927,-0.005671276,0,,,,,0.0525,0.005841927,0.025050655,0.044365686,0.217297891,,,28.4315,29.2338,28.8345,28.2804,697708.99,0.086331
,FVE,,5.789999962,279492128,1.108485574,,Health Care,,,,0.066298369,0.042484202,0,,,,,0.0035,0.066298369,0.174442224,0.115606917,-0.086750817,,,5.505,5.5908,5.2859,5.3434,248107.29,0.0307
,FSP,,12.52000046,1254346368,0.837221714,,REIT,,,,0.044203561,0.013943517,0,,,,,0.022,0.044203561,0.667885197,0.058820315,-0.037097377,,,12.054,12.0618,12.4646,12.8199,1126975.28,0.139446
,PLMT,,13.36999989,170930176,0.59363421,,Financials,,,,0.100411548,0.167226178,0,,,,,0.0478,0.100411548,0.12595499,0.11695903,0.221018508,,,12.598,12.7092,12.8728,13.0737,59563.35,0.00737
,EAC,,21.53000069,296853792,0.654288425,,Industrials,,,,0.114389287,0.036509556,0,,,,,0.0381,0.114389287,0.008177893,0.405352553,0.616366455,,,20.221,20.3512,19.6393,19.3423,24181.68,0.002992
,CUTR,,10.69999981,151101904,0.556207419,,Health Care,,,,0.126315769,-0.031415885,0,,,,,-0.0129,0.126315769,0.150736145,0.14438496,-0.170542626,,,9.99,9.8922,9.6013,9.458,157022.5,0.019429
,CKEC,,29.75,685524096,0.351746947,,Consumer Discretionary,,,,0.097381016,0.134510224,0,,,,,0.022,0.097381016,0.242690031,0.697090635,0.899744591,,,28.4145,27.6242,25.42,22.1397,492895.53,0.060988
,SBRA,,28.46999931,1078498944,0.426563222,,REIT,,,,-0.00280825,0.02387485,5.37784E-05,,,,,0.023,-0.00280825,0.081287755,0.321938135,0.133025305,,,27.791,27.2628,26.5799,26.0784,624984.6,0.077332
,CQB,,10.93999958,512319264,0.731965449,,,,,,0.034026433,-0.029936411,0,,,,,-0.0495,0.034026433,0.035004721,-0.1127332,0.76167464,,,10.81,11.2322,11.0062,11.4213,508294.28,0.062894
,AMRC,,10.26000023,470192384,0.572409306,,Industrials,,,,0.040568011,0.012620136,0,,,,,0.0823,0.040568011,0.117647047,0.198598099,0.234657005,,,9.583,9.8162,9.6934,9.3268,200624.04,0.024824
,CYNO,,30.78000069,689299328,0.476356188,,Health Care,,,,0.147223286,-0.002389383,0,,,,,0.0122,0.147223286,0.188876068,0.341176456,0.08648079,,,28.817,27.3198,25.5275,25.0528,386731.25,0.047852
,CEVA,,18.07999992,397470624,0.480274507,,Information Technology,,,,0.039678008,0.016818853,0,,,,,0.0163,0.039678008,0.130706703,-0.002757818,0.194976853,,,17.244,16.3756,15.6708,16.7786,400218.88,0.049521
,CYTK,,9.850000381,340163584,0.160046526,,Health Care,,,,0.270967791,-0.099119958,0,,,,,-0.016,0.270967791,0.517719681,-0.059216797,0.644956601,,,8.923,8.2322,7.3743,8.6363,52723.41,0.006524
,IDIX,,6.820000172,1028483072,0.103061492,,,,,,-0.027104144,-0.118900353,0,,,,,-0.0257,-0.027104144,0.270018681,0.426778216,0.61995252,,,6.9985,6.8158,5.5823,5.0131,81655.04,0.010104
,FORM,,7.130000114,389059488,0.755889588,,Information Technology,,,,0.107142865,-0.148262674,0,,,,,0.0579,0.107142865,0.315498158,0.17462931,0.420318753,,,6.6,6.4456,6.0132,6.3079,384606.46,0.047589
,LF,,7.28000021,501759008,0.761461136,,Consumer Discretionary,,,,0.022471956,0.167428982,0,,,,,0.049,0.022471956,-0.154471487,-0.243243212,-0.150525033,,,6.9615,7.4192,7.9498,9.0196,463932.56,0.057405
,SAFT,,55.83000183,859190848,0.802189671,,Financials,,,,0.043524133,0.068983509,0,,,,,0.0092,0.043524133,0.00505406,0.137525611,0.241818197,,,55.0625,55.437,55.2603,53.6639,719090.4,0.088977
,RRGB,,77.93000031,1122553856,0.309475582,,Consumer Discretionary,,,,0.209529721,0.028719335,0,,,,,0.0619,0.209529721,-0.022330935,0.20151094,0.81739735,,,71.454,70.1832,73.1391,66.7029,137916.62,0.017065
,NPO,,71.62999725,1519558144,0.403669976,,Industrials,,,,-0.012544853,0.018031557,0,,,,,-0.0017,-0.012544853,0.265547689,0.257107719,0.539436904,,,72.111,67.5388,62.4208,59.0054,756827.25,0.093646
,RJET,,9.579999924,474455168,1.160699828,,Industrials,,,,-0.023445513,0.096321008,0,,,,,0,-0.023445513,-0.149200735,-0.142345581,0.018065896,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,226413.1,0.028015
,MGNX,,35,960364544,-0.010353171,,Health Care,,,,-0.120823944,0,0.003068837,,,,,-0.0207,-0.120823944,0.32225164,0,0,,,36.186,34.3034,#N/A N/A,#N/A N/A,28980,0.003586
,RNG,,21.64999962,1347366272,0.047140114,,Telecommunication Services,,,,0.186301349,-0.034213414,0,,,,,-0.0403,0.186301349,0.364209186,0,0,,,20.872,19.3496,18.3875,#N/A N/A,119321.27,0.014764
,RUSHA,,28.60000038,1078476800,0.616963658,,Industrials,,,,0.034732309,0.045635659,0,,,,,-0.0066,0.034732309,-0.02155317,0.142628829,0.167346954,,,28.01,28.516,28.4286,27.145,625062.44,0.077342
,BANC,,12.78999996,230463664,0.619733304,,Financials,,,,0.007086626,-0.027887259,0.346592598,,,,,0.0039,0.007086626,0.006702162,-0.021080467,0.292659963,,,12.865,13.1666,13.2522,13.5314,208771.17,0.025832
,PFS,,18.55999947,1112071552,0.848568622,,Financials,,,,0.081323487,0.063425775,0,,,,,0.0879,0.081323487,-0.042019274,0.166795482,0.281126395,,,17.019,18.0936,18.25,17.3155,1107642.24,0.137054
,TRGT,,4.929999828,165950960,0.811149318,,Health Care,,,,0.117913832,-0.281438565,0,,,,,0,0.117913832,-0.142608725,-0.037109387,0.13856811,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,137606.16,0.017027
,PKT,,11.02999973,227504832,0.656074013,,,,,,-0.045847809,-0.071576502,0,,,,,-0.0966,-0.045847809,-0.27766867,-0.148262556,-0.057264965,,,11.758,12.5778,13.5141,13.8287,184488.57,0.022828
,IPCC,,73.75,848334784,0.69542712,,Financials,,,,0.044617586,0.038501309,0,,,,,0.0039,0.044617586,0.038143506,0.230202718,0.338689158,,,72.446,71.5254,70.0184,65.9268,431709.2,0.053417
,FSGI,,2.150000095,143195584,0.582336394,,Financials,,,,0.043689396,-0.103278325,0,,,,,0.114,0.043689396,0.028708222,-0.04867252,-0.021533461,,,1.949,2.1108,2.085,2.3703,143196.45,0.017718
,EVER,,17.92000008,2198617856,0.600837926,,Financials,,,,0.007980601,0.057588453,0.06822468,,,,,0.005,0.007980601,0.051677463,0.279359881,0.195019995,,,17.2875,17.7368,16.7222,16.1865,1442344.96,0.178468
,ACTG,,15.32999992,765377088,0.734537295,,Industrials,,,,0.11811622,-0.076879751,0,,,,,0.1069,0.11811622,0.038465437,-0.290815041,-0.436740592,,,14.363,14.2092,14.9158,19.081,537715.62,0.066534
,VIAS,,12.96000004,269555648,0.777754061,,,,,,-0.007656997,-0.10242783,0,,,,,-0.0314,-0.007656997,-0.127272747,-0.082152964,-0.086036688,,,13.2595,13.2536,13.9821,13.7152,43566.49,0.005391
,NPTN,,8.25,257859872,0.728356834,,Information Technology,,,,0.123978178,-0.086225126,0,,,,,0.1179,0.123978178,0.393581063,0.289062481,0.643426301,,,7.3105,7.0576,6.8279,7.2416,166509.75,0.020603
