Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,24.80999947,919024448,1.267896664,,Information Technology,,,,0.005674884,0.103391156,0,,,,,-0.0147,0.005674884,0.001635299,0.127502241,-0.235446711,,,25.25,25.8765,24.892,23.7767,573259.86,0.086691
,FVE,,6.340000153,305803552,1.003274782,,Health Care,,,,0.1201414,0.04112117,0,,,,,0.0128,0.1201414,0.288617897,0.340380577,0.790960514,,,5.983,5.6172,5.4124,4.6028,269665.56,0.04078
,FSP,,13.75,1140389248,0.758292832,,REIT,,,,0.057692308,0.019955467,0,,,,,0.0185,0.057692308,0.207808774,0.275910195,0.428147855,,,13.2615,12.9296,12.1213,11.3803,996682.5,0.150723
,MDAS,,18.46999931,1098242816,0.505984651,,Health Care,,,,-0.055242965,-0.006262732,0,,,,,-0.039,-0.055242965,0.147204899,0.082015211,0.293417343,,,19.22,18.6518,17.8537,16.1092,717407.79,0.10849
,CKEC,,15.65999985,278512288,0.205262039,,Consumer Discretionary,,,,-0.018181816,0.016875378,0,,,,,-0.0375,-0.018181816,0.035714283,0.361739117,1.079681197,,,16.4225,15.6864,14.6682,14.0735,189155.61,0.028605
,SBRA,,26.43000031,979263232,0.287232269,,REIT,,,,0.06718307,0.019926205,0,,,,,0.0008,0.06718307,0.233899652,0.418184556,1.013118545,,,25.978,24.2502,22.8645,20.2548,979257.93,0.148088
,CQB,,6.210000038,287564608,2.485469255,,,,,,-0.155102025,-0.310844928,0,,,,,-0.08,-0.155102025,-0.22267201,0.035000006,-0.352450476,,,6.8795,7.5292,7.4268,6.552,285293.61,0.043143
,AMRC,,8.31000042,374630592,0.69128881,,Industrials,,,,-0.155487775,0.057904708,0,,,,,0.0085,-0.155487775,-0.146814079,-0.308076581,-0.410219991,,,8.852,9.348,9.7972,10.8524,40027.66,0.006053
,NXST,,14.85999966,438066848,-0.365873366,,Consumer Discretionary,,,,0.041696601,0.056290496,0,,,,,0.0392,0.041696601,0.474416811,0.729745671,0.815708757,,,14.6055,13.0616,12.0457,9.8691,127092.05,0.019219
,CYNO,,28.32999992,535159360,0.369062045,,Health Care,,,,0.061048656,0.02048175,0,,,,,0.0555,0.061048656,0.191619733,0.089615382,0.592467592,,,27.48,26.0971,25.3341,24.2461,173969.94,0.026309
,CEVA,,15.13000011,339196448,0.578036713,,Information Technology,,,,-0.00329382,0.040345352,0,,,,,0.0107,-0.00329382,0.193798752,-0.061414434,-0.386206882,,,15.1865,16.061,15.3577,15.8865,85651.6,0.012953
,IDIX,,4.210000038,563962752,0.388607225,,,,,,-0.113684203,-0.057450603,0,,,,,-0.0848,-0.113684203,-0.2653356,-0.254867263,-0.64246283,,,4.6405,4.7503,4.595,6.3745,43998.79,0.006654
,FORM,,5.019999981,267412400,1.268673435,,Information Technology,,,,0.001995958,-0.132925773,0,,,,,0.0183,0.001995958,0.009318206,-0.013752489,-0.017612554,,,5.0325,4.929,4.7129,5.267,249047.22,0.037662
