Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,21.93000031,809467008,1.37226969,,Information Technology,,,,-0.064419804,0.156948954,0,,,,,0.0463,-0.064419804,-0.310976308,-0.366360424,-0.447235719,,,22.4605,22.579,26.7723,30.2906,506714.58,0.089198
,FVE,,3.569999933,171000496,1.643077152,,Health Care,,,,0.162866453,0.37115097,0,,,,,0.0229,0.162866453,0.021053893,-0.016528975,-0.278787865,,,3.4835,3.251,3.2815,3.1607,151846.38,0.02673
,FSP,,10.36999989,860060864,1.059630831,,REIT,,,,-0.001855661,0.025926072,0,,,,,0.001,-0.001855661,0.015403963,0.056115824,-0.117182262,,,10.6505,10.305,10.3215,10.5044,751679.82,0.13232
,MDAS,,13.18999958,769251392,0.547312616,,Health Care,,,,-0.019330872,0.000568085,0,,,,,0.0305,-0.019330872,0.027835529,0.250236904,0.041041792,,,13.3715,12.529,12.7296,11.7755,512323.16,0.090186
,CKEC,,13.89999962,246183200,-0.00783969,,Consumer Discretionary,,,,-0.051194541,0.049073211,0,,,,,0.0404,-0.051194541,-0.071636995,0.952247169,1.238325207,,,14.495,14.1337,13.7414,10.4401,167896.74,0.029555
,SBRA,,18.52000046,686188224,0.467215852,,REIT,,,,0.082407937,0.02331576,0,,,,,0.0571,0.082407937,0.053700553,0.358579551,0.421209463,,,17.959,16.4919,16.2415,14.2355,686184.52,0.120791
,CQB,,5.179999828,237974384,3.363214824,,,,,,0.035999966,0.08743378,0,,,,,0.0905,0.035999966,0.029318322,-0.410693987,-0.56250002,,,5.213,5.119,6.6644,7.7272,237974.38,0.041891
,AMRC,,12.15999985,541021504,0.448501833,,Industrials,,,,0.019279089,0.057194645,0,,,,,0.0358,0.019279089,0.101616766,-0.072463755,-0.09658248,,,12.408,11.7788,12.2884,12.3602,58572.36,0.010311
,NXST,,6.519999981,188171680,-0.95599933,,Consumer Discretionary,,,,-0.03264092,-0.013620541,0,,,,,0.0316,-0.03264092,-0.089262304,-0.230224348,-0.255707784,,,6.395,6.5548,7.1517,7.7722,55763.13,0.009816
,CYNO,,25.04000092,316698400,0.39443521,,Health Care,,,,0.183924415,0.011967222,0,,,,,0.0495,0.183924415,-0.007506084,0.797559251,0.924673365,,,22.4325,20.7492,20.1107,16.6311,120010.51,0.021126
