Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,26.87000084,995331968,1.170692864,,Information Technology,,,,0.092250247,0.095464632,0,,,,,0.0186,0.092250247,0.044669526,0.138709536,-0.18927387,,,25.8096,25.6474,25.5485,24.0913,620858.22,0.090038
,FVE,,6.690000057,322685472,0.950786505,,Health Care,,,,0.055205031,0.038969836,0,,,,,0.034,0.055205031,0.335329292,0.309197629,1.009009072,,,6.474,6.1382,5.5784,4.9439,284552.46,0.041266
,FSP,,14.61999989,1212544768,0.713168713,,REIT,,,,0.063272719,0.018767967,0,,,,,0.0281,0.063272719,0.204943755,0.36276808,0.43895637,,,14.221,13.6086,12.7229,11.8047,1059745.32,0.153686
,MDAS,,19.25,1144622336,0.485482408,,Health Care,,,,0.042230683,-0.006008969,0,,,,,-0.0148,0.042230683,0.147883093,0.081460721,0.476226998,,,19.184,19.2732,18.1032,16.878,747704.38,0.108433
,CKEC,,18.12000084,322299488,0.463649511,,Consumer Discretionary,,,,0.157088188,0.29322417,0,,,,,-0.0071,0.157088188,0.208000056,0.606383091,0.342222284,,,16.9013,16.4653,15.5188,14.339,218869.7,0.031741
,SBRA,,29.01000023,1082835968,0.282118445,,REIT,,,,0.097616341,0.018020273,0,,,,,0.0458,0.097616341,0.353101413,0.491277058,0.903530665,,,27.687,26.3344,24.1591,21.5825,1074849.51,0.155876
,CQB,,7.760000229,360092736,1.028629425,,,,,,0.249597453,-1.123010712,0,,,,,-0.0177,0.249597453,-0.059393912,0.015706854,-0.148188746,,,7.146,7.1404,7.3384,6.7334,356502.16,0.0517
,AMRC,,7.400000095,335438304,0.842895116,,Industrials,,,,-0.109506652,0.055267827,0,,,,,0.0866,-0.109506652,-0.245667709,-0.373412377,-0.46454412,,,7.5715,8.4842,9.0366,10.4792,35644.36,0.005169
,NXST,,18,529500064,0.005578847,,Consumer Discretionary,,,,0.211305546,0.334944247,0,,,,,0.0471,0.211305546,0.713396502,0.708556442,1.157535024,,,16.9985,15.3398,13.0992,10.8946,153947.3,0.022326
,CYNO,,26.17000008,423694912,0.466153835,,Health Care,,,,-0.076244259,0.02587003,0,,,,,0.0081,-0.076244259,0.085441701,-0.007207911,0.459564954,,,27.6835,27.387,25.7182,25.0141,160705.73,0.023306
,CEVA,,15.60000038,346107840,0.566493957,,Information Technology,,,,0.031064128,0.0395397,0,,,,,-0.0032,0.031064128,-0.009523785,0.084840074,-0.329032242,,,15.561,15.7344,15.5906,15.779,88312.29,0.012807
,IDIX,,3.539999962,474210976,0.462157164,,,,,,-0.15914491,-0.06832402,0,,,,,-0.2271,-0.15914491,-0.174838405,-0.223684209,-0.636550303,,,4.3818,4.5352,4.6632,5.92,37205.63,0.005396
,FORM,,4.699999809,253525984,1.338158632,,Information Technology,,,,-0.063745054,-0.140206536,0,,,,,-0.0126,-0.063745054,-0.021585145,-0.159212937,-0.147005515,,,4.9025,4.992,4.7287,5.1719,233171.7,0.033815
,SAFT,,49.15999985,753794880,0.867483971,,Financials,,,,0.045957444,0.077036872,0,,,,,0.0149,0.045957444,0.261511375,0.099705704,0.235976468,,,48.0605,47.963,46.6238,45.482,623467.75,0.090416
,RRGB,,45.59999847,639558272,0.479892172,,Consumer Discretionary,,,,0.063432774,0.044297762,0,,,,,0.0064,0.063432774,0.054388123,0.399218206,0.207307332,,,45.421,41.0404,37.2145,34.0508,371028.87,0.053807
,NPO,,51.16999817,1059986560,0.51613865,,Industrials,,,,0.0997206,0.038679736,0,,,,,0.036,0.0997206,0.222248349,0.420994184,0.269097186,,,48.869,46.5724,43.1951,39.8965,500309.56,0.072556
,RJET,,11.53999996,564867968,2.343025406,,Industrials,,,,0.226354957,0.090817683,0,,,,,0,0.226354957,0.239847768,1.492440535,1.303393101,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,252066.28,0.036555
,RUSHA,,24.12000084,905518464,0.648049717,,Industrials,,,,-0.01551017,0.068971537,0,,,,,-0.0321,-0.01551017,0.029429023,0.252336477,0.085020303,,,25.231,24.3844,22.1598,19.6869,802303.56,0.116351
,BANC,,11.39999962,135867344,0.753345175,,Financials,,,,0.121785832,0.034128878,0.235038082,,,,,-0.0044,0.121785832,-0.088862513,-0.069704217,-0.004244548,,,11.2565,11.3994,11.5981,11.7673,120885.6,0.017531
,PFS,,15.27000046,922547712,1.010353182,,Financials,,,,0.018679166,0.072914386,0,,,,,0.0007,0.018679166,0.689516751,-0.001665401,0.080871897,,,15.294,15.1122,14.8078,15.1354,918994.41,0.133274
,TRGT,,4.28000021,143879472,1.222655363,,Health Care,,,,-0.011547278,-0.048637932,0,,,,,0,-0.011547278,0.373658558,-0.12474431,-0.181644322,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,116501.6,0.016895
,SAIA,,36.16999817,584058688,0.494395536,,Industrials,,,,0.12573909,0.054871198,0,,,,,0.0235,0.12573909,0.23177097,0.795928464,1.098027764,,,22.867,19.9652,17.2564,15.7732,472010.54,0.068452
,IPCC,,56.20000076,652223488,0.902069605,,Financials,,,,0.005405417,0.037258701,0,,,,,-0.0192,0.005405417,0.153224682,-0.060721189,0.078717796,,,57.0055,58.011,56.8317,57.4081,663778.2,0.096262
,NFP,,22.43000031,894407488,0.448388473,,,,,,0.140895243,0.033472439,0,,,,,0.0072,0.140895243,-0.176466456,0.327218983,0.47857615,,,21.3765,19.596,18.3145,16.7812,910747.72,0.132078
,EVER,,15.39999962,1877583360,0.301385321,,Financials,,,,0.019867499,0.034612045,0.152613197,,,,,-0.0096,0.019867499,-0.142384156,0.121346082,0,,,15.6845,15.1588,14.9808,13.724,343912.8,0.049875
,MOH,,30.87000084,1393904000,0.588429321,,Health Care,,,,-0.032591633,0.007023439,0,,,,,-0.0314,-0.032591633,-0.0041029,0.22743544,-0.08479095,,,32.289,31.1928,29.2839,26.7508,848516.16,0.123053
,VIAS,,13.03999996,269985376,0.850146076,,,,,,-0.080394945,-0.230449519,0,,,,,-0.0348,-0.080394945,0.274463174,-0.246242744,-0.309687645,,,13.983,14.0854,13.4496,14.8073,50125.76,0.007269
,NPTN,,5.110000134,156312352,1.297517422,,Information Technology,,,,0.017928317,-0.113055685,0,,,,,-0.0624,0.017928317,0.155848535,-0.125,0.062370103,,,5.234,5.4712,5.4448,5.3774,99905.61,0.014488
