Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,29.10000038,1081619584,1.114152371,,Information Technology,,,,-0.02773137,0.073643267,0,,,,,-0.0421,-0.02773137,0.009969865,-1.23475E-05,0.217095731,,,29.9875,29.2314,28.8702,28.0904,693656.7,0.089471
,FVE,,5.429999828,262114368,1.181976381,,Health Care,,,,-0.010928952,0.045300836,0,,,,,-0.0507,-0.010928952,0.026465003,-0.082770311,-0.040636047,,,5.741,5.3084,5.2293,5.3168,232680.93,0.030012
,MKTG,,27.01000023,1388220544,0.118333509,,,,,,-0.0145932,0.000566913,0,,,,,0.0011,-0.0145932,0.617365209,0.864044214,2.539973765,,,27.09,23.1673,19.773,16.0396,75551.83,0.009745
,FSP,,11.98999977,1201246976,0.881707936,,REIT,,,,0.019128401,0.015941767,0,,,,,-0.0042,0.019128401,-0.103856949,-0.072088996,-0.024658855,,,12.058,12.2042,12.5805,13.0678,1079267.86,0.139209
,PLMT,,12.14999962,155332944,0.653241981,,Financials,,,,-0.062500032,0.184017629,0,,,,,0.01,-0.062500032,-0.100000028,-0.09395975,0.401384027,,,12.7235,12.781,13.0077,13.1452,54128.25,0.006982
,EAC,,19.31999969,266382496,0.729131992,,Industrials,,,,-0.070707126,0.040685856,0,,,,,0.0036,-0.070707126,-0.007704141,0.035924938,0.647058862,,,20.259,19.907,18.7879,19.3901,21699.49,0.002799
,CUTR,,9.5,134155896,0.634947867,,Health Care,,,,-0.06679767,-0.025284017,0,,,,,0.0128,-0.06679767,-0.100378824,-0.005235622,-0.136363636,,,9.7105,9.5592,9.4619,9.5141,139412.5,0.017982
,CKEC,,27.11000061,624691072,0.386000407,,Consumer Discretionary,,,,-0.026221248,0.147608961,0,,,,,0.0332,-0.026221248,0.139554416,0.479803551,0.699686579,,,27.107,25.827,24.0696,21.0364,449156.23,0.057934
,SBRA,,28.93000031,1095924608,0.386042979,,REIT,,,,0.106733014,0.017582414,5.29233E-05,,,,,0.0162,0.106733014,0.072421956,0.129601058,0.212550568,,,27.4215,26.7078,25.6903,26.3446,635082.7,0.081916
,CQB,,10.57999992,495460480,0.795843479,,,,,,-0.095726488,-0.638470701,0,,,,,-0.0451,-0.095726488,-0.034671543,-0.124172186,0.439455791,,,11.392,11.0864,11.4235,11.2015,491567.96,0.063405
,AMRC,,9.859999657,451861280,0.595630801,,Industrials,,,,0.020703914,0.01313211,0,,,,,-0.014,0.020703914,-0.068933001,0.078774539,0.00203247,,,10.229,9.6112,9.6822,9.1205,192802.44,0.024869
,CYNO,,26.82999992,600841472,0.55695724,,Health Care,,,,0.007132152,-0.008250096,0,,,,,0.0371,0.007132152,0.167029151,-0.057935381,0.004868882,,,26.5165,25.6954,24.4016,24.719,337101.99,0.043481
,CEVA,,17.38999939,382301696,0.49933079,,Information Technology,,,,0.142575498,0.01748619,0,,,,,0.0761,0.142575498,0.25288179,-0.046077903,0.145586235,,,16.1575,15.8516,15.6551,16.5859,384945.04,0.049652
,CYTK,,7.75,228649200,0.173851472,,Health Care,,,,0.192307692,-0.220197578,0,,,,,-0.0606,0.192307692,0.205287746,-0.377009625,0.094632817,,,8.426,7.2535,7.1734,8.48,41482.88,0.005351
,IDIX,,7.010000229,1056553920,0.125216515,,,,,,0.172240837,-0.110124053,0,,,,,-0.0397,0.172240837,1.026011605,0.78826533,0.475789522,,,7.134,6.0348,5.2623,4.6958,83929.89,0.010826
,FORM,,6.440000057,351408576,0.884107643,,Information Technology,,,,0.07154739,-0.10896433,0,,,,,-0.0272,0.07154739,0.21280605,-0.114167803,0.285429094,,,6.5265,5.9681,6.0797,6.1424,347386.48,0.044808
,LF,,7.119999886,486595040,0.734051872,,Consumer Discretionary,,,,-0.10327458,0.169243402,0,,,,,0,-0.10327458,-0.189988633,-0.381944479,-0.209766958,,,7.553,7.941,8.4431,9.1757,453736.24,0.058525
,SAFT,,54.08000183,832259392,0.828148088,,Financials,,,,-0.039431571,0.071215778,0,,,,,-0.0203,-0.039431571,-0.038750447,0.02846011,0.179832409,,,55.7,55.5526,54.7454,53.1393,696550.4,0.089845
,RRGB,,64.43000031,924388160,0.36876069,,Consumer Discretionary,,,,-0.123878168,0.034370843,0,,,,,-0.0075,-0.123878168,-0.126728092,0.132735568,0.742764354,,,66.4985,71.9584,72.8006,64.3439,114024.99,0.014708
,NPO,,72.54000092,1514739840,0.378546853,,Industrials,,,,0.258282723,0.018419005,0,,,,,-0.0064,0.258282723,0.205985022,0.276438476,0.630845361,,,69.1085,61.1648,60.0571,56.7716,766442.12,0.09886
,RJET,,9.81000042,476357024,1.115759763,,Industrials,,,,-0.08231985,0.08774931,0,,,,,0,-0.08231985,-0.198856634,-0.285506136,0.169249108,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,231848.9,0.029905
