Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,33.79999924,1274697088,0.933184088,,Information Technology,,,,0.049037801,0.041252938,0,,,,,0.0507,0.049037801,0.172435389,0.177755812,0.092828802,,,32.149,31.105,30.1291,29.3374,819075.4,0.097186
,FVE,,2.440000057,120711712,1.528037313,,Health Care,,,,0.09417042,-0.33765572,0,,,,,-0.0431,0.09417042,-0.013523521,-0.24458203,-0.456570116,,,2.3505,2.355,2.5939,3.0479,105420.2,0.012508
,FSP,,10.61999989,1063990272,0.85816953,,REIT,,,,0.03026959,0.023552847,0,,,,,-0.0203,0.03026959,0.119995875,0.041212788,-0.06025218,,,10.7705,10.2558,10.0033,10.4687,955099.08,0.113326
,CUTR,,11.65999985,151492592,0.32916461,,Health Care,,,,0.01745199,-0.029308364,0,,,,,-0.0009,0.01745199,0.018357217,-0.161151067,-0.163558092,,,11.624,11.639,11.6608,13.0086,48994.45,0.005813
,CKEC,,29.98999977,736328768,0.249791962,,Consumer Discretionary,,,,-0.012187116,-0.000608424,0,,,,,-0.0033,-0.012187116,0.337867427,0.202003962,-0.051849492,,,30.0065,28.385,25.1189,24.2848,696149.71,0.0826
,VRNT,,33.84000015,2107096064,0.507642268,,Information Technology,,,,-0.038363129,0.008576258,0,,,,,-0.0239,-0.038363129,-0.123205703,-0.285020096,-0.461660836,,,34.447,35.068,36.3677,43.1299,114199.51,0.01355
,VSI,,27.37000084,664253376,0.716449489,,Consumer Discretionary,,,,-0.095804413,0.080046262,0,,,,,-0.0913,-0.095804413,-0.080056054,-0.029432621,-0.34630997,,,29.409,29.7274,30.4421,31.9553,663442.78,0.07872
,MACK,,7.079999924,888795072,-0.206940841,,Health Care,,,,-0.132352934,-0.166277925,0,,,,,-0.0647,-0.132352934,0.17701876,-0.259414266,-0.410981726,,,7.916,7.46,7.1688,8.4431,45822.78,0.005437
,SBRA,,21.09000015,1376612096,0.765396442,,REIT,,,,0.042511153,0.050225478,4.21324E-05,,,,,0.041,0.042511153,0.171594623,-0.052468412,-0.254675455,,,20.262,20.1265,19.5489,21.5402,1167624.65,0.138543
,AMRC,,4.46999979,209120640,1.38456929,,Industrials,,,,-0.084016458,-0.0121987,0,,,,,-0.0219,-0.084016458,-0.198304288,-0.309119021,-0.378303233,,,4.4205,4.7336,5.1339,5.7561,89677.14,0.01064
,CYNO,,48.93999863,1114961536,0.36918672,,Health Care,,,,0.120677826,0.0167369,0,,,,,0.0914,0.120677826,0.209442055,0.320204991,0.41978523,,,45.6795,43.0332,41.01,38.4388,88933.87,0.010552
,CEVA,,23.05999947,471219840,0.391466981,,Information Technology,,,,0.048658468,0.013299525,0,,,,,0.0026,0.048658468,0.351775442,-0.000866571,0.082121072,,,22.535,21.2917,21.6974,21.2807,243289.27,0.028867
,CYTK,,8.140000343,322404544,0.17960665,,Health Care,,,,0.191800942,-0.127429966,0,,,,,-0.0457,0.191800942,0.12974105,-0.081264034,0.214925459,,,7.9945,7.1208,8.1095,8.0704,136387.9,0.016183
,FORM,,7.699999809,453628224,0.623576738,,Information Technology,,,,-0.022842678,-0.035504845,0,,,,,0.0462,-0.022842678,-0.145134374,-0.10151691,-0.16395225,,,7.3585,7.4668,7.7688,7.5508,236322.29,0.02804
,SAFT,,56.61000061,858112896,0.745903029,,Financials,,,,-0.01083346,-0.016143563,0,,,,,0.0207,-0.01083346,0.012941362,-0.015024524,0.018597463,,,55.645,55.9202,55.5563,55.7014,854358.12,0.101372
,NPO,,58.58000183,1276769792,0.360127568,,Industrials,,,,0.000341538,-0.016369435,0,,,,,-0.0179,0.000341538,0.302122424,0.221251569,-0.126394628,,,58.1085,56.186,49.7287,48.6223,537462.48,0.063772
,SPOK,,16.98999977,350069376,0.942930261,,Telecommunication Services,,,,-0.028032024,0.239269715,0,,,,,0.0198,-0.028032024,-0.047747037,-0.042141478,-0.151984187,,,16.897,17.0574,17.1425,17.0896,350945.44,0.041641
,RUSHA,,19.69000053,799156608,1.302854802,,Industrials,,,,0.080680641,0.064651909,0,,,,,0.0843,0.080680641,0.032021688,-0.193032752,-0.263925214,,,17.9535,17.8462,18.6996,21.8345,697026,0.082704
,BANC,,20.35000038,893000640,0.222787056,,Financials,,,,0.205568803,0.062370616,0.348272987,,,,,0.0195,0.205568803,0.407635087,0.625637065,0.658310742,,,18.7235,17.0152,15.7502,14.3792,894708.1,0.10616
,PFS,,19.97999954,1317857024,0.871399524,,Financials,,,,-0.00991084,0.064417458,0,,,,,-0.0287,-0.00991084,0.027338515,-0.033635188,0.122121893,,,20.2525,19.7628,19.4719,19.6276,1311147.54,0.155572
,IPCC,,80.16000366,881884480,0.741218405,,Financials,,,,-0.008534259,0.058378394,0,,,,,0.0391,-0.008534259,0.012182246,-0.004753862,0.071507356,,,77.873,77.976,78.7743,79.3016,919114.56,0.109056
,EVER,,15.07999992,1888726912,0.823783982,,Financials,,,,0.001327988,0.070997559,0.079418575,,,,,-0.0444,0.001327988,0.078830179,-0.157448559,-0.191234404,,,15.1155,14.4596,14.6058,16.9265,1459246.36,0.173144
,ACOR,,25.85000038,1182618496,0.578280345,,Health Care,,,,-0.009957879,0.011519353,0,,,,,-0.1418,-0.009957879,-0.288793724,-0.285911607,-0.183770119,,,28.1535,29.7626,34.2556,33.8191,97340.97,0.01155
,ACTG,,4.820000172,243079840,0.951210104,,Industrials,,,,0.22335028,-0.632808546,0,,,,,0.108,0.22335028,0.239705214,-0.261685495,-0.556098703,,,4.1705,3.857,4.0171,6.1456,246061,0.029196
,NPTN,,11.98999977,495814336,0.443889964,,Information Technology,,,,-0.133044119,0.011855244,0,,,,,-0.0734,-0.133044119,0.356974379,0.449818514,1.118374575,,,13.2735,12.4554,10.94,9.4826,353968.78,0.042
,DTSI,,21.81999969,381606272,0.537286767,,Information Technology,,,,-0.013562438,-0.032234795,0,,,,,-0.0501,-0.013562438,-0.035699726,-0.275804836,-0.403172897,,,21.9605,22.365,22.2489,25.0222,45544.93,0.005404
,AHT,,5.590000153,534890272,0.043542388,,REIT,,,,-0.052542362,0.50935682,0.736408592,,,,,0.0219,-0.052542362,0.109302981,-0.145877825,-0.300528965,,,5.7535,5.8,5.7113,6.5538,466289.85,0.055327
,CVCO,,87.69000244,781504960,0.440405404,,Consumer Discretionary,,,,-0.052204868,0.035196194,0,,,,,-0.0186,-0.052204868,0.056295392,0.059697915,0.311939067,,,89.203,87.6898,84.1616,81.0678,169409.71,0.020101
,LMAT,,16.57999992,304072288,0.257692013,,Health Care,,,,0.115746992,0.02551367,0,,,,,-0.0048,0.115746992,0.190061282,0.153694183,0.937175507,,,15.96,14.9306,15.0588,14.2103,125677.69,0.014912
,GOOD,,16.82999992,380582720,0.305736424,,REIT,,,,0.022671753,-0.00090125,0.146091762,,,,,0.0188,0.022671753,0.191106408,0.09882837,0.012982936,,,16.6425,16.0594,15.0804,15.0995,371370.78,0.044064
,NNI,,41.90999985,1781025792,1.067775665,,Financials,,,,0.051957823,0.15062331,0,,,,,0.007,0.051957823,0.048700928,0.175811802,-0.074117309,,,40.3425,39.3596,35.5926,36.0189,932665.14,0.110664
,NSR,,23.48999977,1277412736,0.589163526,,Information Technology,,,,-0.139245182,0.125740879,0,,,,,-0.0608,-0.139245182,-0.419779842,-0.126441045,-0.181247845,,,24.5375,25.2598,24.1878,25.7753,916852.75,0.108788
,MRLN,,14.78999996,184798224,0.913239296,,Financials,,,,0.01232035,0.084210766,0,,,,,-0.0153,0.01232035,0.061348095,-0.165110404,-0.136647039,,,14.7775,14.3064,14.8102,15.3848,128332.83,0.015227
,CNO,,18.37000084,3292138496,1.032095077,,Financials,,,,-0.002172678,0.080008785,0,,,,,-0.0555,-0.002172678,-0.084523784,-0.050388253,0.03682747,,,18.384,18.2008,17.9093,18.3487,3416103.57,0.405332
,VG,,4.670000076,998237696,0.389427281,,Telecommunication Services,,,,0.049438264,0.025079197,0,,,,,0,0.049438264,-0.069665807,-0.226821175,-0.027083356,,,4.6255,4.7634,5.0421,5.5518,776839.93,0.092175
,FPO,,8.409999847,488561952,0.715682027,,REIT,,,,-0.085869563,-0.100437621,0.214916449,,,,,-0.0152,-0.085869563,0.024761791,-0.253426361,-0.201728046,,,8.626,8.6748,9.4607,10.3568,493894.07,0.058602
,CONN,,13.73999977,421241216,1.277845101,,Consumer Discretionary,,,,0.163420769,0.073247818,0,,,,,-0.1078,0.163420769,-0.24951971,-0.317775562,-0.518570451,,,12.9085,15.1078,16.7067,22.1557,333387.36,0.039558
,UTI,,3.950000048,96160832,0.876032354,,Consumer Discretionary,,,,-0.074941437,-0.483356883,0,,,,,-0.0174,-0.074941437,-0.001893693,-0.083646745,-0.553275077,,,4.04,4.1878,3.9757,4.4805,83503,0.009908
