Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,27.94000053,1038503488,1.160409221,,Information Technology,,,,-0.028511811,0.076700753,0,,,,,-0.0352,-0.028511811,-0.244796289,0.063004319,0.257901709,,,28.6285,28.5319,27.954,27.0642,666005.78,0.086539
,FVE,,5.070000172,244736624,1.265903676,,Health Care,,,,-0.019342341,0.048517463,0,,,,,-0.047,-0.019342341,-0.018287661,0.071881639,-0.036121682,,,5.24,5.2298,5.4371,5.6222,217254.57,0.028229
,MKTG,,16.34000015,822693120,0.194753057,,,,,,-0.010895902,0.006529774,0,,,,,-0.0872,-0.010895902,0.156276633,1.102960128,0.827740595,,,16.6685,16.0028,14.9981,11.7722,45705.92,0.005939
,FSP,,13.19999981,1322473728,0.800884713,,REIT,,,,0.050732332,0.014480439,0,,,,,-0.0301,0.050732332,0.252388098,-0.111348812,0.221993384,,,13.0965,12.726,13.0297,13.5248,1188184.8,0.154389
,PLMT,,13.42000008,171569392,0.569717004,,Financials,,,,0.029141113,0.166801314,0,,,,,-0.0045,0.029141113,0.206677436,0.000521879,0.616867442,,,13.1795,13.015,13.1372,12.3206,59786.1,0.007768
,EAC,,19.60000038,269217088,0.084574869,,Industrials,,,,0.251596461,0.051943211,0.289892445,,,,,0.0161,0.251596461,0.179249828,-0.010600661,1.606383036,,,18.8995,16.8632,17.7227,17.6206,22013.98,0.00286
,CUTR,,10.05000019,148947824,0.624889961,,Health Care,,,,0.129213553,-0.017563197,0,,,,,-0.0089,0.129213553,-0.070757571,-0.095409496,0.356275357,,,9.659,9.4928,9.4024,10.342,147483.75,0.019164
,CKEC,,22.88999939,527449696,0.287178097,,Consumer Discretionary,,,,0.036684759,0.171836292,0,,,,,-0.0247,0.036684759,-0.118495841,0.303530757,0.680616709,,,22.5465,21.143,19.819,18.3475,379239.62,0.049277
,SBRA,,26.89999962,1004283072,0.421269672,,REIT,,,,0.169056904,0.019186821,5.77526E-05,,,,,0.0064,0.169056904,0.086842466,-0.075766873,0.275859414,,,25.1081,23.722,24.8739,26.4446,590519.34,0.07673
,CQB,,10.35000038,481543584,0.861217962,,,,,,-0.182464415,-0.758554391,0,,,,,-0.0865,-0.182464415,-0.536134397,0.199304779,0.435506287,,,11.721,12.4636,12.1293,10.07,480881.7,0.062484
