Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,22.39999962,827352960,1.365630031,,Information Technology,,,,0.021431797,0.139418127,0,,,,,0.0271,0.021431797,0.014362608,-0.321905304,-0.385539401,,,22.077,22.2356,23.9966,28.8572,517574.4,0.088061
,FVE,,4.730000019,226696592,1.261461363,,Health Care,,,,0.324930002,0.273753564,0,,,,,0.0194,0.324930002,0.496835408,0.336158212,0.455384621,,,4.096,3.6796,3.4339,3.3078,201185.82,0.03423
,FSP,,11.11999989,922263872,0.976968743,,REIT,,,,0.072324012,0.021462404,0,,,,,0.0249,0.072324012,0.123426114,0.119316909,-0.084550132,,,10.725,10.6014,10.3337,10.3489,806044.32,0.137141
,MDAS,,17.06999969,998395264,0.426462343,,Health Care,,,,0.294162262,0.005184319,0,,,,,0.0041,0.294162262,0.481770748,0.195378152,0.493438254,,,16.3598,14.6049,13.3701,12.4162,663029.29,0.112808
,CKEC,,11.5,204431104,0.276283789,,Consumer Discretionary,,,,-0.172661848,0.039998806,0,,,,,-0.065,-0.172661848,-0.191279903,0.527224393,0.624293803,,,12.726,13.6976,13.8,11.1555,138907.37,0.023634
,SBRA,,19.17000008,710271552,0.445498614,,REIT,,,,0.053661414,0.027925939,0,,,,,0.0005,0.053661414,0.331092092,0.419503926,0.795126193,,,19.031,18.2681,16.8693,15.2362,710267.67,0.120846
,CQB,,6,275786400,2.843203987,,,,,,0.158301197,-0.186593683,0,,,,,-0.0164,0.158301197,0.090909091,-0.374348289,-0.418040761,,,5.871,5.4126,5.9052,7.3672,275646,0.046899
,AMRC,,12.01000023,536510720,0.463132502,,Industrials,,,,-0.012335495,0.050847582,0,,,,,-0.0008,-0.012335495,0.080036003,-0.14762242,0.078096935,,,12.1215,12.1328,11.9002,12.5238,57849.84,0.009843
,NXST,,8.659999847,250470480,-0.68105035,,Consumer Discretionary,,,,0.328220839,0.035289588,0,,,,,0.0359,0.328220839,0.26793557,0.049696951,0.419672128,,,8.4645,7.2782,7.1392,7.6977,74065.76,0.012602
,CYNO,,26,338145600,0.369417789,,Health Care,,,,0.03833862,0.01120819,0,,,,,-0.0549,0.03833862,0.309823652,0.461495147,1.539062557,,,25.9915,23.6502,21.8628,18.1817,124611.55,0.021202
