Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,33.49000168,1257788416,0.93370001,,Information Technology,,,,0.158823603,0.041104688,0,,,,,0.0568,0.158823603,0.232490779,0.193891834,0.143956304,,,30.7415,28.4588,28.4274,29.7894,811563.17,0.091275
,FVE,,3.589999914,176038944,1.081942414,,Health Care,,,,0.097859307,-0.593953801,0,,,,,0.0316,0.097859307,0.062130116,-0.224622068,-0.184090946,,,3.4365,3.2856,3.5466,3.9421,155105.95,0.017444
,FSP,,10.47000027,1048962176,0.89068418,,REIT,,,,0.004798483,0.021885441,0,,,,,0.0058,0.004798483,0.022438695,-0.068478315,-0.07317048,,,10.336,10.7894,10.9937,11.5668,941608.98,0.105901
,MDAS,,30.12999916,1786326656,0.247819185,,Health Care,,,,0.272381705,-0.019578166,0,,,,,0.0269,0.272381705,0.426609752,0.443698991,0.55791101,,,30.2435,25.2474,23.3053,21.8483,105490.25,0.011864
,CUTR,,14.22000027,183844368,0.267780844,,Health Care,,,,0.047899822,-0.044140596,0,,,,,0.0684,0.047899822,-0.028024596,-0.041132816,0.402366843,,,13.807,13.8266,14.3986,14.2013,66923.94,0.007527
,CKEC,,21.85000038,537027840,0.528885028,,Consumer Discretionary,,,,-0.146817655,-0.017790512,0,,,,,0.013,-0.146817655,-0.083857441,-0.214876017,-0.262820485,,,23.2945,23.1192,23.6988,26.9616,507198.11,0.057043
,VRNT,,46.84999847,2911237632,0.360522605,,Information Technology,,,,-0.015342651,0.003014869,0,,,,,0.003,-0.015342651,-0.121507653,-0.27555281,-0.221631508,,,47.4608,45.8135,50.6095,56.3568,158104.23,0.017782
,VSI,,30.5,888177024,0.636361861,,Consumer Discretionary,,,,0.063088164,0.066031882,0,,,,,0.0225,0.063088164,-0.148044675,-0.23173805,-0.362724622,,,30.123,31.5556,33.7257,37.061,852731.81,0.095905
,MACK,,9.409999847,1087552512,-0.129783158,,Health Care,,,,0.007494614,-0.100405267,0,,,,,0.0754,0.007494614,0.113948675,-0.202542399,0.027292577,,,9.1763,9.296,9.8371,10.8623,57978.25,0.006521
,SBRA,,20.68000031,1346972288,0.78636958,,REIT,,,,-0.067832589,0.049216306,4.30595E-05,,,,,0.0487,-0.067832589,-0.301040866,-0.189658563,-0.220759525,,,19.79,22.0272,23.8073,26.6737,1144925.45,0.128767
,AMRC,,6.829999924,317717216,0.90405546,,Industrials,,,,0.054012331,0.033473162,0,,,,,0.0194,0.054012331,0.152407703,-0.05922869,-0.114137498,,,6.683,6.4768,6.3938,6.7626,137023.46,0.015411
,CYNO,,42.06000137,955843264,0.407882772,,Health Care,,,,0.117428322,0.033037843,0,,,,,0.046,0.117428322,0.432584871,0.178151274,0.52557134,,,38.962,35.2896,35.8216,34.8183,76431.52,0.008596
