Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,29.48999977,1097643136,1.034602139,,Information Technology,,,,-0.011397927,-0.015209861,0,,,,,-0.0111,-0.011397927,0.014642456,0.040059914,0.111365512,,,29.962,29.6242,29.459,29.006,702953.13,0.087161
,FVE,,5.28000021,256678976,1.234806983,,Health Care,,,,0.093167763,0.035826853,0,,,,,0.0476,0.093167763,-0.088082859,0.070993995,0.029239784,,,4.9705,5.0174,5.3592,5.25,226253.28,0.028054
,FSP,,12.52000046,1254346368,0.823059731,,REIT,,,,0.027914626,0.013283412,0,,,,,0.0081,0.027914626,0.015702479,0.004401907,-0.030067522,,,12.3765,12.3228,12.2377,12.4244,1126975.28,0.139736
,PLMT,,13.46000004,172187168,0.617967072,,Financials,,,,-0.003700976,0.165145872,0,,,,,-0.0161,-0.003700976,0.0067315,0.002233785,-0.031654647,,,13.568,13.7626,13.3697,13.156,59964.3,0.007435
,EAC,,16.27000046,224703936,0.824760844,,Industrials,,,,0.029095511,0.014846202,0,,,,,-0.0109,0.029095511,-0.244310268,-0.139608642,-0.34632379,,,15.634,17.0126,18.6117,18.249,18273.85,0.002266
,CUTR,,9.869999886,140092336,0.593594213,,Health Care,,,,-0.042677063,-0.044213696,0,,,,,0.0144,-0.042677063,-0.077570088,0.044444453,0.065874691,,,9.955,10.5448,10.2901,9.8622,144842.25,0.017959
,CKEC,,34.40000153,791646144,0.305642861,,Consumer Discretionary,,,,0.159811251,0.008411586,0,,,,,0.0431,0.159811251,0.156302572,0.436925679,0.892189271,,,32.7215,30.9444,29.8332,26.1538,569936.34,0.070668
,SBRA,,29.28000069,1383864960,0.31695651,,REIT,,,,-0.010064819,0.004779368,4.19116E-05,,,,,0.0184,-0.010064819,0.042091936,0.12680125,0.112105717,,,28.922,28.9285,28.2728,26.5411,642766.04,0.079698
,CQB,,10.26000023,481364320,0.7302099,,,,,,-0.106271721,-0.087910546,0,,,,,-0.0266,-0.106271721,-0.197034241,-0.029328238,-0.012512041,,,10.759,11.5478,11.3438,11.5019,476700.12,0.059107
,AMRC,,6.550000191,301415392,0.889699064,,Industrials,,,,0.021840928,-0.013080755,0,,,,,-0.0507,0.021840928,-0.117936776,-0.286492378,-0.21930871,,,6.2725,6.796,8.2565,8.812,128078.7,0.015881
