Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,29,1088199936,1.068297214,,Information Technology,,,,0.025621882,0.045412611,0,,,,,-0.0362,0.025621882,-0.209671566,-0.027602013,0.0099146,,,29.1555,29.4472,31.4609,30.4709,702757,0.075234
,FVE,,4.800000191,235181360,0.945036664,,Health Care,,,,0.036717078,-0.333002581,0,,,,,-0.0021,0.036717078,0.02329509,0.156626525,-0.041916173,,,4.85,4.5796,4.268,4.146,207384,0.022202
,UNIS,,2.150000095,282112384,0.014986935,,Health Care,,,,-0.124236187,-0.283635191,0,,,,,-0.0966,-0.124236187,-0.489734489,-0.358208909,-0.273648626,,,23.9025,28.058,33.538,33.336,41076.86,0.004398
,FSP,,11.31000042,1133119616,0.854569959,,REIT,,,,-0.025839728,0.01868117,0,,,,,-0.0216,-0.025839728,-0.127230369,-0.050495105,-0.044519735,,,11.5705,11.7486,12.2231,12.1779,1017153.54,0.108892
,MDAS,,22.05999947,1331645312,0.339394423,,Health Care,,,,0.057019577,-0.018559747,0,,,,,-0.0204,0.057019577,0.10346339,0.116396721,-0.034150643,,,22.038,21.1249,20.2057,20.142,77235.81,0.008269
,PLMT,,19.77000046,253344128,0.477220455,,Financials,,,,0.072125807,0.039704887,0,,,,,0.001,0.072125807,0.038278114,0.19472596,0.396172185,,,19.2265,18.682,18.38,17.0539,88174.2,0.00944
,CUTR,,15.47999954,224164912,0.349961104,,Health Care,,,,0.043830049,-0.047491822,0,,,,,0.0245,0.043830049,0.170638412,0.449438118,0.489894036,,,14.9575,14.5204,13.8445,12.3513,72853.91,0.007799
,CKEC,,26.54000092,649854272,0.443451741,,Consumer Discretionary,,,,-0.046352821,-0.010169972,0,,,,,-0.0589,-0.046352821,-0.178926171,0.010277901,-0.24452035,,,27.767,28.8888,30.3244,29.4496,616065.8,0.065953
,VRNT,,60.74499893,3727191808,0.273886895,,Information Technology,,,,-0.060692738,0.002230634,0,,,,,-0.0303,-0.060692738,-0.132007185,0.042295817,0.238430171,,,62.719,63.3971,61.8208,59.1505,204995.54,0.021946
,VSI,,37.27000046,1108534912,0.502763604,,Consumer Discretionary,,,,-0.061209075,0.053613106,0,,,,,-0.0444,-0.061209075,-0.117050462,-0.232811876,-0.133658762,,,38.8815,40.0366,40.7322,42.8942,1042010.31,0.111553
,MACK,,12.36499977,1360450944,-0.094981742,,Health Care,,,,0.04788132,-0.066328742,0,,,,,0.0045,0.04788132,0.162880611,0.094247749,0.6961591,,,11.6773,11.9868,11.7375,10.5287,76185.02,0.008156
,SBRA,,25.73999977,1676550656,0.555958159,,REIT,,,,-0.028679254,0.037831842,3.45948E-05,,,,,-0.036,-0.028679254,-0.159820667,-0.12931477,-0.053309032,,,25.9883,27.4313,29.8589,29.2039,1295980.69,0.138742
,AMRC,,7.650000095,355679808,0.78938972,,Industrials,,,,0.053718988,0.040699527,0,,,,,0.0227,0.053718988,-0.005322651,0.092857156,0.088193438,,,7.3065,7.1566,7.053,7.1444,153474.3,0.01643
,CYNO,,38.58000183,854960768,0.420475415,,Health Care,,,,0.080672297,0.035839071,0,,,,,0.015,0.080672297,0.010740222,0.407002251,0.815529498,,,37.348,36.0436,33.3755,29.7437,70107.65,0.007505
,CEVA,,19.43000031,400368896,0.457857745,,Information Technology,,,,-0.054040923,-0.005789661,0,,,,,-0.0677,-0.054040923,0.000945006,0.071113614,0.315504381,,,20.0405,20.213,20.4779,18.3426,204991.78,0.021946
,CYTK,,6.71999979,260179184,0.323438635,,Health Care,,,,0.054945041,-0.056783943,0,,,,,-0.003,0.054945041,0.107999334,-0.161048739,0.405857635,,,6.503,6.4202,6.9259,5.942,112595.41,0.012054
,FORM,,9.199999809,529758336,0.555158781,,Information Technology,,,,-0.011815317,-0.010742634,0,,,,,-0.0316,-0.011815317,-0.274693746,0.069767372,0.105769248,,,9.2025,9.0215,9.0891,8.4657,282359.1,0.030228
,SAFT,,57.70999908,870938432,0.763405255,,Financials,,,,0.034229388,0.013959655,0,,,,,-0.0589,0.034229388,-0.190360487,-0.076404736,0.178773136,,,57.8815,57.4946,58.8641,59.4065,870959.32,0.093241
,NPO,,57.22000122,1305907712,0.413505484,,Industrials,,,,-0.053902089,0.014625842,0,,,,,-0.0399,-0.053902089,0.165221747,-0.082541054,-0.212961741,,,59.486,61.7976,64.0093,63.3408,524984.69,0.056203
,SPOK,,16.84000015,366172896,0.754430497,,Telecommunication Services,,,,-0.029394825,0.05399635,0,,,,,-0.0421,-0.029394825,-0.049737515,-0.01599301,0.126942534,,,17.0395,17.6741,18.4079,17.1886,366168.96,0.0392
,RJET,,9.180000305,466634432,1.352664863,,Industrials,,,,-0.122370911,0.121508393,0,,,,,0,-0.122370911,-0.250918851,-0.370801905,-0.153136515,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,466637.76,0.049956
,RUSHA,,26.20999908,1033006080,0.75952696,,Industrials,,,,-0.013549139,0.082016942,0,,,,,-0.015,-0.013549139,-0.098672084,-0.182215298,-0.244014985,,,26.824,26.9294,27.4494,30.3131,927834,0.09933
,BANC,,13.75,489642016,0.714113586,,Financials,,,,0.069438223,0.078618662,0.167979866,,,,,-0.0179,0.069438223,-0.090400186,0.22174058,0.312927135,,,13.757,13.2892,12.4937,11.8736,497818.75,0.053294
,PFS,,18.98999977,1246183936,0.928972848,,Financials,,,,0.044554425,0.061310371,0,,,,,-0.0211,0.044554425,0.181586955,0.07002833,0.134980226,,,18.8855,18.4836,18.496,17.9507,1246180.77,0.133411
,OCAT,,5.269999981,192144080,-0.010851544,,Health Care,,,,-0.168769739,-0.175737598,0,,,,,-0.0168,-0.168769739,-0.248075402,-0.134646987,-0.213432858,,,5.7878,6.3207,6.404,6.6006,24247.5,0.002596
,IPCC,,75.83999634,869611712,0.798265495,,Financials,,,,0.054317314,0.066780379,0,,,,,-0.0214,0.054317314,0.215055235,-0.007290491,0.15239987,,,75.2765,74.6032,76.5451,73.9815,869581.44,0.093094
,EVER,,19.64999962,2441083392,0.597198757,,Financials,,,,0.06561817,0.049333423,0.061448126,,,,,-0.0005,0.06561817,-0.016838998,0.035509661,-0.016825194,,,19.1715,18.7944,18.4831,18.4534,1901471.55,0.203563
,ACOR,,33.33000183,1426220416,0.398322746,,Health Care,,,,0.093504014,0.009734821,0,,,,,-0.0442,0.093504014,-0.048304878,-0.184487333,-0.011272538,,,32.661,31.6781,33.4227,35.1574,125507.71,0.013436
,ACTG,,8.770000458,447704672,1.045667033,,Industrials,,,,-0.141038156,-0.124287289,0,,,,,-0.0996,-0.141038156,-0.191111862,-0.471215517,-0.488000548,,,9.728,10.159,10.8984,13.7441,447708.5,0.04793
,NPTN,,9.130000114,366145312,0.444181593,,Information Technology,,,,0.099999989,-0.019202758,0,,,,,-0.0712,0.099999989,0.26257114,1.701183374,1.194711646,,,9.7585,7.989,6.4802,4.8374,254918.73,0.02729
,DTSI,,30.48999977,539340608,0.418981988,,Information Technology,,,,-0.039079729,0.025746253,0,,,,,-0.0433,-0.039079729,-0.171717617,-0.008455292,0.656165129,,,31.36,33.1434,32.8613,30.9853,63641.84,0.006813
,AHT,,8.460000038,855042112,1.165995193,,REIT,,,,-0.002325621,0.349824866,0.000184786,,,,,0.0166,-0.002325621,-0.221584273,-0.171095772,-0.184979843,,,7.8074,8.1617,8.7706,9.1851,705690.9,0.075548
,CVCO,,75.44000244,668978112,0.478571688,,Consumer Discretionary,,,,0.04012138,0.035602062,0,,,,,-0.0008,0.04012138,-0.090460494,-0.048315811,-0.115592031,,,75.297,71.5788,72.23,72.7216,145743.74,0.015603
,LMAT,,12.06000042,211601552,0.328830291,,Health Care,,,,0.189349114,0.025949715,0,,,,,0.0974,0.189349114,0.002260572,0.590578332,0.485546988,,,11.058,10.223,9.1492,8.1994,91415.74,0.009787
,GOOD,,16.55999947,343306912,0.661661621,,REIT,,,,-0.0374628,0.012268905,5.82569E-06,,,,,-0.023,-0.0374628,-0.261992019,0.005781031,0.008146634,,,17.0425,17.572,17.8675,17.6773,343305.36,0.036753
,NNI,,43.31000137,1995718656,0.892521604,,Financials,,,,0.053514978,0.150215562,0,,,,,-0.0157,0.053514978,0.254823137,-0.06094899,0.054761289,,,43.098,43.3436,45.0848,45.0803,1027919.54,0.110045
,QLTY,,15.46000004,434286912,-0.062037329,,Industrials,,,,-0.022755984,0.046262043,0,,,,,-0.0172,-0.022755984,0.40561851,0.453007476,0.040376877,,,15.694,14.3792,12.4333,11.7746,314423.69,0.033661
,NSR,,29.20999908,1617301888,0.394107606,,Information Technology,,,,0.069180066,0.110198969,0,,,,,0.0059,0.069180066,0.018711571,0.05071942,0.122597947,,,29.1205,28.6464,26.6753,26.5419,1140113.62,0.122056
,MRLN,,16.87999916,216461920,0.886913467,,Financials,,,,-0.055400203,0.086675753,0,,,,,-0.0771,-0.055400203,-0.032996366,-0.166249313,-0.046720393,,,17.8325,18.6188,19.0394,18.9191,146467.76,0.01568
,CNO,,18.35000038,3613828864,1.130130983,,Financials,,,,0.023411176,0.091924663,0,,,,,-0.0502,0.023411176,-0.077975089,0.073559084,0.045820684,,,18.64,18.2606,17.6492,17.2713,3613830.65,0.386881
,VG,,4.909999847,1048711552,0.33551934,,Telecommunication Services,,,,0.05364807,0.023925549,0,,,,,-0.0041,0.05364807,0.24767007,0.28871389,0.309333293,,,4.8785,4.768,4.7331,4.1806,816763.18,0.087439
,FPO,,10.30000019,604886080,1.072863175,,REIT,,,,0.019801961,0.008922341,0.041330096,,,,,-0.0283,0.019801961,0.017312254,-0.144408875,-0.174842657,,,10.4055,10.5912,11.2172,11.7745,604888.1,0.064757
,CONN,,39.70000076,1445493248,0.463493707,,Consumer Discretionary,,,,0.073263016,0.031630034,0,,,,,-0.0534,0.073263016,0.052038897,1.124130531,-0.196193536,,,40.263,36.9995,32.459,29.0439,1086033.2,0.116266
,UTI,,8.600000381,207580928,0.616651063,,Consumer Discretionary,,,,0.036189417,0.026991882,0,,,,,0.0035,0.036189417,-0.024129131,-0.106602594,-0.26171696,,,8.424,8.7526,9.2261,9.6427,181804,0.019463
,CSBK,,13.98999977,363181184,1.002262804,,Financials,,,,0.005751253,0.023552982,0,,,,,-0.0014,0.005751253,-0.138952913,0.043035865,0.129530662,,,13.94,13.9102,13.8121,13.4116,379856.48,0.040666
,AMPH,,17.57999992,786251456,0.350096639,,Health Care,,,,0.146023452,-0.012394254,0,,,,,-0.0212,0.146023452,0.074681707,0.514211925,0.756243709,,,16.9635,15.7064,15.064,13.1783,188214.17,0.020149
,KRO,,10.96000004,1269963648,0.445367054,,Materials,,,,-0.090258069,0.081340911,0,,,,,-0.1024,-0.090258069,-0.18380765,-0.137012306,-0.267365409,,,11.843,12.3744,12.4736,12.691,229644.88,0.024585
,PJC,,43.63999939,697165760,1.191898719,,Financials,,,,-0.079713179,0.10505536,0,,,,,-0.0611,-0.079713179,-0.001473689,-0.248751949,-0.157040776,,,47.125,48.8574,51.5842,53.1441,697149,0.074634
,MCHX,,4.949999809,209419120,0.772766116,,Information Technology,,,,0.018518451,-0.07468277,0,,,,,-0.0444,0.018518451,0.06367541,0.089021645,-0.581197277,,,4.9775,4.8232,4.5286,4.3316,161186.85,0.017256
,HTH,,24.09000015,2415973888,0.642932022,,Financials,,,,0.103527267,0.081432999,0.047214086,,,,,-0.0167,0.103527267,0.231340915,0.207518759,0.133113824,,,23.6815,22.0114,20.7574,20.3759,1179569.09,0.126279
,NYMT,,7.480000019,818058432,0.837476822,,REIT,,,,-0.022481633,0.160393188,0.091680493,,,,,-0.0359,-0.022481633,0.123211707,0.039126446,0.099837938,,,7.7895,7.837,7.8297,7.8036,818057.68,0.087578
,MGLN,,70.06999969,1914759040,0.606498271,,Health Care,,,,0.036078701,0.02979226,0,,,,,-0.0261,0.036078701,-0.100324654,0.167249727,0.125803307,,,69.1255,67.2475,66.7965,62.8125,1914732.82,0.204983
,UCTT,,6.230000019,196962608,1.0438073,,Information Technology,,,,-0.037094247,0.027797154,0,,,,,-0.0674,-0.037094247,-0.038430333,-0.328663772,-0.311602222,,,6.502,6.2719,7.1995,7.9754,196961.45,0.021086
,ANGO,,16.39999962,589050944,0.897092242,,Health Care,,,,0.021806878,-0.005996086,0,,,,,-0.0232,0.021806878,0.368652757,-0.13729619,0.00428657,,,16.465,16.4259,17.2371,17.1338,413624.4,0.044281
,TRS,,23.58000032,1340628864,0.446447198,,Industrials,,,,0.02422148,0.045687514,0,,,,,-0.0399,0.02422148,0.089251128,-0.054010882,-0.223708378,,,23.8994,23.5677,23.8281,23.56,1257495.56,0.134622
,KRG,,24.46999931,2045199104,0.817634327,,REIT,,,,-0.095378928,-0.004762836,0.05011737,,,,,-0.0756,-0.095378928,0.051294313,-0.132515427,0.02615127,,,26.3005,26.7584,27.4467,27.2962,2045202.6,0.21895
,THLD,,4.039999962,288190816,-0.069013303,,Health Care,,,,0.038560374,-0.088930662,0,,,,,-0.0583,0.038560374,-0.009554159,0.270440213,0.020202001,,,4.0318,3.9337,4.0986,3.6981,14451.98,0.001547
,MFLX,,21.86000061,532204672,0.634551002,,Information Technology,,,,-0.127693493,0.004197633,0,,,,,-0.0458,-0.127693493,-0.170172645,0.946571817,0.980072526,,,23.334,23.444,20.9156,15.7327,198729.26,0.021275
,BBG,,8.590000153,429113664,2.37240878,,Energy,,,,-0.027180042,0.037516866,0,,,,,-0.0104,-0.027180042,-0.185450018,-0.245829685,-0.67923824,,,8.647,9.1988,9.6112,11.6517,429826.42,0.046015
,WTI,,5.480000019,416133280,0.617489666,,Energy,,,,0.012939034,-0.667923046,0,,,,,-0.0335,0.012939034,-0.055559046,-0.253406008,-0.659330459,,,5.4485,5.653,5.7579,7.0564,191767.12,0.02053
,HURN,,70.08999634,1623331328,0.375806204,,Industrials,,,,0.090046548,0.02859983,0,,,,,0.0006,0.090046548,0.147780654,0.024857391,-0.01030787,,,67.7015,65.0476,66.9117,67.1832,1425305.24,0.152587
,ENS,,70.29000092,3126924288,0.355327125,,Industrials,,,,0.057342755,0.058042979,0,,,,,-0.0338,0.057342755,-0.138707627,0.144729921,0.032964653,,,70.7465,69.205,67.0493,63.2226,2284443.28,0.244562
,GCA,,7.739999771,509276128,0.459198842,,Information Technology,,,,0.001293629,0.010053485,0,,,,,0,0.001293629,-0.052825182,0.082517436,-0.130337067,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,509276.52,0.054521
,HK,,1.159999967,661983104,1.797298126,,Energy,,,,0.104761923,-0.363042523,0,,,,,-0.1212,0.104761923,0.042892926,-0.348314615,-0.840877919,,,6.155,6.386,7.7825,10.4083,425982.16,0.045604
,BECN,,33.22000122,1648503424,0.496499438,,Industrials,,,,0.059311243,0.032834023,0,,,,,0.0103,0.059311243,-0.320252784,0.194964106,0.003019393,,,32.0035,31.3974,30.509,28.5318,1241327.49,0.132891
,MGI,,9.18999958,488888992,-1.28781791,,Information Technology,,,,-0.054526818,-0.079568165,0.376159012,,,,,-0.0919,-0.054526818,-0.194580571,0.011001037,-0.3761032,,,9.8585,9.499,9.0793,9.58,268862.64,0.028783
,MPW,,13.10999966,2738885888,0.655631912,,REIT,,,,-0.016887114,0.029013921,0,,,,,-0.0165,-0.016887114,0.123811187,-0.017336794,0.055226882,,,13.327,13.675,14.2579,13.9646,2738888.76,0.293213
,WAL,,33.75999832,3011100672,0.348487181,,Financials,,,,0.076873937,0.051924534,0.000332104,,,,,-0.026,0.076873937,0.052344244,0.214388462,0.41848737,,,33.9265,32.4502,30.8135,28.2447,1140850.87,0.122134
,TAST,,10.39999962,369190272,0.26435962,,Consumer Discretionary,,,,0.037924066,-0.108247706,0,,,,,-0.0289,0.037924066,0.140265064,0.363040559,0.460674127,,,10.4695,9.9596,9.0667,8.3055,55009.25,0.005889
,WSR,,13.02000046,351271808,0.587909406,,REIT,,,,-0.065217341,0.014006248,0,,,,,-0.0357,-0.065217341,0.114388208,-0.098972238,-0.05725119,,,13.7585,14.2432,14.9885,14.9335,302493.66,0.032384
,SHO,,15.01000023,3132357120,0.641383113,,REIT,,,,-0.013112695,0.025089413,0.036713566,,,,,-0.0284,-0.013112695,-0.06009945,-0.085053986,0.036979475,,,14.7909,15.0517,15.7054,15.4867,3132361.85,0.335337
,HIL,,5.260000229,264966304,0.54397486,,Industrials,,,,-0.007547162,-0.032570179,0,,,,,-0.0366,-0.007547162,-0.030453804,0.369791757,-0.1556982,,,5.3855,5.0396,4.3303,4.07,192421.32,0.0206
,MHGC,,6.739999771,232201776,-1.708466657,,Consumer Discretionary,,,,-0.017492764,-0.2338871,0.322994946,,,,,-0.0371,-0.017492764,-0.279243284,-0.140306168,-0.150063062,,,6.742,6.8112,7.2281,7.5023,121884.16,0.013048
,GBNK,,16.51000023,375726336,0.536065675,,Financials,,,,0.00182043,0.040066396,0,,,,,-0.0254,0.00182043,0.097905396,0.157955692,0.211177189,,,16.6163,16.4617,16.3175,15.4142,244694.71,0.026196
,ANCX,,19.44000053,204496672,0.501670756,,Financials,,,,-0.097073854,0.073761592,0,,,,,-0.0395,-0.097073854,-0.244809974,0.167152811,0.351956703,,,21.026,20.4055,19.4468,18.2504,141289.92,0.015126
,TBBK,,9.279999733,349938240,1.017410981,,Financials,,,,-0.040330956,0.004540801,0,,,,,-0.1137,-0.040330956,0.131331073,-0.147842108,-0.22082285,,,10.1075,9.8274,9.4644,9.3854,312828.8,0.03349
,AAWW,,54.95999908,1374216704,1.05269201,,Industrials,,,,0.008810564,0.092731372,0,,,,,-0.0205,0.008810564,0.004060548,0.114807301,0.491451869,,,54.9955,53.8154,49.8331,45.6181,1374219.84,0.147118
,ORA,,37.68000031,1839851520,0.456715124,,Utilities,,,,0.015633473,0.023639408,0,,,,,-0.0346,0.015633473,0.036718087,0.391514862,0.316772634,,,37.7835,37.532,36.334,31.8084,819903.99,0.087775
,DWA,,26.37999916,2261679360,0.488812448,,Consumer Discretionary,,,,-0.021150337,-0.142281438,0,,,,,-0.04,-0.021150337,0.007401433,0.18137032,0.134135808,,,27.4535,26.5004,24.5346,23.4176,2003561,0.214492
,CUBE,,23.15999985,3852558592,0.378872903,,REIT,,,,-0.019682854,0.00639575,8.0466E-06,,,,,-0.0217,-0.019682854,-0.108636542,0.063723915,0.299907858,,,23.383,23.6188,23.6813,22.4909,832150.84,0.089086
,QUAD,,18.51000023,917445952,1.177835121,,Industrials,,,,-0.081151389,-0.008501863,0,,,,,-0.0483,-0.081151389,-0.240478739,-0.170688373,-0.12483018,,,19.3595,20.5756,21.6813,21.3911,531755.28,0.056927
,BBW,,15.98999977,275016960,0.365217476,,Consumer Discretionary,,,,-0.006215064,0.058760012,0,,,,,-0.0142,-0.006215064,0.106872535,-0.204477638,0.196856301,,,16.084,17.0566,18.7015,18.187,212221.52,0.022719
,TSRE,,6.659999847,245148672,0.778160414,,REIT,,,,-0.072641923,-0.061905291,0,,,,,-0.0558,-0.072641923,-0.127245515,-0.110387597,-0.062765445,,,7.101,7.1662,7.3334,7.3764,125461.08,0.013431
,AAOI,,17.36000061,259413504,0.442949184,,Information Technology,,,,-0.02799552,0.013580635,0,,,,,-0.035,-0.02799552,-0.226410111,0.547237094,-0.251724136,,,18.3195,16.571,14.5206,13.5071,48243.89,0.005165
