Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,29.82999992,1110046720,1.023041567,,Information Technology,,,,0.01428086,-0.015039908,0,,,,,0.0088,0.01428086,0.032336418,0.083303883,0.151556707,,,29.2345,29.3204,29.2428,28.8473,711057.71,0.088422
,FVE,,4.829999924,234802928,1.349851106,,Health Care,,,,-0.006172883,0.039164759,0,,,,,-0.0585,-0.006172883,-0.110497224,-0.047337325,0.021141629,,,4.915,5.3972,5.4063,5.3455,206970.33,0.025737
,FSP,,12.18000031,1220282624,0.846035143,,REIT,,,,-0.018154275,0.013654214,0,,,,,0.0066,-0.018154275,0.031797894,-0.048042598,-0.154041924,,,12.2695,12.3152,12.1695,12.5543,1096370.52,0.136337
,PLMT,,13.51000023,172826800,0.564252766,,Financials,,,,-0.04116394,0.165391016,0,,,,,-0.0052,-0.04116394,0.11193421,0.00670642,0.007231799,,,13.7835,13.7538,13.1862,13.1394,60187.05,0.007484
,EAC,,15.81000042,218012528,0.957706394,,Industrials,,,,-0.181253192,0.04525428,0,,,,,-0.0727,-0.181253192,-0.181676984,-0.193367341,-0.20191818,,,17.488,19.0249,19.5821,18.5211,17757.19,0.002208
,CUTR,,10.31000042,146337584,0.574315891,,Health Care,,,,-0.078641572,-0.032438693,0,,,,,-0.0106,-0.078641572,0.085263202,0.025870669,-0.072007134,,,10.9045,10.8434,10.2128,9.8142,151299.25,0.018815
,CKEC,,29.65999985,682564544,0.213559303,,Consumer Discretionary,,,,-0.006697949,0.007310664,0,,,,,-0.0317,-0.006697949,0.094061202,0.29576237,0.689066102,,,29.6415,30.1526,28.4343,24.6936,491404.42,0.061108
,SBRA,,29.96999931,1175218048,0.391457555,,REIT,,,,0.074578701,0.021909977,4.93525E-05,,,,,-0.003,0.074578701,0.049730832,0.143791562,0.057130052,,,29.6377,28.3927,27.6633,26.3005,657913.19,0.081814
,CQB,,11.47999954,538542592,0.695280228,,,,,,-0.077911669,-0.028478713,0,,,,,-0.0689,-0.077911669,-0.112927717,0.109178659,0.330243267,,,12.185,11.791,11.4705,11.6486,533383.76,0.066328
,AMRC,,6.409999847,294704992,0.928959771,,Industrials,,,,-0.152116416,0.008191877,0,,,,,-0.0447,-0.152116416,-0.094140534,-0.387189309,-0.130257809,,,6.915,8.1052,8.9022,9.1154,125341.14,0.015587
,CYNO,,24.54000092,546336896,0.601006453,,Health Care,,,,-0.162457285,-0.003014623,0,,,,,-0.0388,-0.162457285,-0.154269687,0.135585387,-0.051044071,,,25.9285,28.3314,27.3443,25.7186,308329.59,0.038342
,CEVA,,16.22999954,341344320,0.560680172,,Information Technology,,,,-0.075740317,0.020404617,0,,,,,-0.0531,-0.075740317,0.132963483,0.132588948,0.06356483,,,17.329,17.758,16.9248,16.7574,359267.28,0.044676
,CYTK,,4.550000191,164156560,0.331646813,,Health Care,,,,-0.521052612,-0.205395386,0,,,,,-0.6183,-0.521052612,-0.485055311,-0.24292845,-0.407552045,,,8.8535,9.432,8.5491,8.5719,29935.97,0.003723
