Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,23.44000053,865203200,1.283868391,,Information Technology,,,,0.061458057,0.146838338,0,,,,,0.0299,0.061458057,-0.328503034,-0.248049393,-0.457446225,,,22.841,24.6278,29.3503,31.3221,542297.82,0.094347
,FVE,,3.069999933,147050848,1.910679277,,Health Care,,,,-0.02848106,0.431599007,0,,,,,0.0099,-0.02848106,-0.116801013,0.006557371,-0.48229342,,,3.1,3.1642,3.298,3.0803,130579.38,0.022718
,FSP,,10.57999992,877477696,1.038598488,,REIT,,,,0.049603175,0.025411472,0,,,,,0.0352,0.049603175,-0.015137081,0.090593097,-0.113934192,,,10.1275,10.0658,10.2621,10.6025,766901.88,0.133423
,MDAS,,13.44999981,784414784,0.536732607,,Health Care,,,,0.167534659,0.000557103,0,,,,,0.0259,0.167534659,0.004292716,0.455627721,0.018939394,,,12.1215,12.1542,12.757,11.4223,522422.02,0.090889
,CKEC,,14.64999962,259466496,-0.00743834,,Consumer Discretionary,,,,0.030239054,0.046560925,0,,,,,0.0933,0.030239054,-0.065032326,1.141812762,1.098853808,,,13.6653,14.0035,12.2939,9.6038,176955.91,0.030786
,SBRA,,17.11000061,633946048,0.50571814,,REIT,,,,0.167121473,0.025237163,0,,,,,0.0282,0.167121473,-0.008757623,0.483638492,0.146727712,,,16.0828,15.5651,15.5585,13.394,633942.61,0.110291
,CQB,,5,229705008,3.484290495,,,,,,-0.090909091,0.090581395,0,,,,,0.0526,-0.090909091,-0.039228714,-0.398315313,-0.611801246,,,4.9365,5.9672,7.5744,8.0882,229705,0.039963
,AMRC,,11.93000031,530788352,0.45714857,,Industrials,,,,0.072841765,0.05829731,0,,,,,0.069,0.072841765,-0.027696584,-0.094840665,-0.137382475,,,11.425,11.5262,12.5671,12.1245,57464.5,0.009997
,NXST,,6.739999771,194521040,-0.924794562,,Consumer Discretionary,,,,-0.013177182,-0.013175953,0,,,,,0.0166,-0.013177182,-0.121976263,-0.126943011,-0.175030636,,,6.6165,6.8728,7.5553,7.8146,57644.71,0.010029
,CYNO,,21.14999962,267498848,0.454738407,,Health Care,,,,0.065491144,-0.000710283,0,,,,,0.0841,0.065491144,-0.029796392,0.855263187,0.762499968,,,19.4075,20.1414,18.8946,15.4118,101366.7,0.017635
,CEVA,,17.61000061,408562560,0.488554291,,Information Technology,,,,0.062123082,0.045936661,0,,,,,0.0167,0.062123082,-0.048436222,-0.413586407,-0.405669892,,,17.5745,17.7004,20.6975,24.3721,99690.98,0.017344
,IDIX,,10.27999973,1113633408,0.0637427,,,,,,0.092454825,-0.028998771,0,,,,,-0.0503,0.092454825,0.091795379,0.350854081,1.039682502,,,9.6613,9.0429,9.7775,8.8335,89307.72,0.015537
,FORM,,6.46999979,320982528,1.03704087,,Information Technology,,,,0.123263808,-0.193191201,0,,,,,-0.0046,0.123263808,0.148874171,0.268627434,-0.27709498,,,6.0788,5.9707,5.6857,5.7424,320983.17,0.055844
,SAFT,,40.63999939,621877376,1.075864834,,Financials,,,,0.010303369,0.056062499,0,,,,,-0.0107,0.010303369,-0.263529499,0.023680719,0.026745621,,,40.8525,40.8492,41.5919,41.2265,515518.4,0.089688
,RRGB,,30.51000023,448097312,0.688471026,,Consumer Discretionary,,,,-0.058333371,0.050047165,0,,,,,0.0187,-0.058333371,-0.160088728,0.069025902,-0.165481426,,,30.224,32.4358,33.9055,30.4981,248247.6,0.043189
