Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,33.09999847,1238066560,0.932727727,,Information Technology,,,,0.05012684,0.038199885,0,,,,,-0.0146,0.05012684,0.137508854,0.159573316,0.166219131,,,33.7515,31.9586,30.3642,29.618,792745,0.091021
,FVE,,3.640000105,177126192,1.692285012,,Health Care,,,,-0.031914863,-0.070921188,0,,,,,-0.0027,-0.031914863,-0.221196195,-0.210412148,-0.375643199,,,3.6355,3.7848,3.9969,4.3273,156618.28,0.017982
,UNIS,,3.950000048,508893824,-0.039165341,,Health Care,,,,-0.150537642,-0.14152461,0,,,,,-0.005,-0.150537642,0.0710388,0.605691051,-0.133771909,,,41.185,39.494,35.8845,31.1172,75175.5,0.008631
,FSP,,12.63000011,1265366912,0.774199931,,REIT,,,,-0.035141332,0.009647795,0,,,,,-0.0039,-0.035141332,0.02071861,0.073535325,0.092647312,,,12.8395,12.7686,12.3408,12.2897,1136257.95,0.130462
,MDAS,,19.20999908,1156587392,0.486858159,,Health Care,,,,0.030579384,-0.01762945,0,,,,,-0.0264,0.030579384,-0.023043043,-0.157825536,-0.233439765,,,19.1775,19.1615,19.8224,21.2068,67949.38,0.007802
,PLMT,,16.63999939,212884560,0.539893546,,Financials,,,,-0.03411744,0.043944004,0,,,,,-0.0229,-0.03411744,-0.081768639,0.214508991,0.263956589,,,17.002,17.0084,16.1852,14.9982,74430.72,0.008546
,EAC,,6.150000095,84949728,2.122278814,,Industrials,,,,-0.163265282,-0.120435936,0,,,,,-0.1458,-0.163265282,-0.448656395,-0.531963475,-0.714617155,,,7.2455,7.3478,9.6772,12.1752,37225.95,0.004274
,VRNT,,60.875,3695986176,0.273493179,,Information Technology,,,,0.107220817,0.014628301,0,,,,,0.0453,0.107220817,-0.023080811,0.225342183,0.290544888,,,56.7343,56.7755,56.9142,53.2329,200254.7,0.022993
,VSI,,42.40000153,1271488512,0.441282018,,Consumer Discretionary,,,,-0.016241229,0.048164808,0,,,,,-0.0508,-0.016241229,-0.119727613,0.063723053,-0.085615646,,,42.746,43.847,44.81,43.6583,648641.86,0.074475
,MACK,,10.72000027,1146340480,-0.089100928,,Health Care,,,,0.076305244,-0.072891956,0,,,,,-0.0263,0.076305244,0.129012097,0.509859213,1.118577152,,,9.9633,10.4223,9.688,8.3727,58938.82,0.006767
