Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,28.97999954,1080058496,1.052772608,,Information Technology,,,,-0.009230785,-0.028274395,0,,,,,0.0133,-0.009230785,-0.086272407,0.004365709,0.029386673,,,28.296,28.7336,29.1652,29.1444,694071,0.080819
,FVE,,4.639999866,225566368,1.405125218,,Health Care,,,,-0.002150587,0.040768489,0,,,,,-0.0085,-0.002150587,-0.136331097,-0.198618325,-0.124528359,,,4.623,4.7526,4.8666,5.1322,199645.28,0.023247
,UNIS,,2.549999952,264150944,0.074805714,,Health Care,,,,0.019999981,-0.244606357,0,,,,,0.1184,0.019999981,-0.107500059,-0.449244084,-0.260869589,,,23.48,26.222,28.5155,35.8645,45611.92,0.005311
,FSP,,12.14999962,1217277056,0.831974935,,REIT,,,,-0.015397126,0.01284342,0,,,,,-0.0041,-0.015397126,-0.030687799,0.000752441,0.040817416,,,12.185,12.369,12.3842,12.3176,1093074.75,0.127279
,MDAS,,23,1382291200,0.341530792,,Health Care,,,,-0.063899052,0.02092685,0,,,,,0.0384,-0.063899052,-0.151033994,-0.053108311,0,,,21.8955,22.6574,23.0018,22.5098,81355.32,0.009473
,PLMT,,14,179082704,0.621941692,,Financials,,,,0.064623523,0.161735329,0,,,,,-0.0169,0.064623523,0.04801348,0.051086793,0.140668072,,,13.6225,13.702,13.7152,13.4131,62622,0.007292
,EAC,,13.21000004,182327216,0.925681836,,Industrials,,,,-0.071679518,-0.065974791,0,,,,,-0.0008,-0.071679518,-0.120193206,-0.386437547,-0.143875582,,,13.41,14.6992,15.3888,17.5945,79960.13,0.009311
,VRNT,,50.13000107,2960749824,0.232494143,,Information Technology,,,,0.046118593,0.032266151,0,,,,,-0.0018,0.046118593,0.002049078,0.070925007,0.477889262,,,48.9375,48.674,47.1315,45.522,164907.9,0.019202
,VSI,,39.18999863,1210623488,0.475510351,,Consumer Discretionary,,,,-0.071766994,0.053626913,0,,,,,0.0206,-0.071766994,-0.07150928,-0.162427915,-0.073522474,,,38.892,41.5324,43.1678,45.7246,599534.77,0.069811
,MACK,,6.980000019,730021376,-0.105629784,,Health Care,,,,0.180050729,-0.161851425,0,,,,,0.0592,0.180050729,0.034986667,0.401606424,1.077381023,,,6.647,6.612,6.561,5.7738,38376.21,0.004469
,SBRA,,28.47999954,1346054528,0.487143689,,REIT,,,,0.021233701,0.016370065,4.30889E-05,,,,,0.0175,0.021233701,0.06194247,0.027509644,0.334167303,,,27.9213,28.2223,28.7045,27.9214,80763.01,0.009404
,ARO,,4.190000057,329503168,0.462821019,,Consumer Discretionary,,,,0.317610053,-0.717838318,0,,,,,0,0.317610053,0.355578697,-0.429155317,-0.4988038,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,329501.6,0.038368
,CQB,,13.89999962,652818944,0.576352784,,,,,,0.41547862,-0.085139993,0,,,,,-0.0043,0.41547862,0.215608256,0.270566742,0.110223571,,,12.769,11.3012,11.1882,11.1689,652146.3,0.075937
,AMRC,,8.409999847,389735776,0.697459686,,Industrials,,,,0.282012183,0.001429199,0,,,,,0,0.282012183,0.373855102,-0.180311924,-0.029988492,,,8.2725,7.4948,7.0699,8.1463,167031.01,0.019449
,CYNO,,22.53000069,487629632,0.693395105,,Health Care,,,,0.017155805,0.023238949,0,,,,,-0.0053,0.017155805,0.027271362,-0.268031183,-0.029715704,,,22.5223,21.6153,22.2135,24.7331,329852.9,0.038409
,CEVA,,15.15999985,310292992,0.584653874,,Information Technology,,,,0.050589018,0.01051909,0,,,,,-0.0007,0.050589018,-0.030417822,-0.16150443,-0.186695261,,,14.7935,14.8272,15.1551,15.9285,318147.76,0.037046
,CYTK,,4.28000021,156685584,0.502260629,,Health Care,,,,0.046422816,-0.147907672,0,,,,,-0.0047,0.046422816,0.167925093,-0.565482229,-0.603703691,,,4.345,4.4406,5.1752,6.6918,148066.6,0.017241
,FORM,,7.039999962,396902144,0.715692823,,Information Technology,,,,0.015873036,-0.117258122,0,,,,,-0.0042,0.015873036,0.480775702,-0.012622742,0.124600592,,,6.9935,7.429,6.9471,6.6072,391064.96,0.045536
,LF,,6.480000019,453711808,0.756405247,,Consumer Discretionary,,,,-0.109890133,0.137737213,0,,,,,0.0286,-0.109890133,-0.234089211,-0.109890133,-0.339449568,,,6.284,7.0028,6.9932,7.2986,423111.6,0.049268
,SAFT,,55.20000076,828338688,0.854062477,,Financials,,,,0.109587447,0.075882004,0,,,,,0.0201,0.109587447,0.08573576,0.012825123,0.13379824,,,53.824,52.2296,52.4359,53.7544,715944,0.083366
,SPOK,,14.80000019,320800896,0.858342341,,Telecommunication Services,,,,0.00431774,0.071564638,0,,,,,-0.0054,0.00431774,-0.035113712,0.050404763,0.065209887,,,14.917,15.0696,15.3945,15.1489,320627.2,0.037334
,RJET,,10.14999962,507117952,1.159493561,,Industrials,,,,0.007944382,0.108258838,0,,,,,0,0.007944382,0.009604311,0.059498925,-0.108084401,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,505287.3,0.058836
,RUSHA,,36.66999817,1419859712,0.501179069,,Industrials,,,,0.03734087,0.043588813,0,,,,,0.0107,0.03734087,0.016840038,0.282167751,0.449407086,,,36.127,35.166,34.1429,31.6816,206582.79,0.024055
,BANC,,12.02000046,340916864,0.80611442,,Financials,,,,0.103764929,-0.00015253,0.241261166,,,,,-0.0148,0.103764929,0.22987995,-0.041439899,-0.073489415,,,12.1165,11.4706,11.4225,12.1639,310897.3,0.036201
,PFS,,17.01000023,1110719232,1.009607958,,Financials,,,,0.011871207,0.06019343,0,,,,,-0.0058,0.011871207,0.147249921,-0.067214869,0.064037418,,,16.9375,16.996,17.127,17.7792,1025260.74,0.119383
,PKT,,10.28999996,212686144,0.676400471,,,,,,0.05430325,-0.064268409,0,,,,,0.0229,0.05430325,0.150546639,-0.067089736,-0.204791322,,,9.973,9.9022,9.64,11.127,182828.6,0.021289
,IPCC,,68.37999725,786414720,0.865684467,,Financials,,,,0.047969307,0.047794121,0,,,,,0.0129,0.047969307,0.147135837,-0.063104475,0.122338195,,,67.3645,66.4,65.6981,68.2235,500653.2,0.058297
,EVER,,18.87999916,2320921600,0.594353526,,Financials,,,,-0.020682915,0.046540995,0.064629499,,,,,0,-0.020682915,-0.037212025,0.057529157,0.333984793,,,18.7235,19.3126,19.2019,18.5371,1720326.72,0.200317
,ACTG,,17.79000092,891370368,0.579156573,,Industrials,,,,0.02168465,-0.098905015,0,,,,,0.0307,0.02168465,0.117916243,0.178122343,-0.162587575,,,17.2285,16.7908,16.4165,15.4674,890620.77,0.103705
,VIAS,,10.64999962,222806608,0.878407556,,,,,,0.04616889,-0.076465416,0,,,,,0.0421,0.04616889,-0.222500889,-0.178240773,-0.250527826,,,10.3616,10.6448,10.9446,12.1434,51586.47,0.006007
,ADES,,21.79000092,473474912,-0.038084383,,Materials,,,,0.094974941,0.003043456,0,,,,,0.0159,0.094974941,-0.189648784,-0.191465666,0.105810759,,,21.9005,21.9796,21.9348,23.9878,24147.22,0.002812
,DTSI,,23.88999939,408728832,0.475082707,,Information Technology,,,,0.30332785,0.078056642,0,,,,,0.0013,0.30332785,0.136093886,0.176267849,0.182088099,,,21.4373,19.8551,18.9868,20.1868,292268.54,0.034032
,SMA,,9.220000267,346218848,0.81346818,,,,,,0.038288305,-0.109875589,0,,,,,0.0033,0.038288305,-0.153887311,-0.128544392,0.129902015,,,9.335,9.1202,8.8525,9.2794,345685.46,0.040252
,AHT,,11.59000015,1034881472,0.578319354,,REIT,,,,-0.010247642,-0.078367429,0.000152674,,,,,0.0009,-0.010247642,0.093518902,0.059198339,0.536960068,,,10.1848,10.2127,9.7358,9.0196,811798.37,0.094527
,GOOD,,18.28000069,323847712,0.588381492,,REIT,,,,0.04991443,-0.048621619,6.17574E-06,,,,,0.0094,0.04991443,0.089178004,0.096046561,0.101645948,,,18.0065,17.8236,17.6725,17.7643,323848.48,0.037709
,NNI,,43.97000122,2035771392,0.775991822,,Financials,,,,0.072489915,0.139563804,0,,,,,-0.0252,0.072489915,0.155516813,0.101086754,0.163755915,,,44.024,42.4946,41.7047,41.1465,915279.52,0.106576
,QLTY,,14.03999996,392569856,-0.090559679,,Industrials,,,,-0.001422508,-0.014247146,0,,,,,0.0029,-0.001422508,-0.077175049,0.09516383,0.477894733,,,13.9815,14.527,14.1283,13.6648,290071.37,0.033776
,NSR,,29.48999977,1654176896,0.328669816,,Information Technology,,,,0.046115616,0.093170205,0,,,,,0.0044,0.046115616,-0.179297782,-0.176716917,-0.421424386,,,28.6335,27.6086,27.2246,34.3961,84358.8,0.009823
,MRLN,,19.78000069,255432784,0.72819157,,Financials,,,,0.085236173,0.06926284,0,,,,,-0.0025,0.085236173,0.432015649,-0.068467995,-0.107535021,,,19.3625,18.8446,19.1545,21.651,165519.04,0.019273
,CNO,,17.85000038,3796239616,0.856162976,,Financials,,,,0.068222703,0.062983379,0,,,,,0.0125,0.068222703,0.185269356,-0.015825269,0.293221638,,,17.131,17.2452,17.0305,17.3434,3888747.45,0.452811
,VG,,3.450000048,721229504,0.46630789,,Telecommunication Services,,,,-0.041666628,0.023425276,0,,,,,0.0648,-0.041666628,-0.157015911,-0.251626909,0.091772137,,,3.3405,3.5232,3.6262,3.7758,601031.4,0.069985
,FPO,,13.23999977,778635776,0.525926289,,REIT,,,,0.008438811,0.000455926,0.205487604,,,,,0.0115,0.008438811,-0.044991927,0.068418571,0.114822752,,,13.0785,13.16,13.0906,12.6998,777969.16,0.090588
,CIDM,,1.870000005,143567856,-0.051160477,,Consumer Discretionary,,,,-0.17802201,-0.135775518,0.025409588,,,,,-0.1302,-0.17802201,-0.124912211,-0.363945589,0.316901452,,,21.335,23.469,24.2995,24.6543,110608.98,0.012879
,UTI,,11.17000008,274694528,0.4864276,,Consumer Discretionary,,,,-0.066053508,0.005085649,0,,,,,-0.0071,-0.066053508,0.01447445,-0.160933793,0.061008854,,,11.272,11.7468,11.7499,12.6186,242165.6,0.028198
