EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
None (3802 securities),,,,,,,,,,,,,,,,,,,,,,,,,,,,Start,20150324
ACFC US Equity,48426100,US0484261005,B3R7WM0,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,4.150000095,Common Stock,64362604,2.469133331,1.715690514,-7.572376238,13128.94828,1327000,0,72336000,0,-757000,34574000,1.2,4.0394,3.9286,3.9973,4.0261,2.72,4.53,,,20150331
MANT US Equity,564563104,US5645631046,2825308,Information Technology,IT Services,IT Consulting & Other Services,33.93999863,Common Stock,1269485696,3.190277981,27.61816461,18.64400366,162399.4098,47294000,0,1154779008,0,,1773980992,-13.88,33.27,33.2204,31.6273,30.0358,-2.33,12.99,,,
SVBI US Equity,81811M100,US81811M1009,2962443,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,4.949999809,Common Stock,49833528,9.999995761,9.033834103,8.79419865,4165.05,2909000,2072000,80310000,3500000,-2842000,36141000,-5.05,4.6925,4.5621,4.5781,4.5881,2.91,9.05,,,
FVE US Equity,33832D106,US33832D1063,2826152,Health Care,Health Care Providers & Services,Health Care Facilities,4.440000057,Common Stock,217548080,21.97802003,17.7718854,-8.641976641,144337.6066,-79350000,0,226782000,0,-12295000,1328075040,-4.28,3.927,3.7634,3.9638,4.203,2.54,6.99,,,
UNIS US Equity,9.05E+107,US90478E1038,B61FS45,Health Care,Health Care Equipment & Supplies,Health Care Supplies,4.010000229,Common Stock,516623840,1.518991911,74.72767301,-1.474200006,1564451.951,-72021000,0,-19931000,0,,14712000,-16.46,37.145,40.064,36.52,32.079,14.25,19.70,,,
FSP US Equity,35471R106,US35471R1068,B02T2D1,Financials,Real Estate Investment Trusts (REITs),Office REITs,12.81999969,REIT,1284402560,1.504351375,17.80641437,8.179752917,356078.7377,12208000,0,979646976,0,0,249683000,-6.47,12.653,12.8044,12.537,12.3041,-1.23,6.01,,,
MDAS US Equity,584045108,US5840451083,B29YMY4,Health Care,Health Care Technology,Health Care Technology,18.81999969,Common Stock,1133373056,-2.030189528,-9.169882633,-23.83650185,643747.0164,-20390000,0,446487008,0,116607000,720229008,7.55,18.9605,19.0036,19.2165,20.711,-4.08,-4.76,,,
PLMT US Equity,697062206,US6970622063,2166591,Financials,Banks,Regional Banks,19,Common Stock,243476912,14.1826965,35.43948729,36.43496077,10182.57377,9355000,0,133044000,0,-21051000,53188000,-4.05,18.252,17.471,16.9101,15.4852,-1.3,14.32,,,
FSNN US Equity,36113B400,US36113B4005,BMM28B4,Telecommunication Services,Diversified Telecommunication Services,Alternative Carriers,4.133500099,Common Stock,30732688,10.97203123,13.2465751,-17.32999925,14443.27869,-2567142,1746203,13289496,268,,92052600,-7.83,4.0544,3.8111,3.6211,4.1673,8.75,31.22,,,
EAC US Equity,29482P100,US29482P1003,B3X9J74,Industrials,Aerospace & Defense,Aerospace & Defense,4.320000172,Common Stock,59718896,-29.75609586,-66.74364705,-77.62817042,37921.08197,-10231000,0,180287008,0,-3703000,346609000,-17.82,5.028,6.2754,7.7899,11.0337,-0.46,-48.20,,,
CUTR US Equity,232109108,US2321091082,2839741,Health Care,Health Care Equipment & Supplies,Health Care Equipment,12.92000008,Common Stock,189742608,0.544744691,27.920788,15.46023736,62206.08197,-10612000,0,80508000,0,-124000,78138000,5.42,13.481,13.1482,11.9241,10.9431,-5.76,20.97,,,
