EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
None (3813 securities),,,,,,,,,,,,,,,,,,,,,,,,,,,,Start,20150724
ACFC US Equity,48426100,US0484261005,B3R7WM0,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,4.460000038,Common Stock,69170408,0.224724254,14.9484512,9.582305898,38175.77778,6917000,0,78080000,0,,35408000,23.67,4.569,4.43,4.2894,4.1313,-0.44,7.62,,,20150731
MANT US Equity,564563104,US5645631046,2825308,Information Technology,IT Services,IT Consulting & Other Services,29.54999924,Common Stock,1108838144,1.896549093,-7.92163033,3.25659915,147408.9841,54160000,0,1168428032,0,,1613274976,-7.88,29.7615,29.3092,30.603,30.6902,0.03,2.72,,,
SVBI US Equity,81811M100,US81811M1009,2962443,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,4.920000076,Common Stock,49637284,2.28690509,10.56180421,5.582234822,6999.166667,4848000,2106000,122811000,3500000,,37344000,-3.25,4.8412,4.828,4.7708,4.6644,0.61,4.89,,,
FVE US Equity,33832D106,US33832D1063,2826152,Health Care,Health Care Providers & Services,Health Care Facilities,4.550000191,Common Stock,222932336,-5.208333126,30.7471312,-1.93964824,222547.9048,-78316000,0,222255008,0,,1333637024,-25.22,4.6265,4.708,4.4896,4.2271,3.91,6.35,,,
UNIS US Equity,9.05E+107,US90478E1038,B61FS45,Health Care,Health Care Equipment & Supplies,Health Care Supplies,1.769999981,Common Stock,232250656,-17.67442314,-55.41561793,-30.03952565,1104778.492,-80017000,0,4228000,0,,16250000,-29.55,19.29,22.014,28.878,32.6702,-5.38,-47.46,,,
FSP US Equity,35471R106,US35471R1068,B02T2D1,Financials,Real Estate Investment Trusts (REITs),Office REITs,11.68999958,REIT,1171190784,5.024119748,-6.370322602,1.916232329,333643.5079,21358000,0,955545984,0,,244419000,-9.77,11.7045,11.6314,11.9988,12.2016,1.2,1.27,,,
MDAS US Equity,584045108,US5840451083,B29YMY4,Health Care,Health Care Technology,Health Care Technology,23.59000015,Common Stock,1424003328,6.93563338,27.44462378,-5.22297818,621250.873,-24997000,0,455328000,0,,749951984,-9.01,21.871,21.8196,20.8325,20.2444,12.51,15.12,,,
PLMT US Equity,697062206,US6970622063,2166591,,,,19.82999992,Common Stock,254113008,0.708140934,22.38529566,53.51433812,27240.52381,10072000,0,136666000,0,-15127000,53491000,-2.73,20.021,19.4416,18.9994,17.7077,-0.9,9.48,,,
FSNN US Equity,36113B400,US36113B4005,BMM28B4,Telecommunication Services,Diversified Telecommunication Services,Alternative Carriers,2.862999916,Common Stock,21731598,34.41313438,-20.25069681,-42.74000168,20434.4127,-8272605,1723103,9194496,263,,94410810,-29.68,2.6044,2.6062,3.3146,3.4275,1.64,-18.64,,,
EAC US Equity,29482P100,US29482P1003,B3X9J74,Industrials,Aerospace & Defense,Aerospace & Defense,3.599999905,Common Stock,49799424,-17.05069636,-48.93617295,-75.03467486,69768.61905,-77789000,0,102994000,0,,338587000,-5.34,3.6325,3.863,4.0371,6.605,-0.56,0.28,,,
CUTR US Equity,232109108,US2321091082,2839741,Health Care,Health Care Equipment & Supplies,Health Care Equipment,15.02000046,Common Stock,217503696,-2.971570401,12.93233265,49.45273804,114327.1746,-10646000,0,78573000,0,-124000,81020000,-4.74,15.2405,15.012,14.3899,12.9091,-0.91,11.45,,,
H US Equity,448579102,US4485791028,B5B82X4,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",55.47000122,Common Stock,8064085504,-2.152050513,-1.404189699,-9.333113854,315963.2698,312000000,0,4422000128,0,,4395000064,-6.18,57.6245,57.508,58.102,58.4121,-0.3,-3.82,,,
CORT US Equity,218352102,US2183521028,B00SCY1,Health Care,Pharmaceuticals,Pharmaceuticals,5,Common Stock,538772800,-16.80532763,71.82130077,102.4291475,367354.3968,-22283000,0,10572000,0,,32248000,2.78,5.397,5.9301,5.8246,4.4715,7.01,-12.65,,,
CKEC US Equity,143436400,US1434364006,2845469,Consumer Discretionary,Media,Movies & Entertainment,24.60000038,Common Stock,604573120,-7.309722936,-11.09504766,-22.90817769,289197.3492,-11402000,0,289048992,0,,751452016,-6.39,26.7925,27.3478,29.5473,28.998,-4.02,-17.00,,,
VRNT US Equity,92343X100,US92343X1000,2849193,Information Technology,Software,Application Software,58.00999832,Common Stock,3559377664,-4.502429267,8.673655228,19.95450287,356692.3016,8314000,0,1020828992,0,,1140579008,-8.54,59.9885,61.8766,62.2228,59.7732,-1.42,-5.23,,,
VSI US Equity,9.28E+105,US92849E1010,B55C7L5,Consumer Discretionary,Specialty Retail,Specialty Stores,36.93000031,Common Stock,1098422144,-0.912262271,-12.63307333,-14.61271606,368942.6667,59432000,0,557331008,0,,1242044992,-3.24,36.569,38.1212,39.4206,42.0734,3.17,-12.23,,,
BCBP US Equity,55298103,US0552981039,2848253,Financials,Banks,Regional Banks,11.56012535,Common Stock,97210760,-4.254295456,2.276947171,-6.668288392,4195.948276,6452000,806000,90194000,13430000,,66959000,-0.43,11.6165,11.9604,12.0135,12.0957,1.21,-2.99,,,
EPAX US Equity,23177108,US0231771082,2845845,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",2.309999943,Common Stock,39964632,-5.327873418,-8.33333491,-46.52778123,16366.85714,-16862000,0,31874000,0,,40493000,14.96,2.27,2.3878,2.4971,2.5477,-0.85,-18.18,,,
