EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
None (3628 securities),,,,,,,,,,,,,,,,,,,,,,,,,,,,Start,20120222
AQQSQ US Equity,02970Q203,US02970Q2030,2448880,Financials,Real Estate Management & Development,Real Estate Operating Companies,5.96999979,REIT,17891494,-2.926834185,-61.35922418,-64.14387759,3657.824561,-23902000,240000,-10038000,1000,-10916000,84020000,-8.54,5.8264,5.8521,8.9486,12.9261,1.36,-33.56,,,20120229
MANT US Equity,564563104,US5645631046,2825308,Information Technology,IT Services,IT Consulting & Other Services,34.36000061,Common Stock,1270062464,-2.30309241,-3.594444464,-18.68731115,194021.6774,133306000,0,1089256960,0,,2869982016,0.93,35.612,34.1934,33.8327,36.5965,-3.79,-0.77,,,
SVBI US Equity,81811M100,US81811M1009,2962443,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,3.589999914,Common Stock,36139452,11.14550752,16.55844166,-25.82645039,4023.433333,1219000,1450000,105930000,4000,,47011000,10.86,3.2756,2.9302,2.7602,3.1055,11.01,41.20,,,
FVE US Equity,33832D106,US33832D1063,2826152,Health Care,Health Care Providers & Services,Health Care Facilities,3.74000001,Common Stock,179143376,6.85714313,24.2524924,-46.72364644,253871.1935,68343000,0,280193984,0,,1283167008,-8.82,3.7015,3.3802,3.0181,3.8886,-0.84,37.74,,,
MCPIQ US Equity,608753109,US6087531090,B458HM7,Materials,Metals & Mining,Diversified Metals & Mining,26.01000023,Common Stock,2182129664,-18.00125854,-50.90600141,-45.80121,3762180.887,118334000,9013000,845228032,2000,,396831000,30.07,27.593,27.813,31.1829,42.2786,-15.09,-27.03,,,
UNIS US Equity,9.05E+107,US90478E1038,B61FS45,Health Care,Health Care Equipment & Supplies,Health Care Supplies,3.849999905,Common Stock,284737536,-8.983454202,-17.73504176,-18.43220178,252728.4677,-45633000,0,68447000,0,,4387000,5.45,38.2075,36.887,40.7645,42.894,-2.11,-9.73,,,
MKTG US Equity,761248103,US7612481033,B5MYYV3,,,,11.98999977,Common Stock,568843968,2.129471932,-15.80056205,,231279.6613,7971000,1594000,140256992,0,,134939000,-0.17,11.7345,10.687,10.0752,12.4048,1.94,44.72,,,
FSP US Equity,35471R106,US35471R1068,B02T2D1,Financials,Real Estate Investment Trusts (REITs),Office REITs,10.34000015,REIT,857572736,0.29097703,-12.32795629,-26.76190348,387727.4516,21385000,0,921366976,0,0,147526000,2.51,10.4175,10.1944,10.7605,11.6337,-2.55,-3.74,,,
MDAS US Equity,584045108,US5840451083,B29YMY4,Health Care,Health Care Technology,Health Care Technology,14.43000031,Common Stock,834221376,37.29781152,35.62029924,1.834863991,629332.2419,-15494000,0,418612992,0,127729000,578271992,-8.8,13.0245,11.1466,10.5951,11.3544,5.47,49.37,,,
PLMT US Equity,697062206,US6970622063,2166591,Financials,Banks,Regional Banks,5.849999905,Common Stock,74449440,16.76645983,-42.9268302,-44.81132364,4027.291667,-53716000,0,105369000,0,0,69389000,-5.98,5.5256,5.5066,7.3577,#N/A N/A,-0.17,-14.84,,,
CUTR US Equity,232109108,US2321091082,2839741,Health Care,Health Care Equipment & Supplies,Health Care Equipment,9.659999847,Common Stock,134353216,22.27847761,24.32432267,0,68159.95161,-10061000,0,91567000,0,32000,60290000,-11.49,8.6145,8.0774,7.7185,7.9059,-0.43,19.41,,,
H US Equity,448579102,US4485791028,B5B82X4,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",41.86000061,Common Stock,6950668800,-0.23831858,26.73327931,-8.502730906,292929.2742,111000000,0,4817999872,0,-192000000,3698000000,2.05,42.7085,40.4838,37.7046,37.6266,-0.22,16.03,,,
MITI US Equity,59509C105,US59509C1053,B14PWM3,,,,10.98999977,Common Stock,1011705344,0.825689502,137.365,76.40449017,2953905.129,-56186000,0,139900992,0,,26381000,#N/A N/A,10.9625,9.3202,7.7249,6.5378,0.23,79.20,,,
9876547D US Equity,487169104,US4871691048,B034L83,,,,9.569999695,Common Stock,640920128,-2.644966744,12.50322024,-0.442973469,24897.66129,9065000,0,486569984,0,,106919000,2.4,9.6855,9.581,9.5865,9.3086,-3.52,-4.67,,,
XPL US Equity,8342EP107,US8342EP1070,B021PD8,Materials,Metals & Mining,Precious Metals & Minerals,1.529999971,Common Stock,52333652,-7.272727667,-26.44230637,-61.26582398,66186.77419,-6951000,0,19006000,0,3123000,,-9.81,1.6133,1.5692,1.5761,2.0628,-14.55,-5.37,,,
CORT US Equity,218352102,US2183521028,B00SCY1,Health Care,Pharmaceuticals,Pharmaceuticals,4,Common Stock,336924800,16.61807353,44.92753673,6.951871385,603805.5484,-29512000,0,43666000,0,,0,-1.75,3.4524,3.4004,3.309,3.4595,-3.68,24.37,,,
MWV US Equity,583334107,US5833341077,2840044,Materials,Containers & Packaging,Paper Packaging,30.37999916,Common Stock,5193734656,1.517498956,17.7497378,6.933270948,1172781.129,271000000,0,3182000128,0,934000000,6060000000,3.98,26.93,26.9074,25.956,26.2606,-0.3,2.30,,,
CKEC US Equity,143436400,US1434364006,2845469,Consumer Discretionary,Media,Movies & Entertainment,7.550000191,Common Stock,97900400,7.244321472,16.87306728,5.153208513,47450.25806,-14224000,0,-7762000,0,,478320000,84.77,7.3961,7.1343,7.0285,6.8649,2.59,-0.13,,,
VRNT US Equity,92343X100,US92343X1000,2849193,Information Technology,Software,Application Software,28.45999908,Common Stock,1105915776,-0.974254311,8.958645368,-17.21931879,176541.6613,36172000,14632000,121201000,285542016,,757524000,13.81,28.7945,28.1778,28.0526,29.7523,-5.04,-2.83,,,
VSI US Equity,9.28E+105,US92849E1010,B55C7L5,Consumer Discretionary,Specialty Retail,Specialty Stores,43.72000122,Common Stock,1309558272,-0.137043308,2.749710939,25.66829569,265450.5484,44864000,0,355803008,0,-13654000,856586000,1.12,43.61,42.0778,39.8845,41.0455,-3.55,15.27,,,
BCBP US Equity,55298103,US0552981039,2848253,Financials,Banks,Regional Banks,10.19999981,Common Stock,100280280,0.188487916,11.10367194,-3.686161298,10215.03571,8141000,0,98896000,0,-5595000,52880000,-2.01,10.25,10.1582,9.9064,10.222,0.19,5.72,,,
EPAX US Equity,23177108,US0231771082,2845845,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",5.349999905,Common Stock,93585952,18.64035029,-22.92094323,-47.6777454,66499.58065,2956000,0,76957000,0,,66438000,0,5.2385,4.7786,4.8444,6.4075,2.48,18.69,,,
CVGW US Equity,128246105,US1282461052,2859200,Consumer Staples,Food Products,Packaged Foods & Meats,28.54000092,Common Stock,421547232,3.032491442,50.31477668,25.45651732,76145.25806,10954000,0,95780000,0,,522528984,-6.17,28.054,27.2004,25.2272,22.7872,-0.29,3.54,,,
PNCLQ US Equity,723443107,US7234431077,2170848,,,,1.269999981,Common Stock,24292180,57.76397138,-62.75659974,-79.00826544,249544.5645,-13063000,0,112316000,0,,1229682016,6.3,1.3015,1.0579,1.7026,2.8179,-7.87,-41.79,,,
NYX US Equity,629491101,US6294911010,B1VJYW2,,,,30.54000092,Common Stock,8001480192,10.77258344,15.048121,-14.14887429,2882550.968,603000000,0,6638000128,0,1306000000,4552000000,-0.75,28.998,27.6822,27.266,29.0315,-1.65,5.41,,,
SBRA US Equity,78573L106,US78573L1061,B5NLBP6,Financials,Real Estate Investment Trusts (REITs),Health Care REITs,14.43999958,REIT,532376800,-0.345066884,33.09548631,-15.34582842,275115.2742,,,329924000,0,0,,16.2,14.424,13.5052,11.871,12.824,0.77,35.28,,,
