EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
None (3583 securities),,,,,,,,,,,,,,,,,,,,,,,,,,,,Start,20130423
ACFC US Equity,48426100,US0484261005,B3R7WM0,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,4.989999771,Common Stock,13120706,12.83209995,132.0930023,137.6190475,28242.23333,-6667000,0,40260000,0,-833000,43601000,0.4,4.6931,4.3896,3.4713,2.8504,1.63,43.80,,,20130430
MANT US Equity,564563104,US5645631046,2825308,Information Technology,IT Services,IT Consulting & Other Services,26.69000053,Common Stock,988664320,-0.669893188,18.33458118,-12.01214753,209286.0164,95019000,0,1165228032,0,,2582294976,1.5,25.5945,25.6926,25.7459,24.3878,8.94,9.11,,,
SVBI US Equity,81811M100,US81811M1009,2962443,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,4.230000019,Common Stock,42582140,-20.18868176,17.50000364,12.26115036,7981.37931,3538000,1311000,109349000,4000,,42629000,16.71,4.7635,5.0032,4.2172,3.6506,-0.47,-3.86,,,
FVE US Equity,33832D106,US33832D1063,2826152,Health Care,Health Care Providers & Services,Health Care Facilities,4.730000019,Common Stock,228146832,-29.29745921,-10.07604918,37.90087251,525378.1148,14143000,0,308951008,0,,1400663008,8.46,6.1305,6.2988,5.8499,5.2721,-21.43,-16.43,,,
MCPIQ US Equity,608753109,US6087531090,B458HM7,Materials,Metals & Mining,Diversified Metals & Mining,5.840000153,Common Stock,1101316608,12.30769936,-43.84615032,-78.41832865,6598970.492,-442968008,11385000,1237068032,2000,165132000,528511000,12.5,5.3555,5.754,7.3374,9.5373,12.74,-20.87,,,
UNIS US Equity,9.05E+107,US90478E1038,B61FS45,Health Care,Health Care Equipment & Supplies,Health Care Supplies,1.980000019,Common Stock,177883600,-9.174313833,-27.99999931,-53.73831958,740093.377,-56884000,0,40245000,0,,3868000,67.17,20.775,22.61,22.8694,25.8865,-1,-10.81,,,
MKTG US Equity,761248103,US7612481033,B5MYYV3,,,,7.769999981,Common Stock,383305760,-12.20339383,-13.08724446,-39.20187681,279639.3443,7582000,0,158410000,0,,162824000,25.87,8.3165,8.3259,7.5115,8.4169,-3.72,1.83,,,
FSP US Equity,35471R106,US35471R1068,B02T2D1,Financials,Real Estate Investment Trusts (REITs),Office REITs,15.27000046,REIT,1266454144,5.778724207,37.51102803,61.37590453,231381.8689,21420000,0,853833024,0,,168909000,-10.81,14.8085,14.3406,13.5129,12.2929,3.24,18.96,,,
MDAS US Equity,584045108,US5840451083,B29YMY4,Health Care,Health Care Technology,Health Care Technology,18.72999954,Common Stock,1113702656,-2.701301079,5.64015807,48.5329108,403150.9344,-6878000,0,433623008,0,122071000,640120992,-12.44,18.312,18.7772,18.5191,17.4932,4.23,-4.19,,,
PLMT US Equity,697062206,US6970622063,2166591,Financials,Banks,Regional Banks,13.41300011,Common Stock,171183408,15.62930746,61.60240721,144.7627748,1859.34,-1864000,0,98380000,0,0,72420000,3.93,13.3257,11.6004,9.9565,#N/A N/A,11.4,54.71,,,
EAC US Equity,29482P100,US29482P1003,B3X9J74,Industrials,Aerospace & Defense,Aerospace & Defense,19.80999947,Common Stock,192719616,21.83271333,163.4308446,152.6785597,66066.42623,15636000,,104352000,0,5881000,180824000,25.54,19.019,16.0405,12.9418,9.9418,2.7,68.88,,,
CUTR US Equity,232109108,US2321091082,2839741,Health Care,Health Care Equipment & Supplies,Health Care Equipment,11.10999966,Common Stock,161730496,-14.53846418,49.93252207,26.24999336,127205.6557,-6548000,0,90774000,0,-141000,77277000,-15.3,11.9775,12.4188,11.1528,9.3776,1.37,1.00,,,
H US Equity,448579102,US4485791028,B5B82X4,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",42.68000031,Common Stock,7052972544,-1.27226288,16.93150769,-0.813382487,276072.541,87000000,0,4821000192,0,-103000000,3949000000,-3.66,41.7685,41.9156,40.5525,38.9488,3.04,6.51,,,
9876547D US Equity,487169104,US4871691048,B034L83,,,,9.850000381,Common Stock,657500288,-3.431367003,4.232810373,1.546397682,37210.63934,5427000,0,491787008,0,,98636000,0.51,9.9615,10.1406,9.9817,9.776,-0.61,-2.48,,,
XPL US Equity,8342EP107,US8342EP1070,B021PD8,Materials,Metals & Mining,Precious Metals & Minerals,1.210000038,Common Stock,41862976,-24.37499874,-24.37499874,-6.360332166,25012.11475,-3598000,,8688000,0,,,-2.48,1.3233,1.4552,1.5442,1.5142,0.83,-31.25,,,
CORT US Equity,218352102,US2183521028,B00SCY1,Health Care,Pharmaceuticals,Pharmaceuticals,1.769999981,Common Stock,176671312,-11.50000095,-29.20000076,-52.67379742,236452.8852,-38048000,0,61777000,0,0,3307000,2.82,1.806,1.8643,1.8384,2.2761,-6.35,-18.43,,,
MWV US Equity,583334107,US5833341077,2840044,Materials,Containers & Packaging,Paper Packaging,34.47999954,Common Stock,6056994816,-4.325068108,18.91780628,26.79414726,1182832.525,176000000,0,3352999936,0,1026000000,5490000128,1.51,35.1965,35.7926,33.8492,31.6431,-0.91,11.66,,,
CKEC US Equity,143436400,US1434364006,2845469,Consumer Discretionary,Media,Movies & Entertainment,17.55999947,Common Stock,312338816,-3.090515162,28.92804415,31.73292998,169139.8197,94506000,0,149434000,0,0,541153008,0.91,17.0275,16.8669,16.1066,14.6727,6.49,10.09,,,
VRNT US Equity,92343X100,US92343X1000,2849193,Information Technology,Software,Application Software,33.04000092,Common Stock,1733674880,-9.603278782,21.15878387,9.259263114,412861.4098,58804000,15472000,144430000,365913984,-81000,839542000,1.6,33.8135,34.529,32.9902,30.2884,-0.24,-2.25,,,
VSI US Equity,9.28E+105,US92849E1010,B55C7L5,Consumer Discretionary,Specialty Retail,Specialty Stores,49.15000153,Common Stock,1491677952,0.614131138,-14.13347295,4.418954418,531499.7377,60825000,0,447417984,0,-10471000,950902000,-11.01,49.7255,51.726,55.2178,56.192,-0.12,-19.53,,,
BCBP US Equity,55298103,US0552981039,2848253,Financials,Banks,Regional Banks,10.42199993,Common Stock,88311864,7.22221857,6.022951449,5.530538826,4752.894737,-1240000,130000,92744000,0,-10322000,55171000,-0.8,10.1956,9.9964,9.6645,9.9362,2.38,10.82,,,
EPAX US Equity,23177108,US0231771082,2845845,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",3.349999905,Common Stock,57046144,-22.27378308,-25.46396824,-27.56354586,45601.11475,1744000,0,65123000,0,,58052000,5.97,3.7548,4.1683,4.4289,4.8054,-2.05,-31.14,,,
MACK US Equity,590328100,US5903281005,B72XX62,Health Care,Biotechnology,Biotechnology,4.920000076,Common Stock,471832928,-19.34425978,-20.38834607,-37.72151877,348322.9508,-91754000,,-6517000,0,-172552992,48921000,12.4,5.764,6.0618,6.1812,6.9282,-12.92,-18.95,,,
CVGW US Equity,128246105,US1282461052,2859200,Consumer Staples,Food Products,Packaged Foods & Meats,28.36000061,Common Stock,421060928,-1.459346999,23.37180532,1.562355922,51141.91803,16976000,0,112417000,0,,573224000,4.76,28.4615,28.3982,26.6404,25.7975,-0.49,13.85,,,
NYX US Equity,629491101,US6294911010,B1VJYW2,,,,38.81000137,Common Stock,9430830080,0.439963733,60.01414215,57.59363592,2033778.148,405000000,0,5958000128,0,1330000000,3760000000,3.66,37.784,37.8212,34.6421,29.73,2.27,13.16,,,
SBRA US Equity,78573L106,US78573L1061,B5NLBP6,Financials,Real Estate Investment Trusts (REITs),Health Care REITs,29.81999969,REIT,1113296896,2.792138778,38.04519405,90.64186551,246770.8361,19513000,0,305488000,0,0,103170000,-8.31,29.472,28.2488,25.8736,22.9722,-2.87,20.41,,,
LPDX US Equity,53630M108,US53630M1080,2857572,,,,8.640000343,Common Stock,126785952,-17.79257702,,,56231.34426,,,-39557000,57302000,,,-21.88,9.1965,9.7494,#N/A N/A,#N/A N/A,1.77,-17.71,,,
ARO US Equity,7865108,US0078651082,2872092,Consumer Discretionary,Specialty Retail,Apparel Retail,14.65999985,Common Stock,1148528896,7.794113502,22.67782495,-33.90441999,2087977.541,34923000,0,410364000,0,-4833000,2386178016,-0.34,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
RGC US Equity,758766109,US7587661098,2866824,Consumer Discretionary,Media,Movies & Entertainment,17.94000053,Common Stock,2795660288,7.618479016,28.35450779,49.41577285,1048222.918,120800000,0,-704200000,0,,2782099968,-0.17,17.23,16.4076,15.4481,14.9202,3.4,21.80,,,
CQB US Equity,170032809,US1700328099,2855468,,,,8.630000114,Common Stock,400463936,11.2113384,19.69486919,1.529413111,507155.3607,-404388000,0,370401984,0,,3078816000,17.03,7.8245,7.3438,7.5155,7.0408,1.17,17.41,,,
DDE US Equity,260095104,US2600951048,2857486,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,1.840000033,Common Stock,63227004,-11.53845669,-22.01680904,-29.72537025,25789.81967,2153000,0,113250000,0,1994000,212346000,-7.07,1.9916,2.0931,2.1914,2.3432,-8.09,-17.48,,,
AMRC US Equity,2.36E+111,US02361E1082,B3SWPT2,Industrials,Construction & Engineering,Construction & Engineering,7.369999886,Common Stock,334078432,-0.405408235,-33.36347553,-39.54060591,127348.623,18538946,,261846768,,20892540,631170576,12.08,7.314,7.58,8.5472,9.9859,3.08,-25.10,,,
POM US Equity,713291102,US7132911022,2971698,Utilities,Electric Utilities,Electric Utilities,22.60000038,Common Stock,5609209344,5.607480301,16.84582835,26.16935982,2016517.656,285000000,0,4446000128,0,3176000000,5081000064,-8.1,21.896,21.1438,20.3592,19.8716,3.24,17.31,,,
NTS US Equity,62943B105,US62943B1052,B7M32S7,,,,1.159000039,Common Stock,47735268,12.52427877,-4.056283761,136.5306156,44164.27869,-546993,0,27403868,0,1257967,59870434,0.09,1.1025,1.0492,1.0191,0.9453,-3.41,11.44,,,
