EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
None (3683 securities),,,,,,,,,,,,,,,,,,,,,,,,,,,,Start,20131024
MANT US Equity,564563104,US5645631046,2825308,Information Technology,IT Services,IT Consulting & Other Services,27.94000053,Common Stock,1038503488,-2.851181114,6.300431878,25.79017085,144620.9846,79654000,0,1205089024,0,,2440356992,2.97,28.6285,28.5319,27.954,27.0642,-3.52,-4.71,,,20131031
SVBI US Equity,81811M100,US81811M1009,2962443,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,4.860000134,Common Stock,48924060,-7.174399842,14.89361966,35.00000729,5661.709677,-18539000,,88496000,4000,,41465000,-4.32,5.078,5.0137,4.9726,4.7801,-1.22,-2.61,,,
FVE US Equity,33832D106,US33832D1063,2826152,Health Care,Health Care Providers & Services,Health Care Facilities,5.070000172,Common Stock,244736624,-1.934234104,7.188163874,-3.612168231,216965.3231,11874000,0,309812992,0,,1403426976,-2.76,5.24,5.2298,5.4371,5.6222,-4.7,-14.36,,,
MCPIQ US Equity,608753109,US6087531090,B458HM7,Materials,Metals & Mining,Diversified Metals & Mining,5.070000172,Common Stock,1184210688,-22.71341134,-13.18493084,-51.24999656,7360672.708,-489660008,11385000,1359869952,2000,,622693008,-5.72,5.923,6.3608,6.427,6.382,-5.76,-32.04,,,
UNIS US Equity,9.05E+107,US90478E1038,B61FS45,Health Care,Health Care Equipment & Supplies,Health Care Supplies,3.029999971,Common Stock,304489376,-8.734938786,53.03030011,10.18181714,955916.8308,-63198000,0,35598000,0,0,2743000,46.86,33.865,33.091,31.7515,28.5075,-11.92,7.45,,,
MKTG US Equity,761248103,US7612481033,B5MYYV3,,,,16.34000015,Common Stock,822693120,-1.089590195,110.2960128,82.7740595,485902.1231,5372000,0,165392000,0,-5170000,183190000,3.49,16.6685,16.0028,14.9981,11.7722,-8.72,12.77,,,
FSP US Equity,35471R106,US35471R1068,B02T2D1,Financials,Real Estate Investment Trusts (REITs),Office REITs,13.19999981,REIT,1322473728,5.073233197,-11.13488119,22.19933843,323513.5231,19150000,0,1059148992,0,,194643000,-2.58,13.0965,12.726,13.0297,13.5248,-3.01,0.57,,,
MDAS US Equity,584045108,US5840451083,B29YMY4,Health Care,Health Care Technology,Health Care Technology,23.02899933,Common Stock,1409232512,-9.405982457,22.95248207,29.88719641,449641.6154,5336000,0,478815008,0,,673730000,-6.47,25.345,24.5766,22.434,20.5367,-12.44,5.78,,,
PLMT US Equity,697062206,US6970622063,2166591,Financials,Banks,Regional Banks,13.42000008,Common Stock,171569392,2.914111316,0.052187948,61.68674419,5427.90625,28618000,0,120946000,0,-23200000,59045000,0.07,13.1795,13.015,13.1372,12.3206,-0.45,0.07,,,
EAC US Equity,29482P100,US29482P1003,B3X9J74,Industrials,Aerospace & Defense,Aerospace & Defense,19.60000038,Common Stock,269217088,25.15964606,-1.060066078,160.6383036,61275.01538,13984000,,100813000,78044000,,220868000,-3.52,18.8995,16.8632,17.7227,17.6206,1.61,5.09,,,
