EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
None (3835 securities),,,,,,,,,,,,,,,,,,,,,,,,,,,,Start,20140724
ACFC US Equity,48426100,US0484261005,B3R7WM0,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,4.170000076,Common Stock,64672784,2.709362933,2.709362933,-14.02061529,18445.06452,-7382000,0,70367000,0,,33692000,-0.24,4.0823,4.1199,4.1189,4.0418,2.21,-3.02,,,20140731
MANT US Equity,564563104,US5645631046,2825308,Information Technology,IT Services,IT Consulting & Other Services,27,Common Stock,1004963200,-8.536586784,-5.878898476,-5.880060637,143181.4844,-30538000,0,1137056000,0,,1974348960,7.33,28.982,29.2252,29.4194,29.1695,-8.57,-8.83,,,
SVBI US Equity,81811M100,US81811M1009,2962443,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,4.610000134,Common Stock,46410616,-0.646545988,2.672613998,-7.615223548,8307.4,-24327000,1078000,83550000,4000,,36481000,-1.08,4.6102,4.665,4.6436,4.6878,0.44,-2.12,,,
FVE US Equity,33832D106,US33832D1063,2826152,Health Care,Health Care Providers & Services,Health Care Facilities,4.570000172,Common Stock,222163424,-8.782435871,-15.83793156,-22.80405215,146563.6719,9196000,0,316948992,0,,1395118976,1.53,4.7885,4.938,5.0365,5.1834,-3.18,-5.38,,,
MCPIQ US Equity,608753109,US6087531090,B458HM7,Materials,Metals & Mining,Diversified Metals & Mining,2.089999914,Common Stock,511448928,-18.67704403,-56.90721742,-71.9839155,6007668.203,-419351008,11384000,1257810944,,,528268000,-14.35,2.103,2.4714,3.4839,4.2803,-1.42,-56.00,,,
UNIS US Equity,9.05E+107,US90478E1038,B61FS45,Health Care,Health Care Equipment & Supplies,Health Care Supplies,2.519999981,Common Stock,261043296,-14.86486661,-46.03854519,-10.63829643,595056.9063,-64613000,0,19760000,0,,8810000,1.19,27.44,28.462,32.9985,36.746,-4.18,-22.46,,,
FSP US Equity,35471R106,US35471R1068,B02T2D1,Financials,Real Estate Investment Trusts (REITs),Office REITs,12.14000034,REIT,1216275200,-2.022515187,4.412925124,-3.114097771,279693.4219,15634000,0,1012744000,0,,247474000,0.08,12.4505,12.5332,12.4136,12.4363,-1.7,1.20,,,
MDAS US Equity,584045108,US5840451083,B29YMY4,Health Care,Health Care Technology,Health Care Technology,21.23999977,Common Stock,1295345280,-7.005255564,-3.629769107,-2.434546052,647121.8125,28927000,0,472095008,0,,683119024,8.29,23.4275,23.3252,23.6433,22.7718,-12.81,-6.96,,,
PLMT US Equity,697062206,US6970622063,2166591,Financials,Banks,Regional Banks,13.19999981,Common Stock,168861120,-7.922171695,9.053499796,-1.193139746,10713.84375,28436000,0,126952000,0,-20546000,56207000,6.06,13.7315,13.832,13.8209,13.3753,-2.43,-1.92,,,
FSNN US Equity,36113B400,US36113B4005,BMM28B4,Telecommunication Services,Diversified Telecommunication Services,Alternative Carriers,5.050000191,Common Stock,31331054,-4.716980962,-22.30768652,30.95624826,9306.135517,-2043882,745339,11181650,279,,68233027,-8.91,4.8704,5.4965,5.3211,5.7432,5.92,4.12,,,
EAC US Equity,29482P100,US29482P1003,B3X9J74,Industrials,Aerospace & Defense,Aerospace & Defense,14.63000011,Common Stock,202054000,-9.969230065,-24.27536053,-21.55495757,40672.0625,3336000,,185327008,0,,355465000,-9.71,15.342,15.6054,16.5332,18.1644,-0.81,-7.46,,,
CUTR US Equity,232109108,US2321091082,2839741,Health Care,Health Care Equipment & Supplies,Health Care Equipment,9.850000381,Common Stock,139808464,-5.197304562,3.684214542,3.141363191,112279.6563,-6194000,0,83377000,0,-219000,74816000,-1.52,10.016,9.8255,10.2362,9.9681,-2.18,-4.46,,,
H US Equity,448579102,US4485791028,B5B82X4,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",58.83000183,Common Stock,9039521792,-3.525742419,23.10106864,30.01105377,334087.8281,216000000,0,4770999808,0,,4349000064,3.84,61.6255,60.94,57.9169,53.3668,-5.55,4.53,,,
9876547D US Equity,487169104,US4871691048,B034L83,,,,15.06999969,Common Stock,997476928,-0.46235566,31.84601306,45.46332234,44059.5,9284000,0,471476992,0,,100803000,3.85,15.1615,14.9012,14.6743,12.9488,0.07,3.36,,,
XPL US Equity,8342EP107,US8342EP1070,B021PD8,Materials,Metals & Mining,Precious Metals & Minerals,1.559999943,Common Stock,61226392,18.18180915,59.20396969,65.46237336,36968.5,-1645000,0,8715000,0,,300000,-3.85,1.434,1.3288,1.2813,1.1362,4.7,47.17,,,
CORT US Equity,218352102,US2183521028,B00SCY1,Health Care,Pharmaceuticals,Pharmaceuticals,2.390000105,Common Stock,241136288,-14.64285194,-30.52325392,13.27015278,504397.2344,-47857000,0,9371000,0,,13045000,15.48,2.471,2.4372,3.0044,2.8356,-2.05,-45.93,,,
MWV US Equity,583334107,US5833341077,2840044,Materials,Containers & Packaging,Paper Packaging,41.79999924,Common Stock,7016754688,-5.010891868,21.59723708,19.57356818,1310087.313,398000000,0,3532999936,0,,5539000064,2.87,43.638,43.2128,40.6974,38.3499,-4.99,8.30,,,
CKEC US Equity,143436400,US1434364006,2845469,Consumer Discretionary,Media,Movies & Entertainment,31.44000053,Common Stock,723527680,-10.50384407,15.97196542,71.6157263,199144.9688,6659000,0,241960992,0,,666257984,7.73,32.5275,33.875,32.3005,29.1385,0.19,6.00,,,
VRNT US Equity,92343X100,US92343X1000,2849193,Information Technology,Software,Application Software,46.93999863,Common Stock,2772343808,-4.301734237,3.301056438,31.19060992,507713.6719,95532000,,688356992,0,,959898992,6.8,48.073,48.3376,46.6661,44.2622,-1.53,7.24,,,
VSI US Equity,9.28E+105,US92849E1010,B55C7L5,Consumer Discretionary,Specialty Retail,Specialty Stores,42.65000153,Common Stock,1312794240,-0.860062594,-4.841584524,-11.20132707,462106.2656,66258000,0,554265984,0,,1116218016,-8.11,43.2595,43.4452,44.645,46.5285,-2.98,-10.92,,,
BCBP US Equity,55298103,US0552981039,2848253,Financials,Banks,Regional Banks,13.05000019,Common Stock,108881792,-3.476333218,4.223059089,29.24475039,3259.609375,9318000,696000,102855000,0,-10970000,63931000,0.68,13.2125,13.3619,13.2847,12.9676,0.15,-0.84,,,
EPAX US Equity,23177108,US0231771082,2845845,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",4.300000191,Common Stock,73266440,-6.724510495,-13.48087782,18.13186997,20587.4375,-18846000,0,45669000,0,,47929000,-8.94,4.1985,4.268,4.073,4.1765,5.13,1.42,,,
MACK US Equity,590328100,US5903281005,B72XX62,Health Care,Biotechnology,Biotechnology,5.909999847,Common Stock,611124416,-18.93004282,12.57142566,23.64015874,2316621.516,-130116000,0,-65964000,0,,46165000,18.1,6.3613,7.063,6.2969,5.3924,0.17,34.62,,,
CVGW US Equity,128246105,US1282461052,2859200,Consumer Staples,Food Products,Packaged Foods & Meats,34.49000168,Common Stock,543576384,1.95093057,13.52864592,29.93166049,69039.23438,21758000,0,141571008,0,,748674992,12.93,34.4525,33.7384,33.3726,31.7994,-0.92,10.94,,,
SBRA US Equity,78573L106,US78573L1061,B5NLBP6,Financials,Real Estate Investment Trusts (REITs),Health Care REITs,27.70000076,REIT,1309189248,-3.517932267,-1.690970087,11.04998419,492597.4219,32295000,10260000,655779968,58000,0,154306000,4.22,28.4235,28.5804,28.6497,27.7428,-3.01,-6.35,,,
SYRX US Equity,87184N203,US87184N2036,BLM80G4,Information Technology,IT Services,IT Consulting & Other Services,3.819999933,Common Stock,74522048,-1.546396377,-32.98245507,36.42857137,36205.26563,-3863955,0,9264748,,,61529826,-2.62,3.8299,4.2001,6.0593,5.4103,-4.02,-28.06,,,
LPDX US Equity,53630M108,US53630M1080,2857572,,,,3.230000019,Common Stock,49240128,-5.555557105,-24.17840738,-49.1338572,24865,-11730000,0,46110000,0,,50775000,-12.38,3.2695,3.2911,3.3199,3.8132,0.94,3.86,,,
ARO US Equity,7865108,US0078651082,2872092,Consumer Discretionary,Specialty Retail,Apparel Retail,3.319999933,Common Stock,261086032,-4.871062345,-52.90780364,-78.05684132,2932342.453,-206445000,0,207970000,0,,2034486944,26.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
RGC US Equity,758766109,US7587661098,2866824,Consumer Discretionary,Media,Movies & Entertainment,19.45999908,Common Stock,3039225600,-7.772517855,2.126835104,8.065572745,1025493.063,131600000,0,-749100032,0,,3050200064,8.17,20.294,20.3654,19.6336,19.4593,-4.33,4.68,,,
CQB US Equity,170032809,US1700328099,2855468,,,,9.590000153,Common Stock,449930176,-11.61290493,-9.357275787,-20.61258102,332433.6875,-42317000,0,351496992,0,,3045223040,44.94,10.256,10.3628,11.035,10.9778,-5.8,-16.46,,,
DDE US Equity,260095104,US2600951048,2857486,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,1.25999999,Common Stock,41266668,-8.029198097,-20.25316733,-12.86306999,26167.89063,-1084000,0,115480000,0,,188348000,-15.08,1.3465,1.3854,1.4418,1.4797,-3.82,-13.10,,,
AMRC US Equity,2.36E+111,US02361E1082,B3SWPT2,Industrials,Construction & Engineering,Construction & Engineering,7.519999981,Common Stock,348491456,6.970124559,-23.73224906,-17.72429214,136704.5469,557010,0,271824992,0,,581072040,11.84,6.8695,6.9522,6.9844,8.3444,13.94,17.32,,,
POM US Equity,713291102,US7132911022,2971698,Utilities,Electric Utilities,Electric Utilities,26.85000038,Common Stock,6740022784,-2.292573403,41.44522494,37.64863398,2903837.438,281000000,,4336000000,0,,4818000064,2.64,27.467,27.4932,25.1141,22.1961,-2.11,1.32,,,
FBMS US Equity,318916103,US3189161033,2184300,Financials,Banks,Regional Banks,14.44999981,Common Stock,74407096,1.760563404,2.007214649,16.83437171,5220.368421,5642000,404000,72654000,17123000,,41070000,1.08,14.2906,14.3106,14.3364,14.3836,1.26,-0.01,,,
CPSI US Equity,205306103,US2053061030,2872122,Health Care,Health Care Technology,Health Care Technology,65.81999969,Common Stock,734811200,3.490568041,0.249086879,22.27280827,94659.4375,34135296,0,75012000,0,751159,203201020,-5.8,64.8165,64.2626,63.8396,63.1636,1.65,5.20,,,
CME US Equity,12572Q105,US12572Q1058,2965839,Financials,Diversified Financial Services,Specialized Finance,73.94000244,Common Stock,24828616704,4.214243301,0.178591924,5.647834925,1406950.016,959800000,0,21465399296,0,,2910600000,3.53,72.9285,71.826,71.696,74.5311,-1.88,5.75,,,
NXST US Equity,65336K103,US65336K1034,2949758,Consumer Discretionary,Media,Broadcasting,46.59000015,Common Stock,1426680576,-9.726797904,-2.323303083,31.07252027,555766.5469,4863000,0,-8442000,0,,523958000,-1.71,49.016,47.4651,43.1709,45.1745,-3.26,17.35,,,
CYNO US Equity,232577205,US2325772059,B0T4N70,Health Care,Health Care Equipment & Supplies,Health Care Equipment,22.73999977,Common Stock,507504448,7.011763629,-15.24413032,-20.1544939,256619.5781,11332000,0,338120000,0,,269806000,-0.92,20.906,21.1568,23.5855,24.8285,13.19,-7.33,,,
CEVA US Equity,157210105,US1572101053,2986937,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,14.22999954,Common Stock,298630528,-3.656065665,-18.17136261,-21.94185464,120026.7656,3264000,0,181414000,0,,46860000,6.54,14.871,14.9693,15.8359,15.891,-2.33,-12.32,,,
CYTK US Equity,23282W605,US23282W6057,BBBSBJ5,Health Care,Biotechnology,Biotechnology,4.230000019,Common Stock,154855136,-11.50627964,-45.41935459,-65.99678327,748519.7813,-23175000,0,78697000,0,,44585000,1.18,4.376,4.6575,6.264,6.9234,-0.47,-7.03,,,
BDSI US Equity,09060J106,US09060J1060,2820165,Health Care,Pharmaceuticals,Pharmaceuticals,12.75,Common Stock,617740992,5.633805488,62.42038414,195.1388772,978677.8438,-49315385,,64611400,2709,,30423708,25.49,13.0145,11.7815,10.1145,8.248,1.11,43.10,,,
APPY US Equity,92262A107,US92262A1079,B97M4D2,Health Care,Biotechnology,Biotechnology,1.879999995,Common Stock,58216628,-15.6950682,-25.0996015,22.87581898,229797.0625,-12294135,0,11984905,0,0,196936,-7.98,16.6881,17.1608,17.9011,17.5467,-3.09,-10.05,,,
