EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
None (3640 securities),,,,,,,,,,,,,,,,,,,,,,,,,,,,Start,20130724
ACFC US Equity,48426100,US0484261005,B3R7WM0,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,4.849999905,Common Stock,12750946,-0.817995152,39.76944855,90.944881,7828.696429,-5555000,0,31165000,0,,40644000,-14.43,4.961,5.0904,4.8599,3.6363,-5.09,-2.81,,,20130731
MANT US Equity,564563104,US5645631046,2825308,Information Technology,IT Services,IT Consulting & Other Services,29.54000092,Common Stock,1096408320,13.09341488,21.71107591,39.3796227,170799.5156,86363000,0,1194157952,0,,2517985984,-3.69,27.599,27.049,26.7113,25.864,3.36,11.55,,,
SVBI US Equity,81811M100,US81811M1009,2962443,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,4.989999771,Common Stock,50232728,7.311820834,13.40908325,85.84729525,4936.079365,2567000,,109345000,4000,,42629000,-4.81,5.1055,4.8997,4.91,4.2393,-4.95,17.97,,,
FVE US Equity,33832D106,US33832D1063,2826152,Health Care,Health Care Providers & Services,Health Care Facilities,5.920000076,Common Stock,285767424,5.525845551,4.593643744,65.82633577,460990.4844,11874000,0,309812992,0,,1403426976,-12.33,5.9465,5.5114,5.6864,5.577,0.17,25.16,,,
MCPIQ US Equity,608753109,US6087531090,B458HM7,Materials,Metals & Mining,Diversified Metals & Mining,7.460000038,Common Stock,1406748032,20.32258496,1.08400979,-57.17566013,8733221.703,-485895008,11385000,1444834048,2000,134888992,590408008,-18.23,6.9335,6.394,6.0735,7.3565,0.95,27.74,,,
UNIS US Equity,9.05E+107,US90478E1038,B61FS45,Health Care,Health Care Equipment & Supplies,Health Care Supplies,2.819999933,Common Stock,268815264,-11.04101371,27.02702238,-10.75949821,1342824.125,-56082000,0,39246000,0,,3302000,22.34,31.69,32.808,27.9085,26.0455,-4.08,42.42,,,
MKTG US Equity,761248103,US7612481033,B5MYYV3,,,,14.48999977,Common Stock,715304512,1.257857067,89.90825103,29.95515934,369603.8125,7001000,0,162684992,0,-2345000,173271000,-0.97,13.9664,12.7222,10.6844,8.9595,6.31,86.49,,,
FSP US Equity,35471R106,US35471R1068,B02T2D1,Financials,Real Estate Investment Trusts (REITs),Office REITs,13.31000042,REIT,1333494400,2.214616581,5.111496758,35.96809513,712554.125,20727000,0,1081043968,0,,177972000,-8.49,13.877,13.6454,14.0967,13.192,-4.04,-11.64,,,
MDAS US Equity,584045108,US5840451083,B29YMY4,Health Care,Health Care Technology,Health Care Technology,21.77000046,Common Stock,1326272000,22.71702784,11.35550541,65.04928848,549578.3594,3898000,0,459320000,0,,670799984,2.99,19.9768,18.4267,18.5452,18.2301,3.03,16.23,,,
PLMT US Equity,697062206,US6970622063,2166591,Financials,Banks,Regional Banks,13.40999985,Common Stock,171277136,3.15384498,54.67127716,94.34782119,15449.52381,9547000,0,99116000,0,-31800000,60654000,-10.74,13.2915,13.5643,13.1074,10.6896,-2.76,-0.02,,,
